date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20160101,3.25,7.152777777777778,14.541666666666666,5.243055555555555,6.430555555555556,6.916666666666667,2.9166666666666665,7.652777777777778,8.854166666666666,6.125,4.1875,8.625,17.333333333333332,4.75,12.0,10.270833333333334
20160102,3.5,5.986111111111111,15.416666666666666,5.888888888888889,16.72222222222222,17.708333333333332,6.9375,7.680555555555556,9.145833333333334,10.708333333333334,5.666666666666667,18.25,16.625,5.166666666666667,15.958333333333334,12.895833333333334
20160103,10.010416666666666,10.243055555555555,16.11111111111111,6.861111111111111,8.23611111111111,7.458333333333333,4.020833333333333,11.069444444444445,14.125,7.166666666666667,8.729166666666666,7.708333333333333,21.875,6.25,13.75,26.0
20160104,41.625,35.74305555555556,46.47222222222222,30.090277777777775,22.180555555555557,45.083333333333336,9.770833333333334,31.347222222222225,28.875,45.979166666666664,59.645833333333336,49.166666666666664,59.166666666666664,32.583333333333336,57.25,58.833333333333336
20160105,25.760416666666668,22.229166666666668,35.0,18.75,17.958333333333332,34.416666666666664,13.770833333333334,25.61111111111111,27.0625,39.5625,49.895833333333336,33.208333333333336,60.875,23.041666666666668,39.291666666666664,45.916666666666664
20160106,26.895833333333332,22.902777777777775,35.88888888888889,22.868055555555557,17.416666666666668,36.291666666666664,14.416666666666666,26.069444444444443,29.0625,49.916666666666664,44.104166666666664,34.25,65.33333333333333,22.833333333333332,40.729166666666664,34.854166666666664
20160107,40.22569444444444,32.63194444444444,45.52777777777778,31.527777777777775,27.23611111111111,55.541666666666664,22.25,36.47222222222222,37.4375,40.5625,49.083333333333336,54.166666666666664,63.166666666666664,29.5,51.208333333333336,48.083333333333336
20160108,30.927083333333332,26.472222222222225,31.944444444444443,28.680555555555557,16.88888888888889,37.791666666666664,7.479166666666667,20.25,32.375,44.916666666666664,48.791666666666664,46.541666666666664,58.958333333333336,24.958333333333332,47.125,42.125
20160109,8.791666666666666,9.534722222222223,13.5,10.270833333333334,8.305555555555555,10.0,4.104166666666667,16.180555555555554,11.083333333333334,21.833333333333332,18.1875,13.916666666666666,31.875,13.416666666666666,27.958333333333332,24.8125
20160110,12.260416666666666,15.458333333333334,17.5,17.881944444444443,11.111111111111112,20.166666666666668,9.229166666666666,19.569444444444446,20.916666666666668,31.0625,31.8125,18.041666666666668,38.416666666666664,26.916666666666668,46.854166666666664,27.291666666666668
20160111,47.114583333333336,38.791666666666664,49.826388888888886,45.576388888888886,37.52777777777778,54.291666666666664,23.958333333333332,41.041666666666664,46.541666666666664,52.854166666666664,56.020833333333336,61.625,76.95833333333333,41.458333333333336,57.104166666666664,50.25
20160112,39.4375,32.18055555555556,43.44444444444445,43.048611111111114,30.208333333333332,50.291666666666664,19.958333333333332,32.11111111111111,46.895833333333336,50.0,54.729166666666664,71.0,72.41666666666667,34.125,54.666666666666664,51.625
20160113,21.447916666666668,19.78472222222222,32.84722222222222,36.90277777777778,16.069444444444446,40.520833333333336,6.458333333333333,19.256944444444446,31.854166666666668,46.8125,54.458333333333336,47.25,66.70833333333333,23.333333333333332,44.645833333333336,61.8125
20160114,14.21875,13.3125,20.069444444444446,29.875,17.180555555555557,19.708333333333332,13.333333333333334,17.3125,19.229166666666668,37.5,39.5,27.0,34.791666666666664,23.458333333333332,27.8125,55.791666666666664
20160115,9.041666666666666,10.013888888888888,13.319444444444445,10.791666666666666,11.583333333333334,24.583333333333332,6.770833333333333,17.71527777777778,14.520833333333334,11.5625,18.0,17.541666666666668,29.166666666666668,11.583333333333334,23.020833333333332,16.9375
20160116,6.21875,6.625,9.854166666666666,6.895833333333333,7.097222222222222,8.833333333333334,4.520833333333333,12.819444444444445,5.354166666666667,13.291666666666666,7.5,8.625,16.916666666666668,3.625,7.833333333333333,9.604166666666666
20160117,47.322916666666664,42.32638888888889,48.138888888888886,48.458333333333336,38.73611111111111,46.833333333333336,35.854166666666664,46.583333333333336,40.0,42.270833333333336,52.958333333333336,57.416666666666664,59.666666666666664,31.791666666666668,47.729166666666664,54.354166666666664
20160118,53.833333333333336,49.423611111111114,51.583333333333336,54.208333333333336,42.416666666666664,55.25,48.1875,59.80555555555555,60.791666666666664,64.72916666666667,59.729166666666664,105.625,82.04166666666667,49.333333333333336,59.979166666666664,67.5625
20160119,12.836805555555555,14.256944444444445,15.375,14.583333333333334,12.875,21.458333333333332,16.958333333333332,22.465277777777775,24.104166666666668,31.3125,25.166666666666668,92.89583333333333,43.75,23.875,40.395833333333336,39.75
20160120,3.5,3.5694444444444446,9.131944444444445,5.5625,5.291666666666667,9.166666666666666,2.8958333333333335,6.9375,9.0625,11.645833333333334,8.875,131.9618794326241,19.25,7.833333333333333,18.375,10.5625
20160121,3.861111111111111,3.375,8.097222222222223,5.930555555555556,4.444444444444445,10.541666666666666,3.3333333333333335,8.26388888888889,20.104166666666668,6.583333333333333,11.541666666666666,116.70212765957446,17.041666666666668,3.5416666666666665,11.3125,25.958333333333332
20160122,55.53125,49.5,55.791666666666664,55.916666666666664,48.486111111111114,61.25,57.916666666666664,61.19444444444445,58.4375,56.8125,58.145833333333336,60.62765957446808,72.08333333333333,51.666666666666664,58.520833333333336,68.29166666666667
20160123,55.15625,47.604166666666664,53.583333333333336,51.125,52.375,55.333333333333336,52.145833333333336,50.80555555555555,53.625,60.666666666666664,64.08333333333333,49.875,86.16666666666667,45.958333333333336,59.833333333333336,64.97916666666667
