date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20220506,67.6875,65.29166666666667,75.375,58.458333333333336,60.75,65.0,68.88888888888889,77.22916666666667,75.04166666666667,71.66666666666667,64.58333333333333,65.20833333333333,61.354166666666664,56.625,61.8125,71.97916666666667
20220507,56.3125,52.75,59.375,46.0,45.6875,49.145833333333336,56.59722222222222,71.1875,59.791666666666664,64.29166666666667,49.479166666666664,58.791666666666664,49.229166666666664,44.46180555555555,47.895833333333336,54.645833333333336
20220510,52.229166666666664,49.708333333333336,58.0625,34.791666666666664,37.395833333333336,39.625,37.25,49.708333333333336,39.6875,48.5625,58.395833333333336,48.354166666666664,53.166666666666664,53.65625,27.8125,48.645833333333336
20220511,59.875,57.104166666666664,59.875,49.270833333333336,51.9375,50.25,58.729166666666664,61.458333333333336,56.291666666666664,56.375,58.25,57.791666666666664,54.145833333333336,53.21527777777778,54.895833333333336,59.3125
20220512,88.125,84.20833333333333,88.3125,76.375,80.41666666666667,81.45833333333333,75.84722222222221,84.0,73.5625,71.6875,71.58333333333333,77.375,81.91666666666667,79.91666666666667,75.0,89.20833333333333
20220513,71.0,72.72916666666667,71.33333333333333,65.89583333333333,71.1875,75.5625,76.63888888888889,76.70833333333333,76.5625,64.875,63.25,68.10416666666667,63.604166666666664,63.1875,67.4375,75.625
20220514,68.1875,60.854166666666664,67.0625,50.666666666666664,61.333333333333336,63.708333333333336,70.27777777777779,69.35416666666667,70.875,62.6875,66.0625,66.16666666666667,66.29166666666667,55.802083333333336,60.270833333333336,74.29166666666667
20220515,68.02083333333333,59.854166666666664,64.89583333333333,47.583333333333336,67.35416666666667,66.3125,70.84722222222221,56.916666666666664,71.6875,64.47916666666667,59.583333333333336,65.5,64.89583333333333,59.81944444444445,71.89583333333333,83.35416666666667
20220516,77.14583333333333,73.4375,74.10416666666667,61.0625,80.85416666666667,90.20833333333333,83.20833333333333,75.5,74.45833333333333,70.14583333333333,65.60416666666667,68.5,70.97916666666667,71.34027777777779,89.625,91.83333333333333
20220517,99.9375,96.41666666666667,101.1875,86.0625,97.16666666666667,98.41666666666667,106.25,102.1875,107.125,86.60416666666667,107.9375,99.9375,99.14583333333333,90.22916666666667,98.83333333333333,107.45833333333333
20220528,159.20833333333334,163.66666666666666,161.5625,146.16666666666666,159.66666666666666,153.33333333333334,153.09722222222223,153.72916666666666,155.0625,150.72916666666666,150.79166666666666,147.58333333333334,164.27083333333334,156.83333333333334,155.125,167.5
20220529,96.72916666666667,97.39583333333333,99.45833333333333,88.83333333333333,96.58333333333333,97.64583333333333,92.65277777777777,104.95833333333333,94.72916666666667,94.64583333333333,96.22916666666667,89.125,89.02083333333333,88.71875,96.35416666666667,105.875
20220601,105.10416666666667,101.9375,97.91666666666667,95.77083333333333,110.22916666666667,109.875,94.40277777777777,82.11458333333333,102.47916666666667,92.8125,101.6875,88.125,102.1875,105.26041666666667,108.5,114.83333333333333
20220602,147.125,147.35416666666666,154.95833333333334,142.10416666666666,155.91666666666666,152.79166666666666,151.25,146.72916666666666,160.41666666666666,161.97916666666666,155.20833333333334,141.91666666666666,131.8125,130.82638888888889,156.91666666666666,156.8125
20220603,170.35416666666666,165.4375,176.4375,153.9375,163.35416666666666,163.89583333333334,164.93055555555557,177.95833333333334,179.625,171.41666666666666,192.8125,168.83333333333334,180.45833333333334,158.92708333333334,166.5,173.85416666666666
20220604,134.77083333333334,134.85416666666666,136.8125,117.58333333333333,131.875,129.3125,114.27777777777777,105.4375,114.58333333333333,107.83333333333333,118.625,113.20833333333333,130.25,125.03472222222223,128.02083333333334,139.29166666666666
20220605,84.72916666666667,85.79166666666667,86.10416666666667,76.97916666666667,84.64583333333333,84.39583333333333,74.70138888888889,68.97916666666667,75.4375,70.95833333333333,71.22916666666667,67.14583333333333,78.0,76.90625,79.85416666666667,89.875
20220606,83.64583333333333,82.54166666666667,84.625,79.66666666666667,84.0,83.33333333333333,80.36111111111111,84.10416666666667,80.6875,76.70833333333333,70.8125,76.33333333333333,77.33333333333333,76.63541666666667,80.8125,85.3125
20220607,87.33333333333333,87.29166666666667,92.20833333333333,80.6875,86.85416666666667,87.47916666666667,83.16666666666667,89.04166666666667,86.8125,86.54166666666667,80.29166666666667,75.0625,81.77083333333333,80.02777777777779,83.1875,92.9375
20220610,116.54166666666667,117.6875,112.8125,107.41666666666667,111.33333333333333,114.9375,109.33333333333333,126.875,117.25,109.75,104.1875,104.14583333333333,110.47916666666667,104.0798611111111,109.9375,117.3125
20220611,93.91666666666667,98.375,93.20833333333333,97.60416666666667,99.6875,100.52083333333333,91.29166666666667,106.9375,99.52083333333333,101.5625,102.625,91.5625,90.3125,83.71180555555556,106.64583333333333,112.72916666666667
20220612,98.54166666666667,102.02083333333333,99.27083333333333,95.33333333333333,93.47916666666667,101.66666666666667,92.5,111.125,96.625,92.47916666666667,97.89583333333333,98.10416666666667,96.70833333333333,92.85069444444444,102.02083333333333,108.79166666666667
20220613,91.33333333333333,96.29166666666667,94.3125,83.89583333333333,88.625,92.91666666666667,79.5,84.33333333333333,79.20833333333333,66.33333333333333,86.97916666666667,85.02083333333333,89.66666666666667,86.57291666666667,81.875,99.27083333333333
20220614,88.375,94.14583333333333,84.4375,73.77083333333333,84.91666666666667,87.0625,65.125,67.08333333333333,73.52083333333333,68.45833333333333,73.14583333333333,69.70833333333333,74.9375,83.15277777777779,64.97916666666667,91.33333333333333
20220615,98.14583333333333,103.8125,98.70833333333333,92.79166666666667,97.10416666666667,100.35416666666667,83.66666666666667,103.0,92.54166666666667,84.95833333333333,79.75,88.45833333333333,85.04166666666667,91.30208333333333,87.95833333333333,99.39583333333333
20220616,127.41666666666667,129.95833333333334,125.33333333333333,118.70833333333333,125.97916666666667,128.33333333333334,110.15277777777777,141.375,127.91666666666667,122.95833333333333,134.70833333333334,120.14583333333333,116.66666666666667,114.33680555555556,118.22916666666667,136.0625
20220617,147.1875,151.70833333333334,147.4375,127.60416666666667,140.54166666666666,144.5,139.47222222222223,150.54166666666666,143.91666666666666,131.72916666666666,146.9375,136.04166666666666,146.95833333333334,137.41666666666666,138.29166666666666,141.9375
20220618,160.70833333333334,167.0625,163.33333333333334,160.8125,167.97916666666666,167.60416666666666,165.31944444444443,173.95833333333334,159.6875,151.95833333333334,144.70833333333334,142.8125,151.10416666666666,146.97569444444443,167.22916666666666,160.58333333333334
