month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202101,32.4899072558647,30.87997817785052,32.310692853246046,32.08837970540098,30.23240589198036,30.83469721767594,41.93126022913257,45.72013093289689,42.328150572831426,39.0114566284779,40.38543371522095,36.83224222585925,21.885433715220948,26.893207855973813,36.135024549918164,28.43617021276596
202102,48.355324074074076,47.769675925925924,50.482638888888886,43.63425925925926,52.123842592592595,49.248842592592595,56.18441358024692,65.18171296296296,56.057870370370374,52.561342592592595,51.741898148148145,49.12268518518518,44.63773148148148,45.21527777777778,55.175925925925924,58.2349537037037
202103,40.80846774193548,40.86088709677419,42.796370967741936,38.586021505376344,43.81720430107527,39.431451612903224,45.926523297491045,52.880376344086024,49.09274193548387,46.51008064516129,51.020161290322584,42.438844086021504,38.51881720430107,41.48566308243728,43.80846774193548,50.556451612903224
202104,68.30587121212122,66.79592803030303,67.95454545454545,63.145833333333336,70.80397727272727,66.01231060606061,76.57607323232322,73.64867424242425,80.06060606060606,69.33901515151516,72.60369318181819,68.4403409090909,62.94034090909091,65.60921717171716,68.6500946969697,82.17234848484848
202105,81.35262449528936,79.04979811574697,78.9313593539704,73.73082099596232,80.70794078061911,78.97913862718708,87.60901749663526,85.1393001345895,89.94818304172274,80.91689098250336,84.8956931359354,81.128532974428,77.27388963660835,77.92687303723642,84.86877523553163,92.78129205921938
202106,101.25946547884188,93.86636971046771,90.91369710467706,85.46102449888642,91.17594654788418,91.37472160356347,97.83370452858205,92.41926503340757,102.07739420935413,95.60244988864143,107.11191536748329,95.79955456570156,94.1347438752784,87.55103934669636,98.28285077951003,97.5183741648107
202107,89.97446236559139,82.29905913978494,80.71639784946237,74.16263440860214,74.85349462365592,70.80309139784946,78.78494623655914,84.67876344086021,85.20665322580645,74.00873655913979,87.08064516129032,82.77016129032258,82.40120967741936,76.27139336917563,77.4758064516129,80.67674731182795
202108,85.35635964912281,79.78399122807018,81.22368421052632,68.83114035087719,68.69298245614036,73.14912280701755,73.63779239766082,78.1030701754386,77.87390350877193,66.28070175438596,78.8234649122807,73.06688596491227,76.59868421052632,69.234283625731,72.17324561403508,77.44298245614036
202109,65.21388888888889,60.55,64.96388888888889,50.96458333333333,53.7,55.74444444444445,59.08032407407408,67.20347222222222,64.98680555555555,53.15347222222222,68.02777777777777,56.50694444444444,58.147222222222226,53.64131944444444,54.796527777777776,65.56180555555555
202110,32.69037940379404,29.133468834688347,35.52574525745258,26.43089430894309,32.66327913279133,29.815040650406505,37.10953026196928,37.01219512195122,42.93157181571816,34.47391598915989,37.89668021680217,32.10569105691057,26.781842818428185,27.277664859981936,34.59485094850948,41.08468834688347
202111,24.828235294117647,24.147058823529413,25.890588235294118,22.992941176470588,25.25764705882353,22.691764705882353,30.356862745098038,33.141176470588235,31.38705882352941,30.409411764705883,26.82941176470588,25.283529411764707,19.129411764705882,20.34941176470588,26.08235294117647,26.687058823529412
202112,25.245295698924732,22.924059139784948,25.430779569892472,23.038306451612904,24.22043010752688,22.276209677419356,32.417338709677416,34.38642473118279,32.63508064516129,27.20967741935484,27.616263440860216,24.698252688172044,19.213709677419356,19.843525985663085,27.489919354838708,26.77755376344086
