month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201410,20.949575407608695,23.660609148550723,20.07257699275362,23.337703804347825,19.030548007246377,28.15366847826087,25.844463315217396,31.087341485507245,18.81525135869565,42.19755434782609,37.305366847826086,28.333695652173912,43.23620923913043,40.70679347826087,48.31100543478261,35.20750679347826
201411,22.376984679665732,19.65770659238626,18.989136490250697,21.831987000928507,15.86613277623027,24.27458217270195,20.69484679665738,24.25352831940576,16.262047353760444,29.397701949860725,31.01093314763231,26.560306406685235,30.51218662952646,28.967618384401117,36.15974930362117,29.21796657381616
201412,31.5559811827957,26.544825268817203,25.49525089605735,28.014919354838707,20.453382616487456,28.236223118279568,22.92207661290323,29.589112903225807,19.30665322580645,31.8565188172043,34.784106182795696,33.799327956989245,38.65456989247312,33.89005376344086,40.16495295698925,40.03978494623656
201501,22.573885528673834,22.245788530465948,21.732213261648745,18.454301075268816,19.05595878136201,24.053158602150532,20.9286626344086,21.98006272401433,16.176780913978494,30.9815188172043,28.347614247311828,27.811223118279568,29.41337365591398,25.35793010752688,38.53420698924732,33.03598790322581
201502,36.439237788513154,34.43746645195921,41.67243692968331,32.27474503488996,30.691706924315618,37.84653784219002,38.303623188405794,37.19439076757917,28.893558776167477,46.2499194847021,47.573832528180354,39.36602254428341,42.89967793880837,42.16183574879227,56.94049919484703,46.59235104669887
201503,46.48696906740536,46.71314635272392,48.57777008310249,44.05969529085873,43.22052169898431,49.73434903047091,49.64373268698061,52.72735457063712,40.43050554016621,56.56166897506925,61.96907894736842,49.77209141274238,57.009072022160666,56.39425207756233,70.62084487534626,56.87939750692521
201504,70.18202546296297,71.92921296296296,72.39127314814814,67.24048611111111,61.10219907407408,76.238125,72.4617013888889,76.76842592592592,72.84069444444445,83.01395833333333,84.47208333333333,68.31451388888888,86.30229166666666,86.00750000000001,99.17180555555557,81.21270833333334
201505,88.78847446236558,87.06080869175628,92.26823476702508,90.28877688172044,74.00728046594982,96.3418682795699,82.13581989247312,93.7328629032258,81.34065860215054,100.58931451612902,99.856686827957,89.63440860215054,110.5024865591398,96.533938172043,118.75564516129032,101.05272177419356
201506,82.86149305555556,84.88511574074074,90.3117824074074,89.44291666666666,72.65113425925925,97.970625,81.29222222222222,96.05574074074072,89.833125,96.98083333333332,98.99326388888888,90.31736111111113,113.42847222222224,93.03694444444446,109.31444444444443,99.20493055555556
201507,89.74180107526881,89.69964157706094,101.43541666666668,89.42011648745519,83.16754032258065,112.35611559139784,89.50772849462365,103.20905017921147,99.71827956989246,104.37587365591398,102.52748655913976,100.39516129032258,123.84690860215056,94.63494623655912,109.63729838709676,102.21559139784944
201508,84.96348566308244,87.74708781362007,91.1486335125448,83.39986559139786,73.8418458781362,103.53965053763442,82.6633064516129,92.98297491039426,90.50436827956987,94.54301075268818,96.88978494623656,89.84005376344086,106.63844086021506,83.1008064516129,84.19556451612904,91.61424731182797
201509,50.646759259259255,54.99097222222223,57.239120370370365,54.19247685185186,45.07685185185185,62.57569444444445,52.196875,59.101851851851855,58.66388888888889,60.25416666666667,68.66006944444445,62.857638888888886,74.25972222222222,61.16875,58.69618055555556,64.19270833333333
201510,34.03483422939068,38.91935483870968,36.880824372759854,34.95743727598566,32.39381720430107,40.453629032258064,34.007728494623656,42.03808243727598,35.58534946236559,53.68010752688172,51.92204301075269,46.25470430107527,52.027553763440864,41.76545698924731,41.9630376344086,43.99260752688172
201511,12.400925925925923,10.982407407407408,14.927777777777775,21.267824074074078,10.67824074074074,12.36875,11.598611111111111,18.17361111111111,16.22013888888889,32.88229166666667,13.960069444444445,12.622222222222222,24.886805555555554,18.49513888888889,22.382986111111112,22.43923611111111
201512,13.10304659498208,13.030017921146952,18.695564516129032,14.19018817204301,11.576836917562725,12.922043010752688,8.697916666666666,15.21247759856631,15.89885752688172,20.427755376344088,18.547379032258064,17.60483870967742,27.19018817204301,28.147849462365592,22.51176075268817,26.56048387096774
