month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202301,35.786675639300135,38.63862718707941,35.662180349932704,29.664199192462988,36.28802153432032,36.273889636608345,38.21893225661732,40.694481830417224,43.57133243606999,42.45188425302826,38.123149394347244,42.88021534320323,32.19179004037685,32.10329744279946,38.353970390309556,36.61238223418573
202302,37.44292237442922,41.00152207001522,35.63165905631659,30.04794520547945,37.079147640791476,36.33561643835616,40.63622526636225,41.903348554033485,42.70966514459665,44.67123287671233,40.96042617960426,42.904870624048705,31.273972602739725,32.35603754439371,37.87937595129376,40.336377473363775
202303,60.709533607681756,62.34396433470508,55.381001371742116,49.54698216735254,65.6721536351166,58.31172839506173,68.05875628715135,60.989026063100134,65.82030178326475,63.51337448559671,64.56893004115226,64.48902606310014,51.98148148148148,53.76223136716963,62.75171467764061,70.24108367626886
202304,71.60416666666667,64.78680555555556,65.20069444444445,61.018055555555556,66.37986111111111,68.41597222222222,74.88657407407408,75.40277777777777,78.05763888888889,75.29444444444445,80.275,73.08402777777778,65.62013888888889,67.32881944444445,67.73263888888889,74.56875
202305,97.01411290322581,88.66196236559139,88.18682795698925,85.05510752688173,89.50940860215054,92.76780913978494,97.69198028673834,101.34274193548387,104.32022849462365,100.78965053763442,105.47110215053763,95.43413978494624,88.00336021505376,88.60315860215054,88.35483870967742,95.88440860215054
202306,125.36875,115.33402777777778,112.06527777777778,114.8013888888889,117.05625,120.4798611111111,122.16990740740741,118.71111111111111,126.88923611111112,120.14756944444444,131.03125,119.08888888888889,114.34305555555555,114.35081018518518,115.22534722222223,121.52430555555556
202307,107.88440860215054,107.84375,101.28427419354838,103.3024193548387,96.12163978494624,102.76814516129032,107.47244623655914,102.75336021505376,108.87029569892474,102.54032258064517,115.18481182795699,105.11088709677419,99.93447580645162,102.4375,100.52889784946237,112.17069892473118
202308,87.9758064516129,96.52688172043011,84.21236559139786,79.10685483870968,73.22983870967742,82.21236559139786,80.58333333333333,74.76344086021506,80.16229838709677,78.46706989247312,85.48185483870968,84.94422043010752,80.1179435483871,83.48700716845879,84.47311827956989,94.94052419354838
202309,74.07708333333333,79.62881944444445,69.84305555555555,65.99236111111111,61.68958333333333,65.17430555555555,63.42638888888889,68.88888888888889,80.79513888888889,71.02881944444445,79.4798611111111,73.22291666666666,66.5201388888889,63.86145833333333,69.81458333333333,79.88298611111111
202310,43.266801075268816,46.15288978494624,39.042338709677416,36.43481182795699,41.86424731182796,37.66599462365591,42.53360215053763,42.333333333333336,57.988911290322584,45.569556451612904,46.288978494623656,43.637768817204304,37.81653225806452,37.297603046594986,42.56317204301075,52.029233870967744
202311,35.41434540389972,35.40041782729805,32.819637883008355,33.370473537604454,31.772284122562674,31.008356545961004,32.41643454038997,37.399721448467965,44.17026462395543,38.46518105849582,39.93732590529248,39.78551532033426,30.0,29.88892757660167,34.489554317548745,36.63718662952646
202312,26.09543010752688,25.817204301075268,27.621639784946236,24.995295698924732,23.61962365591398,24.016801075268816,29.676075268817204,31.70766129032258,35.88172043010753,34.84643817204301,30.824596774193548,30.053763440860216,22.385080645161292,22.029681899641574,25.956317204301076,25.588037634408604
