month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201901,25.07881662149955,24.09010840108401,24.9643179765131,26.170731707317074,22.511065943992776,27.43089430894309,21.56571815718157,21.672990063233964,25.90650406504065,33.31334688346883,36.768970189701896,33.06639566395664,36.77913279132791,28.350271002710027,42.3529810298103,29.678184281842817
201902,40.279154154154156,38.66991991991992,39.26476476476476,37.03903903903904,39.119369369369366,39.563813813813816,41.916666666666664,38.83933933933934,39.493993993993996,50.03453453453454,48.722972972972975,47.0,49.51426426426426,48.48048048048048,53.8490990990991,43.87537537537538
201903,50.9421265141319,52.537012113055184,53.518618214445944,48.44549125168237,53.0233288470166,55.828398384925976,62.123149394347244,55.9993270524899,51.70121130551817,60.77321668909825,64.09892328398385,64.22812920592193,68.39367429340511,61.60363391655451,69.5228802153432,54.069313593539704
201904,59.358020398701896,64.25382475660639,64.08136300417246,60.816411682892905,61.94946685210941,66.39638386648123,75.5086926286509,70.43694946685211,62.36404728789986,65.82475660639777,71.39534075104312,70.75243393602226,78.0605006954103,68.77329624478442,81.23991655076495,68.69054242002781
201905,82.55069537909377,83.95087483176312,85.42193808882907,81.2557200538358,82.58905338716913,85.61440107671602,93.45592193808884,94.65118887393449,89.24629878869449,89.65444145356662,98.5107671601615,99.16218034993271,113.10026917900404,98.00336473755047,108.5471063257066,87.11238223418573
201906,108.00444132772324,108.7599345488546,106.70266479663394,107.4382889200561,112.29336138382422,109.82398316970547,119.3976157082749,112.88779803646564,109.3492286115007,104.33625525946704,119.83660589060308,124.87377279102384,127.42409867172675,117.63814866760168,128.20406732117812,109.48246844319776
201907,93.5591804029304,93.58402014652016,92.59020146520147,90.7706043956044,98.61904761904762,96.125,105.98076923076923,100.18933150183149,93.73901098901099,97.10782967032966,98.2815934065934,110.5934065934066,111.8655462184874,102.39972527472527,107.90934065934066,96.83035714285714
201908,71.534375,67.65671296296297,64.96782407407407,67.77708333333334,70.78055555555555,72.60972222222222,72.31875,68.82800925925926,63.86006944444444,68.31944444444444,78.41284722222223,83.53888888888889,81.80833333333334,77.77083333333333,77.43611111111112,75.271875
201909,86.3464702760085,84.01831210191082,79.57882165605096,76.61146496815287,87.51247346072188,87.92754777070064,89.01910828025478,81.60642250530786,71.19347133757962,78.90366242038216,98.98726114649682,101.83917197452229,110.28343949044586,96.24363057324841,98.25875796178345,78.77070063694268
201910,27.939125295508273,26.941607565011818,26.04609929078014,24.74326241134752,30.101182033096926,30.117021276595743,30.805673758865247,30.51418439716312,27.342553191489362,28.380851063829788,35.739007092198584,35.709219858156025,42.38085106382979,38.51276595744681,43.6531914893617,33.94539007092199
201911,17.711064621106463,16.992677824267783,16.88795908879591,16.63981868898187,17.01487680148768,18.442817294281728,17.901324965132495,17.52417480241748,17.06276150627615,19.680962343096233,20.034170153417016,20.209205020920503,26.248953974895397,26.80613668061367,30.548117154811717,22.18967921896792
201912,21.431675627240143,20.820340501792117,19.577956989247312,20.629704301075268,19.36648745519713,21.59744623655914,15.706317204301076,17.114247311827956,17.990591397849464,21.427419354838708,28.063844086021504,27.509408602150536,24.94287634408602,29.875,31.817204301075268,23.831989247311828
