month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202101,25.139607843137256,26.458823529411763,24.194117647058825,25.92235294117647,25.499215686274507,29.03529411764706,22.29764705882353,25.34941176470588,19.018823529411765,17.311764705882354,23.09294117647059,24.12235294117647,29.196470588235293,32.350196078431374,26.03764705882353,31.49411764705882
202102,66.45889387144993,65.95440956651719,64.93198804185351,64.78774289985053,64.18908819133034,62.22720478325859,59.00647732934729,53.223467862481314,58.27503736920777,61.97757847533632,66.17264573991031,67.86808669656203,69.88938714499253,68.87942202291978,57.32212257100149,64.33333333333333
202103,90.08806818181819,90.95833333333333,92.35795454545455,93.94791666666667,91.99810606060606,94.17329545454545,95.18907828282829,83.20075757575758,87.34943181818181,81.98484848484848,80.33617424242425,91.4782196969697,86.28787878787878,85.66114267676768,95.16382575757575,88.66287878787878
202104,33.75,37.58576388888889,35.977777777777774,34.33125,35.62569444444444,35.96875,31.972453703703707,30.9625,31.95625,30.65277777777778,33.859722222222224,34.58263888888889,38.177083333333336,35.81689814814815,34.34305555555556,35.88472222222222
202105,23.915384615384614,22.77252747252747,23.878021978021977,21.725274725274726,22.24065934065934,22.44065934065934,22.624908424908426,21.09010989010989,25.695054945054945,29.17032967032967,30.638461538461538,26.96923076923077,29.208791208791208,25.459523809523812,26.426373626373625,23.474725274725273
202106,19.629733520336607,18.69389901823282,19.225105189340812,18.00210378681627,19.40883590462833,18.78085553997195,17.205236091631605,15.32398316970547,17.13569424964937,17.61500701262272,18.69249649368864,18.762622720897614,21.20196353436185,25.203950444132776,18.857293127629735,18.633239831697054
202107,16.105978260869566,16.014492753623188,16.24003623188406,15.452898550724637,15.846014492753623,15.460144927536232,15.170289855072463,13.47554347826087,15.281702898550725,15.529891304347826,18.02355072463768,16.917572463768117,18.015398550724637,19.448067632850243,15.048913043478262,14.871376811594203
202108,18.549191374663074,18.909029649595688,18.92789757412399,18.63477088948787,19.96900269541779,19.404986522911052,18.34433962264151,18.38409703504043,16.42924528301887,15.867250673854448,17.64757412398922,17.46563342318059,19.285040431266847,20.694182389937108,20.21563342318059,19.788409703504044
202109,17.544117647058822,18.209558823529413,17.51348039215686,16.337009803921568,18.878676470588236,17.295343137254903,15.406454248366012,14.857843137254902,15.143382352941176,13.78799019607843,15.665441176470589,15.425245098039216,17.79656862745098,20.165236928104573,15.698529411764707,17.26593137254902
202110,36.10238568588469,36.20675944333996,35.84095427435388,29.364811133200796,33.02286282306163,32.31013916500994,24.66500994035785,22.278330019880716,26.81510934393638,31.326540755467196,36.18986083499006,31.81113320079523,40.39910536779324,39.62375745526839,28.135188866799204,31.008946322067594
202111,45.98728813559322,46.06426553672316,47.42443502824859,42.692796610169495,44.617231638418076,44.30155367231639,41.356167608286256,35.47175141242938,42.90112994350282,41.119350282485875,44.717514124293785,44.45056497175141,48.97104519774011,46.13524011299435,42.304378531073446,46.141949152542374
202112,30.859126984126984,30.930555555555557,30.51984126984127,27.479166666666668,30.596230158730158,27.424603174603174,24.693783068783066,23.017857142857142,22.338293650793652,22.8234126984127,26.952380952380953,27.17063492063492,33.46626984126984,34.60929232804232,25.34027777777778,28.697420634920636
