month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202201,39.53882575757576,39.31439393939394,39.15435606060606,37.327651515151516,39.35037878787879,36.243844696969695,33.333333333333336,34.09848484848485,33.57386363636363,32.80397727272727,37.25,37.260416666666664,41.48200757575758,44.214962121212125,34.92613636363637,39.691287878787875
202202,24.16796875,24.489583333333332,24.342447916666668,23.053385416666668,25.029947916666668,22.278645833333332,20.192708333333332,20.665364583333332,20.040364583333332,19.545572916666668,24.87890625,21.860677083333332,24.291666666666668,26.504991319444443,22.279947916666668,25.7109375
202203,42.580357142857146,44.538690476190474,43.07242063492063,42.48412698412698,45.34325396825397,42.15575396825397,38.84457671957672,37.29563492063492,37.00297619047619,35.52728174603175,39.41468253968254,40.62896825396825,43.08730158730159,43.33812830687831,42.15376984126984,43.682539682539684
202204,32.74142156862745,33.09681372549019,32.65196078431372,30.834558823529413,34.44117647058823,32.84313725490196,25.907271241830063,27.655024509803923,28.23406862745098,27.370098039215687,29.77328431372549,32.86274509803921,34.525735294117645,32.90277777777778,31.636029411764707,35.61642156862745
202205,21.766493055555557,20.436631944444443,21.178819444444443,19.069444444444443,20.914930555555557,19.95746527777778,16.816550925925927,17.01345486111111,17.493055555555557,18.27951388888889,19.90798611111111,19.61371527777778,25.04253472222222,22.33564814814815,20.572916666666668,21.731770833333332
202206,19.432598039215687,18.74019607843137,19.877450980392158,18.675245098039216,19.85171568627451,19.52328431372549,18.212418300653596,17.145833333333332,17.735294117647058,17.459558823529413,19.393382352941178,17.837009803921568,20.42401960784314,23.80126633986928,19.604166666666668,20.09926470588235
202207,19.716856060606062,19.24715909090909,19.80965909090909,17.892992424242426,17.823863636363637,17.75,14.975694444444445,16.93371212121212,17.744318181818183,16.75662878787879,18.75284090909091,19.591856060606062,20.054924242424242,20.41287878787879,14.910984848484848,16.03030303030303
202208,12.739583333333334,13.34375,12.504464285714286,12.28422619047619,11.148809523809524,12.117559523809524,9.928571428571429,10.62797619047619,9.885416666666666,10.617559523809524,10.839285714285714,11.71875,12.614583333333334,13.343253968253967,10.498511904761905,11.651785714285714
202209,46.24679487179487,46.330128205128204,44.37019230769231,42.76923076923077,42.54807692307692,44.21474358974359,39.4065170940171,37.58974358974359,38.76923076923077,37.99839743589744,37.3525641025641,42.57692307692308,48.98557692307692,48.8346688034188,38.666666666666664,40.68910256410256
202210,41.95822102425876,43.820754716981135,41.850404312668466,39.275606469002696,41.349730458221025,42.035714285714285,37.694519317160825,35.748652291105124,36.394878706199464,36.92857142857143,38.945417789757414,40.049191374663074,43.70822102425876,43.66385893980233,40.20485175202156,40.64420485175202
202211,49.41388888888889,50.33958333333333,46.94097222222222,44.449305555555554,47.91597222222222,45.825,38.76574074074074,36.763888888888886,36.70243055555556,35.68020833333333,44.8625,42.145833333333336,52.364583333333336,52.73229166666667,43.62361111111111,51.231944444444444
202212,22.686486486486487,23.26689189189189,21.72364864864865,20.76554054054054,25.042567567567566,21.67060810810811,17.578603603603604,20.38783783783784,16.147972972972973,15.19391891891892,20.293243243243243,17.955405405405404,22.30135135135135,27.901914414414417,20.63783783783784,26.362837837837837
