month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201701,119.31441048034935,114.8818534691897,111.76758854924793,98.4987869966036,128.65720524017468,115.91120815138282,153.2882096069869,142.10213488597768,142.99708879184863,104.80713245997089,81.55312954876274,108.3377001455604,129.30640465793303,80.16593886462883,70.60262008733625,62.66812227074236
201702,78.82222660357517,77.75105152471083,77.5176130389064,69.15641430073606,81.37237118822293,74.40536277602524,109.17902208201893,98.08346477392219,101.71845425867508,74.46017350157729,57.63367507886435,70.82255520504732,90.61356466876971,59.217665615141954,55.613958990536275,59.578864353312305
201703,70.08545986177566,70.0103668261563,69.56565656565657,69.93965975544923,76.40217969165337,73.59888357256779,78.9274322169059,76.14912280701755,75.40271132376395,63.40590111642743,64.42344497607655,73.54545454545455,67.58532695374801,62.62759170653907,57.780701754385966,62.98086124401914
201704,57.9089412360689,56.691489361702125,58.154002026342454,56.01697061803444,63.516337386018236,61.73176291793313,57.43541033434651,66.26849037487335,67.0790273556231,52.1709726443769,48.857142857142854,60.94604863221885,55.12462006079027,49.06382978723404,45.52203647416413,44.46998480243161
201705,70.86702898550725,67.63876811594203,68.97898550724638,68.95579710144928,72.46847826086956,75.57282608695652,73.20978260869565,71.22173913043478,75.52717391304348,63.618478260869566,61.209782608695654,74.49130434782609,67.31521739130434,63.13586956521739,66.33260869565217,60.31086956521739
201706,45.93213937621832,45.90107212475633,42.246588693957115,40.748294346978554,47.28679337231969,48.17982456140351,41.23464912280702,43.59088693957115,51.10745614035088,42.844298245614034,38.82602339181287,41.11695906432749,47.01608187134503,36.635233918128655,39.70029239766082,38.84137426900585
201707,51.89250448833034,52.15409934171155,48.92818671454219,48.86220825852783,50.79578096947935,51.69658886894075,42.39228007181328,47.64302812687014,58.601436265709154,52.32181328545781,45.93177737881508,47.460502692998205,51.567324955116696,47.59874326750449,42.882854578096946,48.00044883303411
201708,41.490728177295345,42.4280868385346,39.623247399366804,37.061058344640436,37.39959294436906,41.48371777476255,37.44843962008141,39.616915422885576,43.98778833107191,37.92605156037992,33.609905020352784,35.047489823609226,36.77204884667571,33.50542740841248,29.69470827679783,39.58683853459973
201709,63.0275069637883,63.743500464252556,61.81267409470752,54.2244661095636,55.36629526462396,59.188718662952645,59.36629526462396,60.770194986072426,62.36942896935933,62.589136490250695,48.878133704735376,54.00139275766017,57.58704735376045,48.868384401114206,49.57660167130919,52.08286908077994
201710,61.7046783625731,63.223121907332434,59.86662168241115,54.98875393612236,60.72717049032839,60.162618083670715,60.40620782726046,53.963337831758885,60.189608636977056,54.284750337381915,50.34075573549258,57.70782726045884,63.92982456140351,52.29284750337382,50.355600539811064,52.26450742240216
201711,49.734477124183,49.514939309056956,48.55672268907563,43.491363211951445,49.9390756302521,48.19047619047619,61.280112044817926,50.296685340802995,58.791666666666664,43.86344537815126,38.37675070028011,43.07773109243698,44.640756302521005,41.359243697478995,40.07142857142857,39.60504201680672
201712,48.990765765765765,46.839864864864865,45.792117117117115,43.023648648648646,52.417905405405406,43.244594594594595,70.88378378378378,61.62815315315316,64.28378378378379,45.35202702702703,36.788513513513514,38.08378378378379,47.25067567567567,38.41621621621621,35.21047297297297,34.78108108108108
