month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202201,2.3566176470588234,4.091911764705882,2.905637254901961,2.463235294117647,2.6911764705882355,2.4417892156862746,2.306781045751634,2.7683823529411766,2.2794117647058822,3.1813725490196076,2.6924019607843137,2.299019607843137,2.8174019607843137,2.6439950980392157,2.392156862745098,2.575980392156863
202202,2.435515873015873,3.5694444444444446,2.6468253968253967,2.304563492063492,2.576388888888889,2.1140873015873014,2.291005291005291,2.2162698412698414,2.4692460317460316,2.685515873015873,2.701388888888889,2.318452380952381,2.572420634920635,2.3675595238095237,2.261904761904762,3.2777777777777777
202203,2.9375,3.611519607843137,3.403186274509804,2.8137254901960786,3.1311274509803924,2.801470588235294,2.703839869281046,2.7034313725490198,2.8517156862745097,3.4154411764705883,3.051470588235294,2.8737745098039214,2.9142156862745097,2.8457924836601305,2.821078431372549,4.3995098039215685
202204,2.8779761904761907,3.3531746031746033,2.7003968253968256,2.7242063492063493,2.7425595238095237,2.549107142857143,2.5367063492063493,2.4623015873015874,2.583829365079365,2.4345238095238093,2.9072420634920637,2.8938492063492065,2.818452380952381,2.7026289682539684,2.4419642857142856,2.1121031746031744
202205,3.219362745098039,3.7267156862745097,3.150735294117647,2.299019607843137,2.435049019607843,2.7254901960784315,2.856209150326797,2.6807598039215685,3.030637254901961,3.2855392156862746,3.2622549019607843,2.9705882352941178,3.236519607843137,3.3020833333333335,2.579656862745098,2.571078431372549
202206,2.86231884057971,3.601449275362319,2.653985507246377,2.464673913043478,2.6494565217391304,2.6865942028985508,2.5241545893719803,2.698369565217391,2.7083333333333335,3.098731884057971,2.869565217391304,2.818840579710145,2.82518115942029,2.673762077294686,2.727355072463768,3.003623188405797
202207,2.422794117647059,2.667892156862745,2.803921568627451,2.7438725490196076,2.4436274509803924,2.9791666666666665,2.555555555555556,2.7285539215686274,2.534313725490196,3.1096813725490198,2.924019607843137,2.863970588235294,2.678921568627451,2.6268382352941178,2.838235294117647,2.639705882352941
202208,2.72964509394572,2.9081419624217117,2.8204592901878915,2.5135699373695197,2.4968684759916493,2.860125260960334,2.464857341684064,2.7724425887265136,2.5313152400835075,2.9102296450939455,2.873695198329854,2.232776617954071,2.663883089770355,2.714509394572025,2.9133611691022963,2.6868475991649268
202209,3.3802083333333335,4.1328125,2.7890625,3.5885416666666665,3.0364583333333335,2.9010416666666665,2.5581597222222223,2.5260416666666665,2.9244791666666665,3.0807291666666665,3.1041666666666665,3.40625,3.3697916666666665,2.9661458333333335,2.921875,2.8020833333333335
202210,2.681266846361186,2.679919137466307,2.7129380053908356,2.276280323450135,2.7493261455525606,2.3699460916442048,2.792902066486972,2.5006738544474394,2.6233153638814017,2.4764150943396226,2.8504043126684637,3.1152291105121295,2.5559299191374665,2.5451482479784366,2.6637466307277626,2.5175202156334233
202211,2.8048611111111112,2.7555555555555555,2.5097222222222224,2.339583333333333,2.2125,2.2416666666666667,2.5407407407407407,2.5232638888888888,2.5631944444444446,2.4902777777777776,2.963888888888889,2.977777777777778,2.464583333333333,2.2958333333333334,2.223611111111111,2.4180555555555556
202212,2.223648648648649,2.791891891891892,2.639189189189189,2.3844594594594595,2.3162162162162163,2.2243243243243245,2.91036036036036,2.468243243243243,2.1344594594594595,2.168918918918919,3.056756756756757,2.5655405405405407,2.485135135135135,2.3351351351351353,2.214864864864865,2.8804054054054054
