month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202301,2.738223418573351,3.4495289367429343,3.3082099596231496,3.119111709286676,2.6877523553162854,2.531628532974428,2.503589053387169,2.9495289367429343,2.3485868102288023,2.4565948855989235,2.9131897711978465,3.202893674293405,2.980484522207268,2.731157469717362,2.184387617765814,2.666890982503365
202302,3.428462709284627,3.896499238964992,3.487062404870624,2.7245053272450535,3.110350076103501,3.297564687975647,2.656773211567732,2.4269406392694064,2.6841704718417048,2.712709284627093,3.0403348554033487,2.7663622526636225,3.5395738203957383,3.5549213597158804,2.6704718417047184,2.617960426179604
202303,3.514060356652949,3.9444444444444446,3.3683127572016462,2.742798353909465,3.3120713305898493,2.9444444444444446,2.8280749885688157,2.567901234567901,3.0006858710562416,2.8748285322359397,3.1378600823045266,3.228737997256516,3.7098765432098766,3.0388660265203478,2.796982167352538,2.6958161865569275
202304,3.225,2.7194444444444446,2.740972222222222,2.4611111111111112,2.7913194444444445,2.642361111111111,2.5256944444444445,2.4381944444444446,2.8475694444444444,2.765625,2.6666666666666665,3.466666666666667,3.1284722222222223,2.6305555555555555,2.770138888888889,2.7083333333333335
202305,2.9946236559139785,3.4260752688172045,2.773521505376344,2.7123655913978495,2.7876344086021505,2.648521505376344,2.603046594982079,2.5288978494623655,2.70127688172043,2.787970430107527,2.4623655913978495,3.605510752688172,2.7876344086021505,2.680443548387097,2.711693548387097,2.6028225806451615
202306,2.9055555555555554,2.703472222222222,2.6645833333333333,2.770138888888889,3.0145833333333334,2.6798611111111112,2.7217592592592594,2.535416666666667,2.7756944444444445,2.738888888888889,2.61875,2.8756944444444446,2.6486111111111112,2.4855324074074074,2.6798611111111112,2.6979166666666665
202307,2.737231182795699,2.9875672043010755,2.739247311827957,2.2096774193548385,2.486559139784946,2.963709677419355,2.709901433691756,2.6303763440860215,2.7651209677419355,2.629704301075269,2.316532258064516,2.388440860215054,2.5786290322580645,2.606070788530466,2.810483870967742,2.513440860215054
202308,2.5221774193548385,2.6498655913978495,2.7426075268817205,2.2036290322580645,2.4106182795698925,3.0080645161290325,2.7943548387096775,2.7896505376344085,2.808467741935484,2.7211021505376345,2.15255376344086,2.6243279569892475,2.528225806451613,2.752688172043011,2.875,2.478494623655914
202309,2.529861111111111,2.4506944444444443,2.4881944444444444,2.484722222222222,3.279166666666667,2.5965277777777778,2.7847222222222223,2.63125,2.7107638888888888,2.6222222222222222,2.801388888888889,2.7930555555555556,2.4163194444444445,2.5570601851851853,2.7006944444444443,2.954861111111111
202310,2.6303763440860215,2.3655913978494625,2.7036290322580645,2.6370967741935485,2.786962365591398,2.4274193548387095,2.456989247311828,2.5591397849462365,2.577284946236559,2.42372311827957,2.7681451612903225,2.633736559139785,2.282258064516129,2.4736783154121866,2.534274193548387,2.4986559139784945
202311,2.63091922005571,3.0069637883008355,2.605849582172702,2.796657381615599,2.353064066852368,2.215877437325905,2.3788300835654597,2.3077994428969357,2.293175487465181,2.431058495821727,2.411559888579387,2.328690807799443,2.503481894150418,2.3791782729805013,2.183844011142061,2.605849582172702
202312,4.005376344086022,4.006048387096774,3.288978494623656,2.911290322580645,2.901209677419355,2.6538978494623655,2.8561827956989245,3.0853494623655915,2.795698924731183,2.955309139784946,3.099462365591398,3.088709677419355,3.1760752688172045,2.5638440860215055,2.8803763440860215,3.1088709677419355
