month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201501,37.218811603942655,39.69643817204301,40.068705197132616,31.1353270609319,43.7336917562724,36.05006720430107,45.95564516129032,47.11801075268818,45.43286290322581,27.51915322580645,32.77362231182796,28.539381720430107,29.8434811827957,21.810147849462364,23.34459005376344,40.16209677419354
201502,30.17084004294149,32.75064412238326,32.319296833064946,31.180327428878154,36.176435856146,29.56441223832528,34.528260869565216,35.66425120772947,39.41489533011272,23.153462157809983,27.358695652173918,24.097906602254422,27.43309178743961,16.469565217391306,20.359983896940417,30.63115942028985
201503,23.99807248384118,24.612246075715607,24.62770083102493,21.901535087719296,26.2747460757156,23.797645429362884,27.614681440443213,24.74508310249308,31.09463296398892,19.67423822714681,17.960387811634348,17.477908587257616,20.101592797783933,14.361703601108031,16.953185595567867,18.819182825484766
201504,11.616012731481485,10.50712962962963,11.917175925925926,8.827060185185186,11.755694444444446,9.118402777777778,11.244756944444443,12.696018518518516,17.095208333333332,11.30121527777778,6.300104166666666,7.495416666666666,9.88625,6.676666666666667,8.499062499999999,7.079097222222222
201505,11.204334677419354,9.46692428315412,10.18481182795699,9.186760752688173,10.837186379928315,8.525,7.359744623655914,10.202979390681003,10.196875,9.723454301075268,6.314516129032258,4.879032258064516,8.76391129032258,7.223252688172043,8.051377688172044,7.021001344086022
201506,7.530613425925926,6.92761574074074,7.852083333333334,9.783055555555556,8.142175925925926,6.400486111111111,6.370347222222222,6.958125000000001,10.067708333333334,6.006319444444444,5.704930555555555,2.8158333333333334,6.812361111111111,5.296180555555556,5.873402777777779,5.869027777777777
201507,5.698611111111111,5.82576164874552,5.642876344086022,5.914784946236559,7.008243727598567,3.4368951612903227,7.060416666666667,5.312320788530466,7.630241935483871,4.586962365591398,4.575537634408602,3.828763440860215,5.264650537634409,4.349596774193548,4.155577956989247,5.460282258064516
201508,5.082437275985663,4.424955197132617,3.810595878136201,4.315860215053763,5.534050179211469,2.282258064516129,4.43010752688172,4.737679211469534,5.752688172043011,3.192204301075269,4.246975806451613,2.73252688172043,3.200268817204301,2.5853494623655915,2.556115591397849,5.435483870967742
201509,7.598032407407407,6.04699074074074,6.565046296296296,4.25787037037037,6.3344907407407405,4.179166666666666,6.09375,5.45462962962963,6.154166666666667,4.414583333333334,3.995833333333333,2.7604166666666665,4.1375,3.870833333333333,4.526388888888889,4.556597222222222
201510,7.701164874551972,6.490815412186381,7.568772401433693,6.88239247311828,7.323028673835125,4.932795698924731,7.693212365591398,7.045922939068101,8.224462365591398,6.520833333333333,6.481182795698925,3.2190860215053765,6.315188172043011,4.714381720430108,5.204301075268817,6.740591397849462
