month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
202001,6.848454301075269,6.370295698924731,7.842293906810037,5.50739247311828,6.704749103942652,5.838037634408602,4.584677419354839,4.971326164874552,6.209677419354839,4.790994623655914,7.293346774193548,4.980510752688172,4.331989247311828,3.881720430107527,3.4375,11.43481182795699
202002,5.4751798561151075,3.8985611510791367,4.538609112709833,3.727338129496403,4.253237410071942,3.2719424460431656,3.370503597122302,3.5762589928057555,3.968345323741007,4.059712230215827,3.594244604316547,3.193525179856115,3.585611510791367,3.0877697841726617,3.072302158273381,4.923021582733813
202003,4.829245071684588,3.68660394265233,4.120295698924731,3.411290322580645,4.094758064516129,3.711021505376344,3.54502688172043,3.733198924731183,3.9536290322580645,4.675403225806452,3.1458333333333335,3.252688172043011,4.051075268817204,3.5705645161290325,3.118951612903226,3.201948924731183
202004,4.8434804667681375,3.8272450532724505,4.318366311516996,3.4436834094368343,4.190512430238457,3.7579908675799087,4.468036529680365,4.294520547945205,4.026636225266362,4.476407914764079,3.2427701674277016,3.0487062404870624,3.8234398782343986,3.493150684931507,3.3607305936073057,3.9474885844748857
202005,4.5766073871409025,3.2528499772001824,3.630414956680347,3.112175102599179,3.102371181030552,3.0403556771545825,3.246922024623803,3.4607843137254903,3.591655266757866,4.593023255813954,3.10328317373461,2.9863201094391245,4.2879616963064295,3.478796169630643,3.349521203830369,3.033515731874145
202006,4.118252840909091,3.161221590909091,3.5558712121212124,2.9936079545454546,3.5946969696969693,3.117897727272727,3.4857954545454546,3.4891098484848486,3.403409090909091,4.221590909090909,2.9275568181818183,2.8948863636363638,3.893465909090909,3.106534090909091,2.9730113636363638,2.8728693181818183
202007,2.9729760289461784,2.4936680235187696,2.7277250113071005,2.635006784260516,2.594075079149706,2.5759837177747626,2.6804613297150612,2.658525554047942,2.7028493894165537,2.8833107191316145,2.4599728629579376,2.701492537313433,2.796472184531886,2.80393487109905,2.739484396200814,2.6295793758480324
202008,2.8611111111111107,2.6319444444444446,2.574820788530466,2.6344086021505375,2.406362007168459,2.549731182795699,2.795698924731183,2.60752688172043,2.842741935483871,2.7301747311827955,2.558467741935484,2.6928763440860215,2.8010752688172045,2.8736559139784945,2.594758064516129,2.6693548387096775
202009,3.064801864801865,2.680885780885781,2.6456876456876457,2.4328671328671327,2.3163170163170164,2.5104895104895104,2.623076923076923,2.64988344988345,2.5440559440559443,2.6944055944055942,2.6902097902097903,2.397202797202797,2.6615384615384614,2.802797202797203,2.8636363636363638,2.9916083916083918
202010,3.9839439167797375,3.20872908186341,3.8104929895974675,2.9436906377204886,3.711442786069652,2.9911804613297153,3.0291723202170964,2.889868837630032,3.466078697421981,3.0318860244233377,3.190637720488467,2.712347354138399,3.055630936227951,2.9294436906377204,3.03527815468114,3.9023066485753053
202011,4.271470160116448,3.4685832120329936,4.251819505094614,2.9930858806404657,4.014677341096555,2.9519650655021836,3.3377001455604076,3.076904415332363,3.8850072780203786,3.2598253275109172,3.7110625909752546,2.6761280931586606,3.3027656477438136,2.8944687045123727,2.715429403202329,5.60334788937409
202012,5.223894208846329,5.14797081623347,5.9954400364797085,4.9976060191518465,5.158458732330142,4.151162790697675,3.461012311901505,4.82375740994072,4.658002735978112,3.292749658002736,5.320451436388509,4.327633378932968,3.047879616963064,2.670998632010944,2.2209302325581395,7.84952120383037
