date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20190101,48.655797101449274,50.7536231884058,60.43478260869565,64.04347826086956,74.11594202898551,50.73913043478261,107.0,115.59420289855073,81.23913043478261,50.67391304347826,56.34782608695652,43.45652173913044,37.26086956521739,43.369565217391305,49.84782608695652,80.5
20190102,71.17028985507247,77.22463768115942,81.31884057971014,79.17391304347827,81.31159420289855,65.21739130434783,110.02173913043478,138.71014492753625,84.91304347826087,36.108695652173914,49.17391304347826,64.65217391304348,30.195652173913043,23.956521739130434,23.217391304347824,85.8695652173913
20190103,138.67028985507247,155.05797101449275,163.8768115942029,162.47826086956522,177.91304347826087,155.52173913043478,185.2391304347826,191.1304347826087,147.7608695652174,99.32608695652173,149.43478260869566,132.97826086956522,107.30434782608695,87.42976588628763,87.41304347826087,149.84782608695653
20190104,42.19202898550724,40.608695652173914,49.27536231884058,48.45652173913044,55.57971014492753,48.21739130434783,128.66304347826087,73.72463768115942,67.6086956521739,41.80434782608695,34.0,43.28260869565217,42.0,43.2876254180602,36.67391304347826,76.17391304347827
20190105,26.445652173913043,32.20289855072463,33.594202898550726,45.608695652173914,41.905797101449274,39.891304347826086,98.58695652173913,53.637681159420296,31.0,21.369565217391305,30.58695652173913,42.82608695652174,17.52173913043478,23.869565217391305,16.652173913043477,60.73913043478261
20190106,92.58695652173913,98.62318840579711,104.1304347826087,104.52173913043478,122.15942028985506,100.71739130434783,140.15217391304347,138.17391304347825,106.3695652173913,78.3913043478261,77.28260869565217,84.43478260869566,63.4927536231884,65.17391304347827,66.73913043478261,124.95652173913044
20190107,49.03623188405797,53.91304347826087,64.77536231884058,69.0,75.8695652173913,56.93478260869565,147.1086956521739,108.7536231884058,75.5,64.06521739130434,43.73913043478261,46.91304347826087,63.85942028985507,51.65217391304348,55.31521739130435,78.32608695652173
20190108,24.51086956521739,26.08695652173913,28.6231884057971,34.52173913043478,27.757246376811594,21.26086956521739,68.93478260869566,43.963768115942024,35.391304347826086,21.108695652173914,31.108695652173914,19.130434782608695,15.891304347826088,25.304347826086957,20.456521739130434,51.02173913043478
20190109,68.57971014492753,74.55072463768116,75.78260869565217,76.28260869565217,90.2463768115942,65.8913043478261,118.91304347826087,100.42028985507245,82.30434782608695,53.84782608695652,55.28260869565217,21.65942028985507,79.95217391304348,35.67391304347826,40.26086956521739,83.34782608695652
20190110,114.5072463768116,125.61594202898551,127.1159420289855,114.78260869565217,143.09420289855072,105.6086956521739,153.02173913043478,164.81159420289853,140.65217391304347,93.23913043478261,114.30434782608695,93.0144927536232,106.3913043478261,74.52173913043478,61.67391304347826,138.91304347826087
20190111,134.7572463768116,148.3913043478261,128.76811594202897,154.43478260869566,173.96376811594203,136.58695652173913,248.95652173913044,247.34782608695653,203.17391304347825,136.45652173913044,141.3913043478261,121.26086956521739,134.91304347826087,75.91304347826087,68.08695652173913,191.82608695652175
20190112,270.3695652173913,267.3550724637681,262.10869565217394,217.82608695652175,321.40942028985506,127.45186335403727,326.0,412.60869565217394,313.5,180.2826086956522,164.56521739130434,159.3695652173913,225.7695652173913,114.28260869565217,101.47826086956522,171.06521739130434
20190113,200.78695652173914,202.06159420289856,201.16666666666666,132.3913043478261,241.70289855072465,151.66459627329192,270.7391304347826,259.2173913043478,202.19565217391303,80.78260869565217,47.52173913043478,102.91304347826087,177.0782608695652,59.45652173913044,50.40217391304348,69.1086956521739
20190114,190.00362318840578,174.5,193.2173913043478,129.2608695652174,216.93478260869566,125.84782608695652,247.32608695652175,351.2463768115942,282.19565217391306,142.19565217391303,86.93478260869566,89.8695652173913,154.65217391304347,87.8695652173913,70.04347826086956,99.95652173913044
20190115,56.0036231884058,55.43478260869565,81.28985507246377,62.73913043478261,50.10144927536231,57.04347826086956,54.04347826086956,65.8623188405797,85.67391304347827,33.81521739130435,58.391304347826086,58.608695652173914,31.891304347826086,27.434782608695652,25.52173913043478,87.67391304347827
20190116,73.64492753623188,72.26811594202898,93.76086956521739,82.69565217391305,77.72463768115942,71.30434782608695,108.76086956521739,114.65217391304348,93.06521739130434,44.47826086956522,42.891304347826086,76.52173913043478,49.34782608695652,42.78260869565217,26.891304347826086,64.93478260869566
20190117,74.40217391304348,82.38405797101449,80.79710144927536,93.32608695652173,88.94202898550725,117.26086956521739,91.3913043478261,124.09420289855072,96.34782608695652,47.52173913043478,60.26086956521739,88.21739130434783,51.23913043478261,45.34782608695652,34.02173913043478,70.65217391304348
20190118,103.27173913043478,108.40579710144928,127.1159420289855,143.2173913043478,125.27536231884059,153.69565217391303,116.80434782608695,174.36231884057972,162.2826086956522,88.0,75.93478260869566,104.04347826086956,97.26086956521739,65.17391304347827,56.69565217391305,95.91304347826087
20190119,28.286231884057973,33.36231884057971,34.26086956521739,45.95652173913044,39.55072463768116,44.26086956521739,57.54347826086956,47.4927536231884,51.17391304347826,25.97826086956522,33.97826086956522,40.08695652173913,24.347826086956523,28.869565217391305,23.23913043478261,47.06521739130435
20190120,23.2463768115942,27.710144927536234,33.18840579710145,33.869565217391305,30.57971014492754,38.391304347826086,49.54347826086956,38.15217391304348,38.21739130434783,28.07608695652174,36.97826086956522,24.565217391304348,24.347826086956523,24.97826086956522,17.543478260869566,68.5
20190121,52.344202898550726,57.94202898550725,76.15217391304348,62.41304347826087,62.78260869565217,63.91304347826087,84.0,81.52173913043478,69.0,48.23913043478261,51.608695652173914,39.56521739130435,49.52173913043478,60.65217391304348,36.32608695652174,85.06521739130434
