date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20210101,53.927083333333336,56.083333333333336,61.47222222222222,68.79166666666667,63.18055555555555,70.95833333333333,45.791666666666664,59.708333333333336,36.958333333333336,38.729166666666664,53.833333333333336,68.0625,74.52083333333333,65.18055555555556,56.0,65.4375
20210102,76.8586956521739,79.05797101449275,78.04347826086956,79.91304347826087,77.84057971014492,82.82608695652173,60.41304347826087,45.43478260869565,62.17391304347826,50.84782608695652,67.1304347826087,70.1304347826087,77.58695652173913,84.2463768115942,75.26086956521739,89.1086956521739
20210103,29.083333333333332,31.98611111111111,37.36111111111111,45.729166666666664,35.34722222222222,40.125,27.145833333333332,29.229166666666668,22.75,22.791666666666668,33.75,38.291666666666664,45.270833333333336,44.77777777777778,39.583333333333336,64.5
20210104,36.98913043478261,39.07246376811594,45.02898550724638,44.41304347826087,40.10144927536232,42.869565217391305,30.32608695652174,40.93478260869565,25.652173913043477,28.456521739130434,31.52173913043478,42.23913043478261,55.15217391304348,50.73913043478261,35.21739130434783,54.80434782608695
20210105,30.363636363636363,34.553030303030305,34.18181818181818,34.72727272727273,32.31818181818182,34.36363636363637,25.477272727272727,31.59090909090909,24.681818181818183,23.727272727272727,26.90909090909091,34.11363636363637,32.34090909090909,32.25757575757576,33.86363636363637,48.43181818181818
20210106,59.208333333333336,62.65277777777778,70.05555555555556,71.66666666666667,61.22222222222222,92.875,43.458333333333336,39.625,37.25,28.75,38.5,81.08333333333333,102.66666666666667,98.2638888888889,70.41666666666667,92.54166666666667
20210107,31.727272727272727,33.36363636363637,35.46969696969697,36.61363636363637,31.257575757575754,35.45454545454545,27.613636363636363,31.795454545454547,18.318181818181817,16.522727272727273,22.681818181818183,22.068181818181817,32.52272727272727,40.628787878787875,34.63636363636363,41.61363636363637
20210109,36.197916666666664,37.44444444444444,37.166666666666664,39.208333333333336,42.01388888888889,45.041666666666664,34.8125,44.5,24.708333333333332,23.833333333333332,25.375,29.041666666666668,42.666666666666664,43.513888888888886,39.208333333333336,55.25
20210110,25.131944444444443,24.17361111111111,25.569444444444443,27.020833333333332,31.145833333333332,28.0,22.0625,26.729166666666668,24.541666666666668,24.145833333333332,25.625,30.229166666666668,30.979166666666668,30.958333333333332,26.0,40.25
20210111,53.333333333333336,55.041666666666664,57.77777777777778,58.0,56.708333333333336,72.16666666666667,48.125,54.3125,40.625,37.916666666666664,46.0,50.083333333333336,62.0,57.416666666666664,60.833333333333336,64.72916666666667
20210112,89.09375,95.41666666666667,102.8611111111111,91.125,100.56944444444444,107.16666666666667,86.47916666666667,193.89583333333334,66.83333333333333,64.79166666666667,85.33333333333333,88.0625,128.89583333333334,129.06944444444443,92.08333333333333,108.625
20210113,151.40625,169.875,168.65277777777777,167.70833333333334,150.16666666666666,170.875,204.375,259.4375,91.5,71.5,104.5,118.45833333333333,206.95833333333334,168.54166666666666,144.5625,165.89583333333334
20210114,75.39583333333333,78.66666666666667,83.0,86.0,86.70833333333333,99.58333333333333,78.95833333333333,98.27083333333333,76.54166666666667,78.04166666666667,70.875,76.66666666666667,79.16666666666667,84.5,97.89583333333333,89.75
20210115,95.98958333333333,111.15277777777777,95.5138888888889,115.625,110.1388888888889,124.625,97.27083333333333,109.375,84.20833333333333,80.91666666666667,85.20833333333333,87.89583333333333,106.33333333333333,115.38194444444444,118.04166666666667,117.39583333333333
20210116,27.280303030303028,28.757575757575754,36.696969696969695,39.20454545454545,29.757575757575754,36.27272727272727,31.795454545454547,37.0,23.727272727272727,23.15909090909091,23.136363636363637,36.02272727272727,39.15909090909091,35.75757575757576,30.318181818181817,33.63636363636363
20210117,43.21875,47.138888888888886,50.208333333333336,55.791666666666664,48.30555555555555,56.541666666666664,54.229166666666664,54.25,46.041666666666664,41.1875,41.666666666666664,49.541666666666664,55.0625,51.94444444444445,49.645833333333336,58.208333333333336
20210123,115.5,127.0,140.0,139.5,129.5,136.0,115.33333333333333,123.5,95.5,100.0,86.5,135.0,90.5,106.0,138.5,133.5
20210128,49.458333333333336,47.6875,50.333333333333336,52.125,54.375,60.041666666666664,38.326388888888886,36.25,28.583333333333332,29.5625,30.0625,30.8125,38.75,49.375,66.5625,53.833333333333336
20210129,52.375,52.229166666666664,54.583333333333336,51.041666666666664,56.895833333333336,53.625,47.888888888888886,46.666666666666664,38.8125,39.75,47.729166666666664,43.270833333333336,59.0625,56.302083333333336,49.208333333333336,54.354166666666664
20210201,51.354166666666664,52.229166666666664,51.958333333333336,50.041666666666664,60.895833333333336,55.354166666666664,49.27777777777778,43.791666666666664,46.25,44.791666666666664,51.958333333333336,57.645833333333336,57.75,59.4375,57.666666666666664,65.625
20210202,37.1875,36.791666666666664,39.833333333333336,38.1875,41.958333333333336,36.5625,33.958333333333336,31.875,32.3125,30.875,31.458333333333332,34.541666666666664,37.25,36.760416666666664,40.770833333333336,40.5625
20210203,47.583333333333336,49.541666666666664,49.729166666666664,51.208333333333336,53.125,49.916666666666664,49.77777777777778,43.541666666666664,31.770833333333332,38.0625,41.6875,42.291666666666664,56.520833333333336,59.052083333333336,48.354166666666664,49.3125
20210204,59.333333333333336,59.0625,61.3125,61.75,65.97916666666667,59.0,44.611111111111114,37.083333333333336,40.3125,46.479166666666664,48.604166666666664,51.354166666666664,61.958333333333336,64.28125,47.770833333333336,64.25
