date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230406,0,PM2.5,41,43,40,51,38,40,42,27,37,36,29,25,19,16,15,20,23,25,14,13,14,27,28,26,27,36,38,36,37,32,35,17,20,42,26
20230406,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,0,PM10,62,74,63,65,61,59,69,44,71,55,50,55,28,37,26,31,33,48,37,39,39,60,62,49,52,56,65,79,61,58,55,,31,90,36
20230406,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,0,AQI,58,62,57,70,56,57,60,44,61,53,50,53,29,37,31,31,33,48,37,39,39,55,56,49,51,53,58,65,56,54,53,30,31,70,38
20230406,1,PM2.5,35,43,32,52,19,31,31,22,40,37,24,27,17,15,15,20,22,13,13,15,16,26,28,26,26,28,32,39,40,36,23,17,19,44,26
20230406,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,1,PM10,52,74,49,64,34,48,52,46,74,58,41,52,28,48,26,33,33,32,35,50,48,52,60,49,47,49,60,75,65,61,56,,29,111,36
20230406,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,1,AQI,51,62,49,72,34,48,51,46,62,54,41,51,29,48,30,33,33,32,35,50,48,51,55,49,47,49,55,63,58,56,53,31,29,81,38
20230406,2,PM2.5,17,21,19,86,16,18,19,17,25,33,29,24,16,17,17,19,22,14,14,16,17,25,29,32,27,15,17,44,42,38,58,19,21,53,25
20230406,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,2,PM10,28,39,30,93,29,29,35,27,47,53,48,45,31,35,33,32,36,36,40,57,57,43,62,56,54,60,47,84,68,68,,,32,98,35
20230406,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,2,AQI,28,39,30,114,29,29,35,27,47,52,48,45,31,35,33,32,36,36,40,54,54,43,56,53,52,55,47,67,59,59,79,31,32,74,36
20230406,3,PM2.5,17,18,17,23,16,18,16,15,18,36,22,18,17,,17,20,22,14,13,16,17,26,28,21,19,16,18,46,45,41,,18,21,54,28
20230406,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,3,PM10,31,35,30,28,31,32,33,27,37,59,37,34,37,,40,35,37,44,41,62,62,55,58,48,71,70,50,83,73,69,61,,31,58,39
20230406,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,3,AQI,31,35,30,33,31,32,33,27,37,55,37,34,37,,40,35,37,44,41,56,56,53,54,48,61,60,50,67,63,60,56,29,31,74,40
20230406,4,PM2.5,18,19,18,20,17,18,16,15,17,43,17,15,18,,18,22,22,16,14,16,17,28,22,18,16,16,16,49,43,34,45,17,20,51,28
20230406,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,4,PM10,39,42,36,31,41,41,37,38,37,70,32,37,39,2,41,38,39,46,45,67,66,57,54,51,71,78,57,82,70,54,59,,33,91,39
20230406,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,4,AQI,39,42,36,31,41,41,37,38,37,60,32,37,39,2,41,38,39,46,45,59,58,54,52,51,61,64,54,68,60,52,63,25,33,71,40
20230406,5,PM2.5,17,19,18,20,16,17,16,16,17,28,16,15,17,17,18,23,23,15,16,16,17,26,14,18,16,16,16,27,18,15,23,16,20,23,28
20230406,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
