date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20231230,0,SO2,3,3,1,1,63,1,3,1,1,2,2,3,3,,1,3,2,2,3,3,3,3,1,1,2,1,1,1,1,3,1,1,,1,3
20231230,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,0,NO2,81,80,91,93,,96,86,88,97,101,102,101,69,,50,58,59,70,64,73,71,80,77,90,89,91,105,95,121,106,79,86,,96,92
20231230,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,0,O3,3,6,3,8,,11,7,2,2,1,1,1,1,,2,2,2,1,2,3,3,2,4,3,4,2,2,1,2,2,1,2,,2,2
20231230,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,0,CO,1.8,1.6,1.8,1.4,,1.7,1.8,1.8,1.7,1.6,1.7,1.6,0.9,,0.9,1.3,1.6,1.1,0.8,1.2,1,1.7,1.7,1.6,1.5,1.7,1.6,1.4,1.5,1.5,1.4,1.5,,1.6,1.4
20231230,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,1,SO2,3,3,1,3,1,3,3,3,1,2,2,3,3,,1,2,2,2,3,3,3,3,1,2,2,,1,1,1,3,1,1,,1,3
20231230,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,1,NO2,83,79,91,101,88,96,92,88,96,102,102,102,66,,50,59,60,70,68,70,70,74,74,91,90,91,101,94,117,104,82,82,,96,80
20231230,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,1,O3,1,3,3,2,6,11,7,2,2,1,1,1,2,,2,3,2,1,2,2,3,2,3,4,4,2,3,1,3,2,1,2,,2,2
20231230,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,1,CO,1.7,1.6,1.7,1.4,1.7,1.6,1.9,1.8,1.7,1.6,1.6,1.6,1,,0.8,1.3,1.7,1,0.8,1.1,1,1.5,1.6,1.6,1.5,1.6,1.5,1.3,1.5,1.5,1.4,1.5,,1.6,1.2
20231230,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,2,SO2,3,3,3,3,2,3,3,1,1,1,2,1,2,,2,2,1,1,3,3,3,3,1,1,3,2,1,3,3,3,2,3,,1,1
20231230,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,2,NO2,78,77,93,103,86,94,92,82,95,106,96,103,69,,49,55,56,69,64,69,62,70,69,95,85,90,104,94,112,103,83,65,,92,80
20231230,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,2,O3,1,3,3,2,5,11,7,2,2,1,1,1,1,,2,2,2,1,1,2,3,1,3,3,3,2,1,1,2,2,1,2,,2,2
20231230,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,2,CO,1.7,1.5,1.6,1.5,1.7,1.6,1.8,1.8,1.7,1.6,1.7,1.6,0.8,,0.8,1.3,1.8,1.1,0.8,1.2,1,1.3,1.7,1.6,1.4,1.6,1.5,1.3,1.4,1.5,1.5,1.2,,1.6,1.1
20231230,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,3,SO2,4,3,1,3,2,3,3,1,1,2,2,3,1,,2,2,1,2,3,3,3,3,1,3,2,2,2,3,3,3,2,3,,1,1
20231230,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,3,NO2,83,65,92,104,96,93,84,79,96,106,94,102,67,,55,52,55,63,62,65,63,65,67,87,78,87,103,92,103,99,78,62,,87,77
20231230,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,3,O3,1,2,3,1,5,12,7,2,2,2,1,1,2,,2,2,2,2,1,2,3,2,3,3,3,2,1,1,2,2,1,2,,2,2
20231230,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,3,CO,1.8,1.4,1.6,1.6,1.8,1.7,1.7,1.6,1.8,1.5,1.7,1.6,0.8,,0.9,1.8,2.1,1,0.8,1.1,1,1.5,1.7,1.4,1.4,1.7,1.6,1.5,1.5,1.5,1.5,1.1,,1.6,1.2
20231230,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,4,SO2,4,3,2,1,2,1,3,1,1,2,2,3,1,,1,2,1,2,3,3,3,3,1,1,3,2,2,1,1,3,2,3,,1,3
20231230,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231230,4,NO2,93,62,91,104,97,96,83,74,88,96,89,103,69,,52,50,52,64,60,64,63,64,63,85,74,82,104,89,105,98,79,60,,82,74
20231230,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
