date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230527,0,SO2,1,1,5,1,3,1,3,2,3,2,3,2,3,3,3,1,3,2,1,3,3,3,1,1,5,1,2,,3,3,1,3,3,3,1
20230527,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,0,NO2,15,19,15,22,16,19,22,20,34,21,27,25,8,21,12,13,15,20,21,14,15,14,10,25,21,36,41,,20,17,48,27,29,26,11
20230527,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,0,O3,114,103,111,103,121,109,104,106,73,85,92,90,116,105,92,127,115,110,114,141,134,127,120,92,98,82,92,,91,90,61,92,66,89,125
20230527,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,0,CO,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.3,0.6,0.7,0.8,0.7,0.3,0.7,0.6,0.7,1,1,,0.5,0.6,0.7,0.5,0.6,0.4,0.5
20230527,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,1,SO2,1,1,5,1,3,3,3,1,3,3,3,2,3,3,3,1,3,1,1,3,3,2,1,1,5,3,2,,3,3,1,3,3,3,1
20230527,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,1,NO2,16,21,15,22,15,21,22,20,21,20,24,24,9,25,13,19,24,20,20,14,14,11,8,21,19,38,48,,21,17,76,33,23,27,12
20230527,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,1,O3,107,90,107,93,118,97,102,98,85,84,88,86,100,93,89,107,97,100,102,127,131,133,122,88,92,68,67,,70,89,26,73,80,80,103
20230527,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,1,CO,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.3,0.8,0.8,0.8,0.7,0.3,0.6,0.7,0.8,1.1,1.1,,0.5,0.6,0.7,0.5,0.6,0.4,0.5
20230527,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,2,SO2,1,1,5,1,3,3,3,1,3,2,3,3,3,3,3,1,3,1,1,4,2,2,1,1,5,3,3,,3,3,3,3,1,3,1
20230527,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,2,NO2,18,24,15,23,15,59,18,21,27,18,21,15,8,25,13,14,16,18,18,14,15,10,6,21,18,31,32,,24,18,71,31,18,26,13
20230527,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,2,O3,99,85,106,92,112,46,105,86,74,76,88,99,94,85,62,103,98,100,98,114,116,136,128,83,91,59,65,,66,83,24,64,83,79,88
20230527,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,2,CO,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.5,0.6,0.7,0.5,0.5,0.3,0.8,0.9,0.7,0.7,0.3,0.6,0.7,0.8,0.9,0.8,,0.5,0.6,0.8,0.5,0.6,0.4,0.5
20230527,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,3,SO2,1,1,5,3,3,1,3,1,3,2,3,2,3,3,3,1,3,1,2,4,1,2,1,1,4,3,3,,3,3,3,3,3,3,1
20230527,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,3,NO2,34,51,16,24,34,60,20,22,28,20,22,23,7,22,11,24,25,16,18,18,16,10,5,19,18,24,26,,45,74,41,29,35,26,13
20230527,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,3,O3,78,49,97,89,102,38,96,73,61,71,82,81,91,80,69,82,78,96,98,93,98,125,123,84,88,66,67,,46,16,43,59,42,69,76
20230527,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,3,CO,0.6,0.7,0.5,0.6,0.6,0.8,0.6,0.6,0.5,0.5,0.6,0.5,0.7,0.7,0.6,0.5,0.3,0.8,0.9,0.8,0.7,0.2,0.6,0.7,0.8,0.8,0.6,,0.6,0.7,0.9,0.5,0.5,0.4,0.6
20230527,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,4,SO2,1,1,5,1,3,1,3,1,3,2,3,2,3,3,3,3,3,1,2,3,1,2,1,1,5,3,4,,3,3,3,3,3,3,1
20230527,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,4,NO2,39,52,37,56,53,36,22,26,28,24,29,27,7,21,11,14,15,14,15,19,16,9,5,19,20,18,17,,43,41,29,53,39,26,12
20230527,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,4,O3,57,40,55,51,43,59,86,48,63,63,63,68,90,77,90,91,85,88,96,78,81,117,111,81,83,74,79,,40,41,50,34,23,60,58
20230527,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,4,CO,0.8,0.9,0.6,0.8,0.8,0.8,0.6,0.6,0.5,0.5,0.6,0.5,0.7,0.7,0.6,0.5,0.3,0.8,0.8,0.8,0.7,0.3,0.6,0.7,0.8,0.7,0.6,,0.9,0.9,0.6,0.5,0.5,0.4,0.5
20230527,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,5,SO2,1,1,5,1,3,2,3,1,3,2,3,2,3,3,3,3,3,1,2,3,1,2,1,2,5,1,4,,3,3,3,3,3,3,1
20230527,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,5,NO2,29,32,40,44,29,29,33,40,42,27,33,31,7,19,11,12,12,12,12,16,14,10,6,17,18,20,23,,33,33,23,42,35,23,14
20230527,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,5,O3,62,56,40,50,61,66,63,20,41,60,55,54,90,80,90,88,85,99,98,84,72,108,104,83,84,77,81,,44,44,57,33,29,57,56
20230527,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527,5,CO,0.7,0.8,0.8,0.9,0.7,0.7,0.7,0.6,0.7,0.5,0.6,0.5,0.7,0.7,0.7,0.5,0.3,0.7,0.8,0.7,0.7,0.4,0.7,0.7,0.8,0.8,0.6,,0.8,0.8,0.6,0.5,0.5,0.4,0.6
20230527,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
