date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230816,0,PM2.5,28,33,30,38,24,30,32,31,36,34,37,32,29,,29,36,36,32,30,26,23,24,28,27,28,27,27,24,27,29,25,37,,35,42
20230816,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230816,0,PM10,56,50,58,70,52,61,66,48,70,68,80,,48,,47,,55,59,56,43,52,34,51,58,51,48,59,47,55,52,52,56,,72,59
20230816,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230816,0,AQI,53,50,54,60,51,56,58,48,60,59,65,46,48,,47,52,53,55,53,43,51,35,51,54,51,48,55,47,53,51,51,53,,61,59
20230816,1,PM2.5,30,34,36,41,29,31,35,32,38,38,43,38,28,,30,36,38,32,32,29,23,24,28,29,29,30,28,25,27,30,26,35,,37,44
20230816,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230816,1,PM10,62,51,64,74,54,63,70,52,73,76,97,56,46,,48,107,56,57,57,51,52,34,49,60,40,54,60,55,54,42,51,59,,82,61
20230816,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230816,1,AQI,56,51,57,62,52,57,60,51,62,63,74,54,46,,48,79,54,54,54,51,51,35,49,55,42,52,55,53,52,43,51,55,,66,62
20230816,2,PM2.5,34,38,44,47,34,34,41,32,42,36,40,42,30,,29,37,39,32,35,26,23,23,26,32,33,32,28,26,28,33,35,35,,43,43
20230816,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230816,2,PM10,69,55,71,78,59,67,78,37,86,72,90,79,47,,47,99,56,54,54,45,49,32,47,64,57,57,63,52,52,40,63,62,,73,58
20230816,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
