date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230805,0,PM2.5,8,7,9,8,9,13,8,5,13,11,5,7,7,,6,9,8,8,5,16,14,12,16,17,13,,30,17,36,40,46,5,,14,10
20230805,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,0,PM10,19,7,18,14,20,25,19,22,30,27,11,49,14,,22,21,19,11,9,31,28,27,27,20,31,,61,39,46,45,,53,,52,21
20230805,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,0,AQI,23,10,19,18,20,25,19,22,30,27,21,49,19,,22,21,19,12,15,31,28,27,27,25,31,,56,39,52,57,64,52,,51,21
20230805,1,PM2.5,15,5,9,8,14,24,8,6,8,8,6,6,7,,7,9,9,8,5,12,7,14,18,17,13,,29,19,34,36,53,5,,9,6
20230805,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,1,PM10,33,8,21,15,26,46,20,15,17,27,14,35,14,,,23,19,12,9,25,18,21,29,21,27,,57,41,44,45,,45,,46,17
20230805,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,1,AQI,33,14,21,16,26,46,20,15,17,27,15,35,19,,17,23,19,12,14,25,18,21,29,25,27,,54,41,49,52,73,45,,46,17
20230805,2,PM2.5,24,5,15,10,24,23,10,6,7,6,8,6,7,,7,10,11,8,5,10,7,15,20,18,12,,25,17,30,33,44,5,,6,6
20230805,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,2,PM10,49,10,28,18,35,44,24,26,18,22,18,18,14,,,27,22,12,10,20,21,17,30,23,39,,51,50,39,37,,25,,41,17
20230805,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,2,AQI,49,15,28,20,35,44,24,26,18,22,25,18,17,,15,27,22,12,13,20,21,22,30,26,39,,51,50,43,48,62,25,,41,17
20230805,3,PM2.5,22,7,14,13,19,20,10,6,8,5,5,6,7,,6,11,11,8,6,10,6,13,20,16,10,,23,14,28,38,,5,,5,10
20230805,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,3,PM10,43,12,25,,27,42,22,19,23,20,12,26,16,,,27,23,13,11,20,19,,32,22,31,,49,45,37,51,,32,,24,24
20230805,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,3,AQI,43,15,27,20,28,42,22,19,23,20,17,26,16,,14,27,23,13,12,20,19,19,32,23,31,,49,45,40,54,10,32,,24,24
20230805,4,PM2.5,22,11,15,14,17,21,10,7,10,5,11,8,6,,6,11,12,9,6,11,8,13,21,11,8,,20,10,27,36,29,5,,4,10
20230805,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,4,PM10,42,17,28,24,26,44,22,12,28,19,20,30,15,,,27,24,14,12,23,22,28,34,20,14,,42,43,37,48,,41,,12,24
20230805,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,4,AQI,42,17,31,24,26,44,22,12,28,19,20,30,15,,17,27,24,14,12,23,22,28,34,20,14,,42,43,39,52,42,41,,17,24
20230805,5,PM2.5,17,12,20,20,13,20,10,6,11,4,8,7,4,,13,8,10,10,7,12,7,15,21,10,8,,21,11,,28,25,4,,5,8
20230805,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,5,PM10,32,18,34,33,22,41,23,10,28,19,16,29,11,,,20,21,16,14,24,21,23,37,20,25,,41,37,,49,,35,,17,22
20230805,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,5,AQI,32,18,34,33,22,41,23,10,28,19,16,29,19,,20,22,21,16,14,24,21,23,37,20,25,,41,37,,49,36,35,,17,22
20230805,6,PM2.5,13,12,16,17,14,16,11,6,10,4,10,7,5,,8,8,8,9,7,8,6,16,21,10,9,,22,14,26,29,27,4,,6,8
20230805,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,6,PM10,24,19,29,27,22,33,27,,28,19,21,32,13,,,20,18,16,15,19,16,29,39,21,29,,43,40,40,38,,23,,23,23
20230805,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,6,AQI,24,19,29,27,22,33,27,9,28,19,21,32,15,,21,20,18,16,15,19,16,29,39,21,29,,43,40,40,42,39,23,,23,23
20230805,7,PM2.5,11,9,14,12,14,13,9,6,10,5,10,8,6,,5,9,7,10,7,5,6,19,25,10,9,,20,24,25,25,30,5,,7,8
20230805,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,7,PM10,22,18,26,21,23,27,25,17,25,19,23,10,16,,,20,18,17,14,15,17,33,42,22,21,,40,45,37,29,,22,,32,23
20230805,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,7,AQI,22,18,26,21,23,27,25,17,25,19,23,15,16,,18,20,18,17,14,15,17,33,42,22,21,,40,45,37,36,43,22,,32,23
20230805,8,PM2.5,11,8,14,13,11,12,11,6,7,6,8,6,6,,5,10,8,10,8,6,5,20,24,8,9,,22,17,28,22,48,5,,8,7
20230805,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,8,PM10,23,16,28,21,24,24,28,20,19,23,18,43,16,,,23,20,17,16,13,14,32,43,21,26,,41,50,45,27,,30,,36,25
20230805,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,8,AQI,23,16,28,21,24,24,28,20,19,23,18,43,16,,19,23,20,17,16,15,17,32,43,21,26,,41,50,45,32,67,30,,36,25
20230805,9,PM2.5,9,7,11,10,9,9,12,7,7,5,6,5,5,,4,11,11,8,9,4,4,17,18,6,7,,15,11,15,18,40,4,,6,8
20230805,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,9,PM10,20,22,27,19,22,19,28,22,21,20,16,36,13,,,25,23,17,21,9,11,32,33,18,20,2,32,33,23,41,,36,,36,27
20230805,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,9,AQI,20,22,27,19,22,19,28,22,21,20,16,36,19,,23,25,23,17,21,19,21,32,33,19,20,2,32,33,23,41,57,36,,36,27
20230805,10,PM2.5,7,5,7,7,9,7,9,6,6,5,6,5,5,,4,11,10,6,7,2,4,12,11,4,6,6,7,9,8,12,32,7,,7,9
20230805,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,10,PM10,17,17,25,14,22,16,23,20,18,19,17,30,12,,,26,22,15,17,6,9,24,19,17,15,29,16,29,12,28,,33,,30,32
20230805,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,10,AQI,28,26,25,25,22,27,23,22,18,19,19,30,25,,26,26,22,23,26,23,25,28,19,27,25,29,27,29,23,28,46,33,,30,32
20230805,11,PM2.5,6,7,6,6,7,7,7,5,5,6,6,5,5,,4,11,9,4,4,2,4,12,9,3,5,6,6,9,6,11,18,9,,7,11
20230805,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,11,PM10,17,21,25,14,20,15,18,23,17,22,16,33,12,,,26,21,10,10,6,8,22,15,14,18,31,15,37,10,25,,47,,27,35
20230805,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,11,AQI,32,30,30,26,25,31,22,25,19,22,26,33,27,,27,26,21,27,29,26,30,34,18,31,29,31,33,37,25,28,26,47,,27,35
20230805,12,PM2.5,5,7,6,6,6,6,7,5,5,6,7,5,5,,4,9,7,4,4,3,4,10,7,2,5,4,5,8,7,11,13,12,,7,12
20230805,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,12,PM10,15,20,23,13,17,14,18,31,17,24,22,24,12,,,22,18,10,9,5,7,24,13,12,17,18,12,36,11,23,,76,,35,39
20230805,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,12,AQI,37,33,38,30,26,34,27,31,22,25,27,27,26,,28,32,29,27,30,27,30,36,20,32,30,25,35,36,29,27,19,63,,35,39
20230805,13,PM2.5,5,5,4,4,7,5,6,6,5,7,6,4,5,,4,6,5,4,4,2,4,8,5,2,4,4,5,7,6,10,17,5,,6,12
20230805,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,13,PM10,13,16,18,9,18,12,15,28,14,24,19,29,10,,,14,13,9,8,5,7,26,9,9,10,5,11,31,9,23,,113,,35,37
20230805,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,13,AQI,40,39,44,39,29,37,35,42,30,40,35,40,30,,33,37,34,28,33,28,31,37,9,34,30,26,35,34,35,34,25,82,,48,49
20230805,14,PM2.5,4,5,3,4,6,4,6,6,4,5,5,4,5,,4,5,4,4,3,3,5,3,5,2,5,3,5,5,5,9,7,4,,5,7
20230805,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,14,PM10,11,14,16,8,15,11,14,25,12,17,15,21,11,,,11,9,7,8,5,7,8,7,8,,7,9,17,7,16,18,57,,30,25
20230805,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,14,AQI,38,38,44,40,26,40,42,49,36,39,42,47,33,,34,36,33,30,31,30,32,34,8,35,32,24,33,43,35,36,18,54,,69,39
20230805,15,PM2.5,4,5,3,3,5,4,6,5,4,6,6,5,7,,5,5,3,4,4,4,5,12,6,2,5,4,5,5,5,8,10,5,,5,5
20230805,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,15,PM10,11,13,14,6,14,10,13,14,11,20,16,21,16,,,10,7,7,9,6,7,29,11,7,9,5,8,19,6,10,24,19,,26,19
20230805,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,15,AQI,40,41,40,37,26,40,37,42,34,39,46,48,40,,40,35,28,29,32,30,31,47,35,35,30,25,32,44,33,34,24,40,,84,38
20230805,16,PM2.5,4,5,3,3,5,4,5,6,4,6,5,4,7,,4,5,3,4,4,5,6,19,18,2,4,4,6,4,5,9,25,5,,5,5
20230805,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,16,PM10,11,12,14,7,15,10,12,11,10,16,14,23,16,,,10,7,7,11,8,8,34,39,6,,6,11,18,7,10,59,12,,24,18
20230805,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,16,AQI,41,41,45,42,26,39,38,37,32,39,38,41,41,,41,35,29,29,32,30,31,50,48,33,30,29,37,40,35,36,55,45,,77,42
20230805,17,PM2.5,4,9,3,3,6,7,5,5,5,10,5,4,5,,4,5,3,5,6,6,4,31,30,17,14,17,27,12,17,15,25,5,,7,6
20230805,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,17,PM10,10,18,14,6,18,18,12,11,13,27,12,15,13,,,10,7,8,13,10,8,78,59,33,39,35,55,33,29,39,28,20,,19,24
20230805,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,17,AQI,38,40,44,39,25,39,41,39,35,42,40,45,38,,39,35,31,28,30,32,32,64,55,39,39,35,53,47,43,44,36,43,,63,50
20230805,18,PM2.5,28,43,25,31,28,28,22,20,26,29,19,17,7,,3,7,4,31,34,30,28,19,21,39,27,20,30,30,27,26,27,36,,31,9
20230805,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,18,PM10,55,61,58,42,62,63,50,39,61,52,42,22,19,,,15,11,55,62,51,42,36,38,65,54,47,57,65,42,43,47,,,40,31
20230805,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,18,AQI,53,60,54,45,56,57,50,42,56,51,42,44,36,,38,41,36,53,56,51,47,43,39,58,52,47,54,58,42,43,47,52,,59,45
20230805,19,PM2.5,30,38,42,44,31,24,28,34,34,41,36,28,37,,34,7,5,30,36,23,25,22,26,29,21,18,28,27,27,28,23,33,,34,42
20230805,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,19,PM10,51,55,58,47,48,55,69,52,64,69,71,54,71,,,15,13,49,50,39,37,34,48,53,43,29,52,42,46,43,38,72,,45,89
20230805,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,19,AQI,51,54,59,62,48,53,60,51,57,60,61,52,61,,49,37,34,49,52,39,44,38,48,52,43,29,51,42,46,43,97,61,,49,70
20230805,20,PM2.5,29,35,40,39,30,25,27,32,32,36,33,29,35,,43,31,36,28,35,25,27,23,25,28,20,17,28,28,26,27,23,36,,34,50
20230805,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230805,20,PM10,48,53,53,44,42,55,62,48,60,64,66,49,59,,,63,64,45,49,46,44,46,46,50,39,35,52,41,44,47,33,62,,37,77
