date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20211031,0,SO2,2,2,5,3,2,3,3,3,2,3,1,1,2,1,2,3,4,1,3,4,3,3,3,1,,2,2,3,3,2,3,1,2,3,2
20211031,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,0,NO2,28,48,28,70,35,17,36,21,18,16,13,14,16,16,16,23,23,8,9,59,24,42,23,78,,61,62,59,94,105,115,11,13,25,15
20211031,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,0,O3,38,26,35,12,40,39,27,38,47,52,52,47,47,41,49,29,28,57,59,1,37,12,15,2,,11,13,17,3,7,2,56,50,39,63
20211031,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,0,CO,0.5,0.6,0.4,0.8,0.3,0.3,0.4,0.3,0.3,,0.3,0.3,0.3,0.2,0.2,0.2,0.4,0.2,0.2,1.9,0.6,0.7,0.7,0.6,,0.5,0.5,0.4,0.9,0.9,0.9,0.2,0.2,0.4,0.2
20211031,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,1,SO2,1,3,5,4,1,2,3,3,1,3,3,1,1,1,2,2,3,1,3,5,1,3,3,1,,2,3,3,3,,3,3,1,3,2
20211031,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,1,NO2,18,17,11,40,22,10,51,9,12,27,12,12,21,15,16,19,21,7,9,57,64,25,17,54,,32,41,40,65,56,102,9,10,17,11
20211031,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,1,O3,40,44,40,22,46,39,5,48,47,37,46,43,38,37,46,30,26,56,55,2,1,28,31,11,,27,20,25,8,,2,55,50,37,59
20211031,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,1,CO,0.4,0.3,0.2,0.5,0.2,0.2,0.4,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,2.4,0.9,0.5,0.5,0.4,,0.3,0.3,0.2,0.6,0.5,0.8,0.2,0.2,0.3,0.2
20211031,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,2,SO2,1,2,4,4,1,1,1,3,1,3,3,3,1,3,2,2,4,3,1,5,1,1,3,1,,1,2,2,1,2,2,3,1,3,1
20211031,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,2,NO2,16,16,11,26,23,12,26,5,13,10,9,7,16,13,14,16,17,7,10,53,61,23,24,33,,26,28,17,30,31,84,8,9,32,11
20211031,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,2,O3,38,42,37,28,43,34,30,54,45,50,45,47,44,37,45,31,30,52,50,2,2,28,22,23,,25,28,41,25,36,2,55,50,22,57
20211031,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,2,CO,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,1.9,0.9,0.4,0.6,0.3,,0.2,0.3,0.1,0.2,,0.7,0.2,0.2,0.3,0.1
20211031,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,3,SO2,1,2,4,4,1,1,1,3,3,3,3,3,2,3,3,2,4,3,3,5,3,3,3,1,,3,1,1,1,1,2,3,1,3,1
20211031,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,3,NO2,13,15,8,22,20,9,10,4,11,9,9,12,16,15,15,15,16,7,11,54,54,28,31,15,,22,20,16,22,31,52,9,11,14,11
20211031,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
