date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210806,0,PM2.5,10,11,13,13,11,11,14,13,16,13,17,17,8,11,7,7,9,8,8,7,6,12,10,9,10,14,13,14,14,,9,17,17,16,22
20210806,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,0,PM10,26,,25,21,21,28,34,29,24,38,39,28,27,13,16,18,,12,17,15,11,25,20,17,23,40,37,36,32,,21,45,48,41,40
20210806,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,0,AQI,26,21,25,21,21,28,34,29,24,38,39,28,27,19,21,22,15,14,17,15,12,25,23,17,23,40,37,36,32,,27,45,48,41,40
20210806,1,PM2.5,11,14,12,15,11,14,12,13,16,14,14,16,7,11,8,7,8,8,9,8,6,16,15,8,9,16,14,17,17,,19,14,15,15,20
20210806,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,1,PM10,36,25,23,32,24,37,27,30,41,47,52,52,7,15,12,21,,15,17,13,13,32,24,20,23,28,28,52,31,,29,45,44,57,41
20210806,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,1,AQI,36,25,23,32,24,37,27,30,41,47,51,51,18,16,18,21,12,15,18,13,13,32,24,20,23,28,28,51,31,,29,45,44,54,41
20210806,2,PM2.5,14,15,15,17,11,16,11,13,15,12,12,14,8,11,9,7,8,9,10,8,6,17,18,9,12,17,14,18,15,,11,16,14,16,19
20210806,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,2,PM10,32,22,24,26,22,32,25,25,30,32,33,38,25,18,25,19,10,21,18,14,12,24,21,14,12,34,32,32,23,,,35,39,36,35
20210806,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,2,AQI,32,27,24,26,22,32,25,25,30,32,33,38,25,18,25,19,12,21,18,14,12,25,26,14,18,34,32,32,25,,26,35,39,36,35
20210806,3,PM2.5,13,14,13,16,12,14,12,13,15,13,13,13,9,13,10,8,8,10,11,8,6,15,16,13,13,15,13,18,15,,10,15,14,15,18
20210806,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,3,PM10,33,25,25,25,22,29,31,17,27,39,27,29,19,14,20,17,,,,10,8,,,19,15,25,36,29,25,,20,33,34,34,33
20210806,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,3,AQI,33,25,25,25,22,29,31,19,27,39,27,29,23,19,20,17,12,15,17,12,9,22,23,19,19,25,36,29,25,,23,33,34,34,33
20210806,4,PM2.5,12,13,13,14,10,13,10,12,15,14,16,14,9,15,11,8,8,9,11,8,6,12,13,10,10,13,12,17,17,,15,18,15,15,22
20210806,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,4,PM10,26,21,22,27,12,27,19,20,27,39,41,24,13,,16,16,,10,,14,,15,14,19,17,25,31,25,22,,26,36,34,33,33
20210806,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,4,AQI,26,23,22,27,18,27,19,20,27,39,41,24,13,22,16,16,12,13,16,14,9,18,19,19,17,25,31,25,25,,26,36,34,33,33
20210806,5,PM2.5,10,13,11,11,9,11,9,11,15,15,15,13,10,16,11,8,8,10,11,7,6,11,11,9,11,12,11,14,16,,20,19,18,16,23
20210806,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,5,PM10,18,21,17,25,,16,14,15,34,33,41,27,14,,17,20,,21,15,16,16,17,12,10,,37,27,32,33,,32,42,40,43,29
20210806,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,5,AQI,18,21,17,25,16,16,14,16,34,33,41,27,15,23,17,20,12,21,16,16,16,17,16,13,16,37,27,32,33,,32,42,40,43,33
20210806,6,PM2.5,9,11,11,9,12,9,10,11,12,16,12,12,11,17,13,8,9,10,11,8,7,9,8,9,10,11,10,14,13,,26,21,17,16,23
20210806,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,6,PM10,19,15,17,18,17,22,21,19,24,41,31,24,25,18,19,22,16,15,13,17,19,13,8,16,13,16,29,39,31,,36,42,40,44,42
20210806,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,6,AQI,19,16,17,18,18,22,21,19,24,41,31,24,25,25,19,22,16,15,16,17,19,13,12,16,15,17,29,39,31,,38,42,40,44,42
20210806,7,PM2.5,12,11,11,9,13,12,13,12,12,13,13,13,11,16,14,9,11,10,11,7,7,9,9,8,9,10,9,12,10,,23,19,18,15,23
20210806,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,7,PM10,22,16,20,18,24,29,30,19,26,45,33,32,28,26,33,33,26,28,21,22,21,24,17,18,19,11,22,26,22,,43,51,41,54,48
20210806,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,7,AQI,22,16,20,18,24,29,30,19,26,45,33,32,28,26,33,33,26,28,21,22,21,24,17,18,19,15,22,26,22,,43,51,41,52,48
20210806,8,PM2.5,12,13,14,11,10,13,13,15,15,14,16,16,10,14,13,12,13,17,12,7,7,9,11,8,9,10,9,13,11,,29,21,19,16,24
20210806,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,8,PM10,30,24,23,23,22,25,37,32,23,30,43,46,31,26,31,28,35,27,28,22,,23,20,13,16,21,24,36,25,,36,46,45,57,38
20210806,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,8,AQI,30,24,23,23,22,25,37,32,23,30,43,46,31,26,31,28,35,27,28,22,10,23,20,13,16,21,24,36,25,,42,46,45,54,38
20210806,9,PM2.5,11,15,15,12,11,12,14,15,18,17,15,17,12,15,15,16,17,10,11,7,7,10,10,8,8,10,10,15,13,,19,22,19,17,24
20210806,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,9,PM10,25,34,31,32,20,16,40,40,41,46,52,47,36,28,31,28,33,26,28,20,13,38,27,20,17,,24,45,40,,32,50,37,53,45
20210806,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,9,AQI,25,34,31,32,21,18,40,40,41,46,51,47,36,28,31,28,33,26,28,20,13,38,27,20,17,15,24,45,40,,32,50,37,52,45
20210806,10,PM2.5,13,15,16,14,12,14,14,15,21,21,17,18,18,19,16,23,23,10,12,8,8,11,12,9,9,11,11,18,18,,21,24,22,21,23
20210806,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,10,PM10,29,29,32,32,24,23,27,36,42,54,46,40,39,27,35,33,27,31,32,14,13,36,22,14,10,25,23,52,47,,47,44,28,53,43
20210806,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,10,AQI,29,29,32,32,24,23,27,36,42,52,46,40,39,28,35,33,33,31,32,16,15,36,22,19,19,25,23,51,47,,47,44,32,52,43
