date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20211107,0,PM2.5,3,3,4,4,4,4,3,,4,2,4,3,5,4,3,4,4,3,2,3,2,3,3,3,3,4,3,4,4,4,9,3,3,3,2
20211107,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,0,PM10,,6,,,,,,10,9,,,,,,,,,,,,,,,,,,,,,6,,,,,4
20211107,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,0,AQI,16,17,15,16,18,15,16,19,16,17,17,17,15,16,17,16,16,16,15,15,15,15,14,14,15,11,15,15,15,14,13,19,17,17,20
20211107,1,PM2.5,3,3,3,4,4,3,2,,3,2,3,3,4,4,3,3,4,2,2,3,2,3,3,3,2,4,3,3,3,4,2,3,3,3,2
20211107,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,1,PM10,8,17,4,9,5,4,3,11,8,,,5,,9,5,,7,,,,2,4,6,,,5,,5,5,11,2,,6,,6
20211107,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,1,AQI,17,17,15,17,17,15,16,19,17,17,18,17,16,16,17,18,18,16,15,15,16,15,14,13,15,11,15,16,15,14,13,19,18,17,20
20211107,2,PM2.5,3,3,3,3,4,3,2,,3,2,3,3,4,4,3,4,3,2,2,3,2,3,3,3,2,3,3,3,3,3,5,3,2,3,2
20211107,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,2,PM10,9,19,6,9,6,8,4,9,,4,6,7,6,14,9,4,6,5,6,8,7,6,6,4,3,10,5,7,6,12,6,5,10,7,14
20211107,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,2,AQI,18,19,16,18,18,16,17,19,17,17,19,17,15,16,17,19,20,17,17,17,17,16,15,15,16,12,16,17,16,15,15,20,18,17,21
20211107,3,PM2.5,2,3,3,3,4,3,2,,3,2,2,3,4,4,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,3,1,2,2,3,2
20211107,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,3,PM10,,6,5,7,5,,10,4,,,,,6,8,5,,,4,5,7,9,4,13,,3,,3,3,6,9,5,,5,,2
20211107,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,3,AQI,18,19,16,18,19,17,18,20,18,17,19,18,16,15,18,19,20,19,18,18,19,17,16,16,18,13,17,17,17,16,17,20,18,17,22
20211107,4,PM2.5,2,3,3,3,3,3,2,,3,2,2,3,4,4,2,3,3,2,2,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,2
20211107,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,4,PM10,6,5,4,4,,,,3,9,,2,,,,4,,,3,3,6,6,,10,,3,,,,5,24,6,,3,,
20211107,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,4,AQI,19,19,16,18,19,17,18,18,18,16,19,18,16,16,18,18,19,19,19,17,19,18,17,17,11,14,18,18,17,24,17,19,18,18,22
20211107,5,PM2.5,2,3,3,3,3,3,5,,3,2,2,3,4,4,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,13,2,2,2,2
20211107,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,5,PM10,,,,7,,,,2,,,3,,,5,2,,,,,,,,4,,4,,,,4,14,,,2,,
20211107,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,5,AQI,19,19,17,18,19,16,17,19,18,18,20,19,16,17,18,18,19,20,19,18,19,19,18,17,13,15,18,17,18,17,19,19,18,18,22
20211107,6,PM2.5,3,3,3,4,3,3,5,,3,2,2,3,3,4,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,3,8,2,2,2,1
20211107,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,6,PM10,,,,,,,,2,,,,,,,,,,,,,,,5,,,6,,,3,,,,,,
20211107,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,6,AQI,19,19,16,18,20,16,17,18,17,18,19,18,17,17,18,18,19,20,18,18,19,19,18,17,13,14,18,17,17,17,17,19,18,18,21
20211107,7,PM2.5,3,3,3,3,3,3,5,,3,2,3,3,3,4,2,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,4,2,2,2,1
20211107,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,7,PM10,12,3,,7,,,5,2,,4,5,6,,,3,6,,,,,,4,6,,2,,,,3,6,4,8,8,4,4
20211107,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,7,AQI,19,19,16,18,20,17,16,18,17,18,19,18,17,17,18,18,19,19,18,18,18,20,19,16,13,14,17,17,17,17,18,19,18,18,21
20211107,8,PM2.5,3,3,3,4,3,3,5,,3,2,3,3,3,4,2,3,3,3,2,2,2,2,2,3,2,3,2,3,3,3,4,3,2,3,1
20211107,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,8,PM10,13,13,13,12,14,8,16,12,19,10,11,10,12,9,8,,11,9,12,,5,4,12,4,5,,3,11,10,11,7,14,14,10,11
20211107,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,8,AQI,19,19,15,18,20,17,17,19,19,18,19,18,16,16,17,18,19,19,19,18,18,20,18,16,12,14,17,17,17,17,17,18,18,17,21
20211107,9,PM2.5,3,4,3,4,3,3,5,,3,2,3,3,4,4,3,3,3,2,2,2,2,3,2,2,3,3,3,3,3,3,7,3,2,3,2
20211107,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,9,PM10,14,13,17,11,14,5,31,18,10,18,15,11,13,12,15,,13,8,8,6,5,,9,3,4,,5,14,9,13,34,14,19,15,9
20211107,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,9,AQI,18,18,17,16,19,17,31,18,17,18,17,17,15,16,17,18,18,19,18,18,18,20,18,16,12,13,17,17,17,16,34,18,19,16,20
20211107,10,PM2.5,3,3,3,4,4,3,6,3,3,2,3,3,4,4,3,3,4,2,3,2,2,3,2,2,3,3,3,3,3,3,2,3,2,3,2
20211107,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,10,PM10,8,3,4,8,,,,,,,,,,,,,5,,,,,,4,,7,,,3,4,5,,,,,
20211107,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,10,AQI,17,17,14,16,19,16,15,17,16,16,17,16,15,15,17,18,18,18,17,18,18,19,18,16,12,13,16,15,16,15,17,17,16,15,20
20211107,11,PM2.5,3,3,3,4,4,4,6,3,3,2,3,3,5,4,3,4,4,2,2,3,2,3,3,3,3,3,3,3,3,3,8,3,2,3,2
20211107,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,11,PM10,,3,,,,,,,,,4,,,,,,4,,,,,,5,,,,4,,,5,,,,,
20211107,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
