date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210802,0,PM2.5,3,3,4,3,3,4,3,2,4,3,3,2,2,2,2,4,4,2,2,3,2,7,6,3,5,6,5,3,6,5,5,4,4,4,2
20210802,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,0,PM10,11,9,15,10,7,12,6,,8,19,6,6,4,5,4,12,14,6,16,3,,13,28,18,19,23,31,13,25,,17,18,24,16,
20210802,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,0,AQI,16,15,15,15,12,15,16,19,16,19,18,16,19,18,18,13,14,15,16,15,15,16,28,18,19,23,31,14,25,12,17,18,24,16,18
20210802,1,PM2.5,3,3,3,3,3,3,2,2,4,3,3,3,2,2,2,3,3,1,2,5,2,8,5,4,3,6,3,3,5,5,4,3,4,4,2
20210802,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,1,PM10,13,14,13,12,10,9,7,,14,23,13,11,9,3,3,8,14,8,3,,,18,27,11,,26,18,14,21,10,17,17,28,22,
20210802,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,1,AQI,13,14,13,14,10,13,14,17,15,23,16,11,18,18,18,13,14,12,14,14,15,18,27,12,11,26,18,14,21,14,17,17,28,22,18
20210802,2,PM2.5,3,3,3,3,3,3,2,2,3,4,2,3,2,2,2,3,3,1,2,5,2,7,5,5,4,6,4,3,4,5,13,3,4,5,2
20210802,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,2,PM10,16,11,12,10,10,10,11,,9,23,12,9,8,5,5,9,10,5,10,6,4,14,27,24,26,25,25,8,18,16,25,17,36,19,
20210802,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,2,AQI,16,14,12,14,11,12,14,13,13,23,15,11,16,17,17,10,10,11,12,14,15,14,27,24,26,25,25,12,18,20,25,17,36,19,17
20210802,3,PM2.5,2,4,3,2,3,3,2,3,3,4,2,3,2,2,2,3,3,1,2,5,2,7,6,5,5,6,3,3,4,6,7,3,3,4,1
20210802,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,3,PM10,8,11,6,10,10,7,14,,10,23,12,24,6,6,5,9,15,7,4,5,7,12,26,5,19,25,45,12,15,19,19,18,27,29,
20210802,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,3,AQI,12,16,13,11,12,12,17,12,13,23,15,24,18,18,17,12,15,11,13,13,15,12,26,13,19,25,45,12,15,23,19,18,27,29,17
20210802,4,PM2.5,2,3,3,3,2,3,3,3,3,5,3,3,2,2,2,3,3,1,2,6,3,7,6,6,4,5,3,2,4,6,11,3,4,3,2
20210802,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,4,PM10,8,11,11,10,8,12,16,,12,22,13,20,4,5,5,10,10,8,,16,27,18,27,10,12,24,17,14,20,26,22,17,20,23,
20210802,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,4,AQI,13,14,15,10,8,12,18,10,12,22,13,20,18,18,16,18,17,11,13,16,27,18,27,12,12,24,17,14,21,26,22,17,20,23,16
20210802,5,PM2.5,2,3,3,2,2,3,2,3,3,4,3,2,2,2,2,2,3,1,2,6,3,7,6,5,4,5,3,2,3,5,1,4,5,5,2
20210802,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,5,PM10,13,14,13,17,13,17,13,,14,29,15,20,8,7,6,8,13,9,15,16,18,15,28,16,21,16,16,13,18,23,28,21,29,31,2
20210802,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,5,AQI,14,14,14,17,13,17,16,12,14,29,15,20,16,17,17,12,15,9,15,16,18,15,28,16,21,16,16,13,19,23,28,21,29,31,17
20210802,6,PM2.5,2,3,4,3,2,4,3,3,3,4,3,4,2,2,3,4,9,2,3,5,3,7,7,5,4,6,3,3,4,5,4,3,5,5,2
20210802,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,6,PM10,12,15,17,12,10,18,14,,13,21,18,25,10,10,8,17,16,11,15,17,22,12,30,15,23,28,22,15,18,24,21,23,30,38,3
20210802,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,6,AQI,14,15,18,12,10,18,15,8,13,21,18,25,16,16,15,19,16,11,15,17,22,12,30,15,23,28,22,15,18,24,21,23,30,38,16
20210802,7,PM2.5,3,4,4,3,3,4,3,3,4,6,4,5,3,3,4,4,14,3,4,5,3,7,7,6,4,7,4,3,4,5,4,4,4,6,2
20210802,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,7,PM10,13,16,16,17,15,20,21,,21,33,22,30,20,15,13,17,69,17,15,16,,14,31,21,24,32,33,21,20,32,26,22,26,40,6
20210802,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,7,AQI,15,16,17,17,15,20,21,9,21,33,22,30,20,15,15,17,60,17,15,16,12,14,31,21,24,32,33,21,20,32,26,22,26,40,16
20210802,8,PM2.5,4,5,5,4,4,4,4,4,5,6,4,3,4,4,5,7,7,3,6,5,4,6,6,5,4,5,4,4,5,5,6,4,4,7,2
20210802,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,8,PM10,16,17,18,20,20,13,26,,21,42,26,26,18,20,13,24,21,23,14,12,13,18,30,19,23,25,34,24,23,32,23,26,23,49,7
20210802,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,8,AQI,16,17,18,20,20,13,26,12,21,42,26,26,18,20,15,24,21,23,14,12,13,18,30,19,23,25,34,24,23,32,23,26,23,49,16
20210802,9,PM2.5,3,4,5,3,4,4,4,4,5,4,4,3,4,4,4,8,7,4,4,5,3,5,5,5,4,5,4,4,5,5,2,3,3,4,2
20210802,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,9,PM10,15,18,23,19,17,7,18,,27,31,23,17,16,19,8,25,23,27,8,6,,11,26,25,13,,28,21,14,27,20,13,18,37,4
20210802,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210802,9,AQI,18,19,23,19,17,15,18,16,27,31,23,17,17,19,18,25,23,27,16,14,15,14,26,25,13,14,28,21,14,27,20,18,18,37,17
20210802,10,PM2.5,3,3,5,3,3,4,4,4,5,4,3,3,4,4,4,8,9,2,3,5,3,5,4,4,4,4,3,4,4,5,6,3,3,4,3
20210802,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
