date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20221225,0,PM2.5,25,23,25,26,25,23,22,19,36,27,26,29,23,21,26,35,42,15,16,12,11,26,37,18,19,19,18,38,45,41,44,26,18,35,29
20221225,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,0,PM10,45,40,45,45,41,46,50,38,89,53,60,44,37,31,32,59,65,25,26,20,17,27,51,31,26,28,34,,79,60,68,47,40,56,43
20221225,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,0,AQI,45,40,45,45,41,46,50,38,70,52,55,44,37,31,38,55,59,25,26,23,21,38,53,31,28,28,34,54,65,58,62,47,40,53,43
20221225,1,PM2.5,25,23,25,24,28,20,23,19,35,22,24,29,23,21,27,33,39,14,16,15,12,25,36,17,17,17,15,33,45,32,50,23,16,38,25
20221225,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,1,PM10,45,38,45,42,46,38,48,38,92,43,56,45,36,30,31,56,61,23,24,22,20,28,51,28,20,34,29,,75,48,70,43,34,51,38
20221225,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,1,AQI,45,38,45,42,46,38,48,38,71,43,53,45,36,30,39,53,56,23,24,22,22,36,52,28,25,34,29,48,63,48,69,43,34,54,38
20221225,2,PM2.5,17,23,25,22,21,15,24,18,31,21,23,30,21,21,26,35,40,12,14,18,15,21,31,16,18,17,17,32,46,22,45,20,15,36,23
20221225,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,2,PM10,29,37,45,37,30,27,48,30,83,39,52,41,33,28,31,58,62,20,19,25,25,23,43,27,,45,31,104,76,29,67,39,32,52,36
20221225,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,2,AQI,29,37,45,37,30,27,48,30,67,39,51,43,33,30,38,54,57,20,20,26,25,30,45,27,26,45,31,77,64,33,63,39,32,52,36
20221225,3,PM2.5,16,20,19,16,20,15,26,20,32,21,22,29,22,21,28,44,55,13,15,20,16,18,26,19,21,18,18,34,40,21,47,20,15,26,21
20221225,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,3,PM10,26,31,32,26,27,26,47,25,90,38,50,37,33,31,33,70,82,22,21,29,26,18,37,44,,33,32,92,66,21,56,33,32,35,32
20221225,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,3,AQI,26,31,32,26,29,26,47,29,70,38,50,42,33,31,40,62,75,22,22,29,26,26,38,44,30,33,32,71,58,30,65,33,32,38,32
20221225,4,PM2.5,18,18,17,16,22,17,25,24,30,21,22,27,23,26,27,38,36,16,18,19,15,17,25,21,22,18,18,36,33,20,38,19,16,25,20
20221225,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,4,PM10,29,26,27,26,28,29,44,37,73,40,47,31,34,50,33,60,53,26,25,28,25,,35,46,,20,32,93,53,,46,28,32,28,32
20221225,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221225,4,AQI,29,26,27,26,32,29,44,37,62,40,47,39,34,50,39,55,52,26,26,28,25,25,36,46,32,26,32,72,52,29,54,28,32,36,32
