date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220301,0,PM2.5,4,4,4,4,4,4,4,4,4,3,5,3,6,3,4,6,3,4,4,3,2,4,3,3,4,4,4,4,4,4,8,4,4,5,4
20220301,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,0,PM10,15,16,11,12,13,13,10,16,14,12,9,13,9,15,8,9,8,8,7,7,6,12,8,7,12,11,11,20,16,15,30,19,12,16,13
20220301,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,0,AQI,25,27,23,25,25,23,24,23,23,24,27,25,26,25,26,24,27,24,24,24,24,27,26,24,25,20,21,23,26,25,30,25,25,24,28
20220301,1,PM2.5,3,4,4,4,4,4,4,4,5,4,4,5,5,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,3,4,9,5,4,6,4
20220301,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,1,PM10,10,11,11,11,10,12,11,16,12,11,9,14,8,7,7,7,9,8,7,6,6,10,7,6,7,9,10,13,11,18,16,27,13,13,11
20220301,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,1,AQI,25,26,21,23,24,23,23,22,22,24,27,24,25,25,26,24,27,23,23,23,23,26,26,23,23,19,21,23,25,24,22,27,25,24,28
20220301,2,PM2.5,3,4,4,4,3,4,4,4,5,3,4,10,5,2,3,3,3,5,3,3,3,3,3,3,3,4,3,4,3,3,17,3,4,5,3
20220301,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,2,PM10,11,11,12,11,11,13,12,19,13,13,9,21,7,10,6,5,11,9,7,6,6,13,8,7,,17,11,15,10,9,,46,18,10,11
20220301,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,2,AQI,24,25,20,21,24,23,23,19,22,22,27,23,25,25,25,24,27,22,23,23,23,27,26,22,20,19,22,22,25,24,25,46,25,24,27
20220301,3,PM2.5,2,3,4,4,3,3,3,3,4,3,8,2,4,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,7,2,3,4,3
20220301,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,3,PM10,8,10,11,11,8,8,10,9,11,10,,11,5,4,4,4,5,5,5,5,5,9,7,7,10,24,13,15,10,12,19,22,10,8,9
20220301,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,3,AQI,24,25,21,22,24,22,24,20,23,23,26,24,25,25,25,24,27,25,24,23,24,27,26,22,21,24,22,22,24,24,23,25,24,24,27
20220301,4,PM2.5,2,3,3,3,2,2,3,3,3,2,3,2,4,2,2,2,2,2,2,2,1,3,2,3,3,3,3,2,2,2,5,2,2,3,2
20220301,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,4,PM10,7,8,8,8,6,6,8,12,8,7,5,8,6,5,4,5,5,4,4,4,4,8,5,6,9,12,10,14,8,9,25,12,8,6,5
20220301,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,4,AQI,23,25,21,22,23,22,24,19,23,21,26,24,23,25,25,23,26,24,24,20,23,26,25,22,20,18,21,23,24,23,25,24,24,24,27
20220301,5,PM2.5,3,4,3,3,3,3,3,3,3,2,2,1,5,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,4,2,3,3,2
20220301,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,5,PM10,8,9,9,8,8,7,9,16,7,6,5,9,9,13,4,5,5,4,4,4,4,9,4,5,11,13,7,9,8,12,31,12,7,9,5
20220301,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,5,AQI,21,24,21,23,22,20,23,20,22,23,26,24,20,21,24,22,25,24,24,21,23,26,25,22,21,19,21,22,23,22,31,24,24,24,26
20220301,6,PM2.5,3,4,4,3,3,4,3,3,3,2,2,2,4,2,3,3,3,2,2,3,2,2,2,2,3,3,2,2,3,3,2,3,3,3,2
20220301,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,6,PM10,9,10,10,9,8,8,9,20,8,6,5,6,8,8,5,7,7,5,4,7,5,4,4,5,4,,5,6,9,8,17,8,8,6,5
20220301,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,6,AQI,21,23,20,22,21,20,21,21,22,23,25,22,22,22,23,22,23,20,23,21,22,25,24,22,23,19,21,20,23,21,23,24,23,23,25
20220301,7,PM2.5,4,6,5,4,4,3,4,4,5,2,3,3,5,2,3,5,4,3,2,4,2,3,2,2,2,2,2,3,3,3,5,3,4,4,2
20220301,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,7,PM10,10,14,12,11,9,8,12,37,13,8,8,14,9,8,5,9,10,6,4,10,5,9,6,5,7,10,6,12,9,10,,9,11,8,6
20220301,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,7,AQI,19,21,18,20,20,19,19,37,18,22,23,15,21,22,23,21,24,19,23,17,20,24,22,22,23,18,19,15,22,21,21,23,22,21,23
20220301,8,PM2.5,5,7,6,6,4,4,5,4,6,3,4,3,6,3,4,9,8,2,2,6,3,4,4,3,3,3,3,4,4,3,5,3,4,5,4
20220301,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,8,PM10,13,18,16,14,10,9,15,33,19,9,10,18,13,11,6,17,17,5,5,19,7,22,9,7,7,17,9,23,12,13,13,11,11,13,11
20220301,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,8,AQI,18,20,16,19,20,18,20,33,19,21,23,18,19,21,22,19,21,22,22,19,18,22,21,19,21,17,18,23,20,20,20,22,21,20,19
20220301,9,PM2.5,5,8,6,6,5,5,4,4,7,7,5,3,7,4,6,10,8,2,3,5,3,4,4,3,3,3,4,4,5,4,9,3,5,4,6
20220301,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,9,PM10,16,20,18,16,14,13,13,,13,9,14,14,14,14,12,19,19,6,5,16,7,,9,8,15,18,11,23,14,17,18,9,11,14,16
20220301,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,9,AQI,19,20,18,20,20,17,21,20,20,22,23,19,20,21,21,20,22,22,22,17,20,23,23,20,23,18,19,23,20,19,20,23,22,20,23
20220301,10,PM2.5,5,7,5,6,5,6,5,3,7,3,4,3,8,5,5,9,8,3,3,4,3,4,4,3,3,4,4,3,5,4,7,3,4,4,5
20220301,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,10,PM10,17,18,17,15,13,14,14,,12,10,14,13,16,24,10,21,19,6,6,10,9,22,9,8,9,17,14,14,14,14,15,5,10,10,17
20220301,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,10,AQI,20,21,19,20,22,19,21,20,21,23,24,21,22,24,23,21,23,22,22,20,20,23,23,22,23,17,19,20,21,20,22,24,23,23,25
20220301,11,PM2.5,4,4,4,5,,5,4,3,8,4,4,3,8,5,6,7,5,4,4,3,4,4,3,4,4,4,4,3,4,4,9,3,4,5,5
20220301,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,11,PM10,14,12,13,14,,13,11,,14,12,14,4,17,15,12,16,16,8,8,8,9,14,8,11,,31,20,10,14,13,18,10,11,13,16
20220301,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,11,AQI,21,24,21,22,,20,23,22,22,23,25,23,23,23,24,22,25,23,23,18,21,24,24,22,23,31,20,21,22,21,23,24,11,23,23
20220301,12,PM2.5,4,4,5,5,,5,5,3,10,4,6,3,9,5,6,7,6,4,4,4,4,4,4,5,4,4,4,4,3,3,5,4,,5,
20220301,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,12,PM10,13,14,15,16,,12,15,,16,15,17,8,18,16,14,19,19,10,10,10,9,17,10,13,19,18,15,14,12,5,20,8,,11,17
20220301,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,12,AQI,21,25,22,23,,22,24,22,22,23,25,23,23,24,24,19,25,23,23,10,21,25,24,23,24,18,22,22,25,23,25,25,24,23,22
20220301,13,PM2.5,5,4,5,5,,6,5,4,6,5,6,4,8,6,7,9,8,4,5,4,4,5,4,4,4,4,4,4,4,4,7,4,4,5,7
20220301,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220301,13,PM10,17,15,17,17,,15,17,5,16,17,19,8,20,11,17,25,24,11,12,10,,10,11,13,11,16,15,12,15,7,7,6,13,7,24
20220301,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
