date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220516,0,PM2.5,18,14,12,14,17,19,14,10,21,8,8,7,8,8,6,12,14,9,5,10,7,8,16,12,14,25,16,17,16,17,16,9,6,9,6
20220516,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,0,PM10,38,29,32,35,33,26,38,24,61,37,18,15,19,9,24,39,42,19,16,29,24,21,45,42,23,69,55,42,53,44,43,49,23,15,17
20220516,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,0,AQI,38,29,32,35,33,28,38,24,56,37,26,24,20,19,24,39,42,20,22,29,24,21,45,42,23,60,53,42,52,44,43,49,23,23,24
20220516,1,PM2.5,16,14,13,14,20,17,16,10,23,8,8,7,7,7,7,13,14,6,6,9,7,7,14,14,15,22,17,16,17,17,19,8,6,10,6
20220516,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,1,PM10,36,25,30,38,38,,40,22,67,31,17,14,17,12,23,40,43,15,15,26,24,17,35,43,,50,59,38,54,37,49,49,22,14,17
20220516,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,1,AQI,36,25,30,38,38,25,40,22,59,31,25,24,19,19,23,40,43,21,22,26,24,17,35,43,22,50,55,38,52,37,49,49,22,21,24
20220516,2,PM2.5,20,15,12,16,21,18,16,12,20,8,8,6,6,6,6,10,11,5,7,8,8,8,10,14,16,20,18,13,17,16,22,6,8,8,6
20220516,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,2,PM10,43,23,30,47,40,19,40,21,54,26,17,14,15,9,21,30,32,15,18,27,25,25,26,34,57,56,48,29,51,34,54,46,20,18,16
20220516,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,2,AQI,43,23,30,47,40,26,40,21,52,26,25,24,21,20,21,30,32,21,20,27,25,25,26,34,54,53,48,29,51,34,52,46,22,19,23
20220516,3,PM2.5,22,17,13,15,17,20,15,12,14,8,8,6,6,6,7,8,9,4,6,9,9,10,8,13,15,24,16,11,16,16,33,6,7,7,6
20220516,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,3,PM10,46,26,30,42,33,24,37,20,38,24,19,13,17,14,22,23,25,15,16,28,24,20,20,30,38,37,45,22,45,36,59,47,23,16,15
20220516,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,3,AQI,46,26,30,42,34,29,37,20,38,24,25,23,17,15,22,23,25,18,18,28,24,20,20,30,38,37,45,22,45,36,55,47,23,21,22
20220516,4,PM2.5,17,20,14,14,14,18,15,12,9,9,8,6,6,6,8,7,8,4,7,8,7,9,7,13,12,21,14,10,16,15,26,7,6,7,6
20220516,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,4,PM10,37,31,30,35,29,25,36,20,21,30,17,15,18,16,23,19,21,17,18,23,18,21,20,29,18,31,38,19,43,30,53,43,21,10,15
20220516,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,4,AQI,37,31,30,35,29,28,36,20,21,30,25,22,25,18,23,19,21,17,18,23,19,21,20,29,18,31,38,19,43,30,52,43,22,20,22
20220516,5,PM2.5,17,19,14,13,14,17,14,12,11,8,8,6,7,7,8,8,7,5,7,7,7,8,7,11,10,21,14,10,15,15,28,7,6,7,6
20220516,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,5,PM10,38,29,31,31,32,26,35,22,28,23,17,16,20,17,23,19,20,18,18,23,20,22,19,26,15,43,39,24,39,34,46,38,19,9,15
20220516,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,5,AQI,38,29,31,31,32,28,35,22,28,23,25,23,29,17,23,19,20,18,18,23,20,22,19,26,15,43,39,24,39,34,46,38,22,19,22
20220516,6,PM2.5,16,18,15,14,16,11,14,12,11,7,8,8,7,7,9,10,10,5,7,8,8,9,9,11,9,20,14,10,13,18,24,8,6,10,6
20220516,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,6,PM10,34,29,33,33,35,26,35,24,26,20,18,21,21,24,24,24,25,20,20,28,21,30,25,25,21,37,37,25,37,37,60,44,20,15,16
20220516,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,6,AQI,34,29,33,33,35,27,35,24,26,22,24,21,21,24,24,24,25,20,20,28,21,30,25,25,21,37,37,25,37,37,55,44,22,17,22
20220516,7,PM2.5,17,19,14,16,14,4,12,12,12,8,8,7,8,8,9,12,11,5,9,10,8,13,9,10,9,18,13,10,16,22,35,8,6,12,7
20220516,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,7,PM10,38,35,34,38,31,24,34,33,28,26,20,28,24,29,25,32,33,23,27,37,22,41,23,24,28,34,35,30,40,64,64,54,21,28,18
20220516,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,7,AQI,38,35,34,38,31,24,34,33,28,26,24,28,24,29,25,32,33,23,27,37,22,41,23,24,28,34,35,30,40,57,57,52,21,28,27
20220516,8,PM2.5,13,16,10,11,12,3,11,12,12,9,9,7,9,8,9,15,14,6,9,9,8,10,10,9,9,15,12,12,16,13,33,9,6,11,7
20220516,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,8,PM10,31,34,27,29,30,21,32,39,27,29,24,27,24,27,24,37,42,27,29,31,22,39,27,23,22,35,35,32,38,28,54,54,22,29,19
20220516,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,8,AQI,31,34,27,29,30,21,32,39,27,29,24,27,24,27,24,37,42,27,29,31,22,39,27,23,22,35,35,32,38,28,52,52,22,29,31
20220516,9,PM2.5,14,13,10,10,13,4,10,9,12,9,10,7,8,8,10,17,16,7,11,8,8,8,8,9,9,28,13,12,11,11,16,10,7,10,7
20220516,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,9,PM10,30,29,27,27,28,21,30,22,28,23,24,28,23,21,25,38,39,37,37,27,20,26,22,24,,40,39,31,27,34,40,56,23,25,17
20220516,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,9,AQI,30,29,27,27,28,21,30,22,28,29,24,28,23,23,25,38,39,37,37,27,20,26,24,24,20,40,39,31,27,34,40,53,23,25,31
20220516,10,PM2.5,10,10,9,9,13,3,8,8,10,9,9,7,8,8,10,15,14,7,10,,9,7,8,9,9,18,11,12,9,9,18,9,8,10,8
20220516,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,10,PM10,23,22,22,26,24,18,26,33,28,20,22,29,20,21,23,38,38,30,27,,20,27,24,25,31,32,32,29,24,16,40,58,22,21,17
20220516,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220516,10,AQI,27,26,25,26,26,25,26,33,28,29,28,29,27,25,26,38,38,30,27,22,25,27,27,25,31,32,32,29,24,23,40,54,25,28,31
