date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20221121,0,PM2.5,87,82,116,101,114,83,,132,132,144,130,,102,110,102,97,94,69,71,54,64,77,76,65,53,47,33,106,71,67,33,116,126,144,151
20221121,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,0,PM10,135,123,216,160,175,122,,,255,275,228,,138,,131,131,127,111,109,92,100,,106,105,55,74,59,199,104,,,,200,,330
20221121,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,0,AQI,115,109,152,133,149,110,,175,175,192,172,,134,144,134,128,124,93,95,74,87,103,102,88,73,65,55,139,95,90,48,152,166,192,201
20221121,1,PM2.5,81,71,90,92,84,78,,112,115,117,103,115,111,96,105,106,104,68,69,53,61,81,72,67,55,58,44,69,59,58,27,109,117,127,142
20221121,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,1,PM10,127,112,167,151,130,118,,,214,215,182,,159,,133,142,140,112,107,92,92,,99,114,60,72,76,90,89,,30,,187,,312
20221121,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,1,AQI,108,95,119,122,112,104,,147,150,153,135,150,145,127,138,139,137,92,93,73,83,108,97,90,75,79,63,93,80,79,39,143,153,168,189
20221121,2,PM2.5,70,70,75,69,95,65,,105,103,102,85,102,102,110,102,124,105,66,68,55,65,74,67,74,60,63,50,72,64,62,33,109,110,121,125
20221121,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,2,PM10,110,108,145,114,146,104,,,198,194,158,,149,,131,159,141,111,105,95,99,,97,126,72,73,87,,98,,,,176,,246
20221121,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,2,AQI,94,94,100,93,125,88,,138,135,134,113,134,134,144,134,163,138,89,92,75,88,99,90,99,82,85,69,97,87,84,48,143,144,159,165
20221121,3,PM2.5,57,60,58,61,92,65,,101,101,79,89,100,93,99,82,122,99,61,64,62,68,83,77,72,56,74,64,72,63,63,28,95,91,114,122
20221121,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,3,PM10,92,94,114,100,143,104,,,193,165,167,,139,,110,161,141,106,100,107,109,,114,123,65,82,108,,97,,38,,154,,217
20221121,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,3,AQI,78,82,82,83,122,88,,133,133,108,118,132,123,130,109,160,130,83,87,84,92,110,103,97,77,99,87,97,85,85,40,125,120,149,160
20221121,4,PM2.5,69,54,64,61,99,68,,96,88,67,94,94,79,78,84,114,87,57,61,55,60,79,76,70,53,75,71,64,61,62,28,86,82,95,116
20221121,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20221121,4,PM10,111,86,125,102,158,111,,97,171,148,177,,117,,125,157,132,104,98,99,98,,115,118,59,81,120,,97,,34,,145,,211
20221121,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
