date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220429,0,SO2,3,3,3,3,1,3,1,3,1,2,3,3,3,3,1,3,3,3,2,2,1,1,3,3,3,3,3,1,,5,3,1,1,1,3
20220429,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,0,NO2,21,20,17,20,13,20,17,16,20,16,16,15,17,20,21,12,14,15,16,11,11,15,17,15,19,20,25,24,,20,34,27,20,5,20
20220429,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,0,O3,50,44,54,50,54,53,53,48,45,49,54,50,50,48,52,54,54,,50,53,52,29,30,54,48,46,42,42,,41,7,42,51,46,56
20220429,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,0,CO,0.3,0.4,0.3,0.3,0.5,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.5,0.6,0.1,0.4,0.3,0.4,0.3,,0.4,0.2,0.3,0.3,0.4,0.3
20220429,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,1,SO2,3,3,3,3,1,3,1,3,1,1,1,3,1,3,1,3,3,3,2,3,1,3,3,3,3,3,3,1,,,3,1,1,1,3
20220429,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,1,NO2,17,19,20,21,10,18,18,16,26,15,14,16,19,18,19,11,13,18,21,12,13,16,19,21,23,25,50,26,,14,42,27,19,6,19
20220429,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,1,O3,54,43,49,46,57,55,51,48,37,43,54,48,43,44,50,50,47,,41,50,47,19,23,40,34,38,15,38,,,5,41,50,42,48
20220429,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,1,CO,0.3,0.4,0.3,0.3,0.4,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.6,0.1,0.4,0.3,0.4,0.3,,0.4,0.2,0.3,0.3,0.4,0.3
20220429,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,2,SO2,3,3,3,3,1,1,1,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,3,1,1,3,1,3
20220429,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,2,NO2,16,17,21,23,9,19,18,16,26,18,16,19,21,16,17,12,18,28,24,10,11,13,17,24,23,52,60,27,,17,37,26,18,7,19
20220429,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,2,O3,54,43,44,42,59,48,50,46,34,39,48,40,40,45,39,46,41,,30,53,51,12,19,29,30,9,5,32,,31,2,40,50,38,43
20220429,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,2,CO,0.3,0.4,0.3,0.3,0.4,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.6,0.1,0.4,0.3,0.4,0.3,,,0.2,0.3,0.3,0.4,0.3
20220429,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,3,SO2,3,3,3,3,1,2,1,3,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,,3,3,1,3,1,3
20220429,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,3,NO2,17,16,20,20,9,17,18,19,24,17,18,23,16,14,16,10,13,31,26,19,11,10,15,22,21,55,34,28,,17,35,29,21,9,17
20220429,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,3,O3,52,36,47,47,59,49,48,36,31,35,44,32,43,43,31,47,47,27,24,37,44,10,17,27,31,8,30,26,,,2,34,41,36,41
20220429,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,3,CO,0.3,0.3,0.3,0.3,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.5,0.5,0.4,0.4,0.3,0.4,0.3,,0.4,0.4,0.3,0.3,0.4,0.3
20220429,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,4,SO2,3,3,3,3,2,1,1,3,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,,1,3,1,3,1,3
20220429,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220429,4,NO2,17,18,23,22,10,15,17,21,24,18,26,20,14,16,15,8,9,31,30,22,15,9,13,21,18,64,37,27,,,23,38,27,13,19
