date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220101,0,PM2.5,40,35,35,36,47,48,29,32,34,31,34,29,25,32,24,42,38,22,22,33,37,23,38,39,47,60,60,32,40,49,51,31,40,36,32
20220101,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,0,PM10,75,58,65,68,80,96,71,71,70,75,76,66,48,77,37,64,45,32,35,66,79,37,52,72,82,108,91,70,74,87,100,64,86,110,49
20220101,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,0,AQI,63,54,58,59,65,73,61,61,60,63,63,58,48,64,37,59,54,32,35,58,65,37,54,61,66,82,82,60,62,69,75,57,68,80,49
20220101,1,PM2.5,40,35,32,39,42,49,27,32,32,31,32,29,24,33,26,34,38,25,23,30,34,24,36,36,44,60,56,35,45,45,42,27,27,35,29
20220101,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,1,PM10,68,53,62,65,81,94,64,58,52,67,75,68,47,83,37,51,51,34,32,58,66,33,46,59,69,114,83,82,98,85,98,56,65,88,47
20220101,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,1,AQI,59,52,56,58,66,72,57,54,51,59,63,59,47,67,38,51,54,36,33,54,58,35,52,55,62,82,77,66,74,68,74,53,58,69,47
20220101,2,PM2.5,41,39,32,41,39,52,26,31,30,32,31,29,24,37,24,34,38,22,24,27,34,25,30,37,45,55,54,33,43,46,46,27,26,28,30
20220101,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,2,PM10,68,55,58,71,76,98,61,53,47,69,71,60,44,81,38,47,45,36,38,48,60,37,39,64,69,104,87,74,85,87,89,48,63,73,40
20220101,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,2,AQI,59,55,54,61,63,74,56,52,47,60,61,55,44,66,38,49,54,36,38,48,55,37,43,57,63,77,74,62,68,69,70,48,57,62,43
20220101,3,PM2.5,42,41,37,43,35,52,26,31,30,30,27,28,24,41,23,31,36,23,24,26,36,29,30,37,41,47,48,34,48,50,86,27,27,27,29
20220101,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,3,PM10,68,56,61,71,65,89,59,49,52,70,53,55,45,85,39,43,41,39,41,46,79,38,42,66,63,82,104,75,90,115,118,48,61,63,36
20220101,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,3,AQI,59,58,56,61,58,72,55,49,51,60,52,53,45,68,39,45,52,39,41,46,65,42,43,58,58,66,77,63,70,83,114,48,56,57,42
20220101,4,PM2.5,42,42,39,40,33,48,27,34,35,26,27,29,26,48,23,33,35,23,25,26,34,27,27,38,43,47,44,36,48,48,69,27,26,25,27
20220101,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,4,PM10,62,52,56,65,60,72,57,54,54,53,47,51,40,89,37,44,41,36,37,40,54,38,41,73,78,92,86,79,87,100,124,43,54,56,31
20220101,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,4,AQI,59,59,55,58,55,67,54,52,52,52,47,51,40,70,37,48,50,36,37,40,52,39,41,62,64,71,68,65,69,75,93,43,52,53,39
20220101,5,PM2.5,41,42,35,39,32,44,28,35,34,26,25,31,26,50,24,29,33,22,24,27,28,29,31,32,43,45,42,36,49,48,57,26,26,26,27
20220101,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,5,PM10,64,50,54,62,58,62,65,56,61,52,45,59,42,87,37,44,37,33,34,41,47,42,50,59,107,73,85,69,86,90,94,44,52,53,30
20220101,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220101,5,AQI,58,59,52,56,54,62,58,53,56,51,45,55,42,69,37,44,48,33,35,41,47,42,50,55,79,63,68,60,68,70,78,44,51,52,39
20220101,6,PM2.5,35,38,36,39,32,43,30,34,31,25,27,31,27,53,24,27,28,23,25,28,29,29,29,27,32,35,34,35,48,45,58,26,26,22,29
20220101,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
