month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202101,0.6708128750681942,0.7053737043098746,0.6413802509547191,0.6528641571194762,0.6802236770321877,0.6626022913256956,0.5351609383524277,0.5819967266775777,0.5331423895253683,0.513911620294599,0.5734860883797054,0.567430441898527,0.6793780687397709,0.7703764320785598,0.6662847790507366,0.7386252045826515
202102,0.861574074074074,0.8478587962962962,0.8745370370370371,0.8355324074074074,0.7741898148148147,0.7817129629629629,0.6699845679012346,0.732175925925926,0.7479166666666667,0.7458333333333333,0.8626157407407407,0.8754050925925926,0.8577546296296297,0.903491512345679,0.7684027777777778,0.6998842592592593
202103,0.7299731182795699,0.7102822580645162,0.730241935483871,0.7113575268817204,0.6591397849462365,0.7006720430107526,0.6532482078853047,0.6872983870967743,0.6889112903225806,0.6579637096774194,0.6651881720430107,0.767741935483871,0.7085349462365591,0.7454189068100359,0.7138440860215054,0.7600134408602152
202104,0.45625,0.42509469696969693,0.4367424242424242,0.4095643939393939,0.4192234848484848,0.3958333333333333,0.3609532828282829,0.3866477272727273,0.39375,0.4017045454545454,0.42045454545454547,0.42954545454545456,0.4108901515151515,0.47230113636363635,0.37443181818181814,0.4509469696969697
202105,0.4920592193808883,0.45063930013458947,0.4445491251682369,0.4356662180349933,0.423956931359354,0.40679676985195157,0.35870345446388513,0.3925302826379542,0.3701884253028264,0.36551144010767156,0.4323014804845222,0.44044414535666215,0.4809555854643338,0.46247196052041273,0.37886944818304175,0.4463660834454913
202106,0.6301781737193763,0.576837416481069,0.555902004454343,0.5884187082405345,0.5471046770601337,0.5287305122494432,0.5035077951002227,0.5202672605790646,0.5510579064587974,0.537249443207127,0.6108574610244988,0.5996102449888642,0.5860801781737194,0.61818856718634,0.5226614699331849,0.615924276169265
202107,0.6753360215053763,0.5971102150537635,0.6163978494623656,0.6133736559139785,0.5889784946236559,0.5310483870967743,0.5292114695340502,0.5241263440860215,0.5643817204301075,0.5236559139784946,0.6343413978494623,0.6313844086021505,0.588508064516129,0.6176075268817204,0.5377016129032258,0.6405913978494624
202108,0.6071271929824562,0.5978070175438597,0.5486842105263158,0.5705043859649123,0.568969298245614,0.521765350877193,0.5078947368421053,0.525438596491228,0.531688596491228,0.5,0.5644736842105262,0.5572368421052631,0.5615131578947369,0.565186403508772,0.543859649122807,0.5668859649122807
202109,0.7645138888888889,0.7137847222222221,0.6901388888888889,0.6638194444444444,0.6503472222222222,0.5997916666666667,0.5726388888888889,0.5552777777777778,0.5765277777777779,0.5404166666666667,0.6149305555555555,0.6152777777777778,0.636875,0.6711342592592592,0.5767361111111111,0.6081944444444444
202110,0.5844173441734417,0.5572493224932249,0.5213414634146342,0.4962059620596206,0.46239837398373984,0.47140921409214087,0.38640469738030714,0.39932249322493224,0.37398373983739835,0.4178861788617886,0.4628726287262873,0.4386856368563686,0.5034891598915989,0.5337285456187895,0.3908536585365853,0.4164634146341464
202111,0.7294117647058823,0.7201176470588235,0.6267058823529412,0.6321176470588235,0.6282941176470588,0.6921176470588235,0.48980392156862745,0.5712941176470588,0.49717647058823533,0.498,0.5853529411764706,0.5208235294117647,0.5916470588235294,0.6557058823529412,0.6601176470588236,0.6108235294117648
202112,0.6366263440860215,0.6926075268817203,0.6203629032258065,0.5775537634408602,0.5957661290322581,0.6241263440860215,0.4765456989247312,0.520228494623656,0.43823924731182795,0.49784946236559147,0.5612231182795699,0.5467741935483871,0.6236559139784946,0.6988239247311827,0.6526209677419355,0.5522849462365591
