month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201801,0.8918794802867382,0.8178763440860215,0.8529121863799283,0.8059139784946237,0.8984543010752689,0.7908602150537634,1.9358870967741935,1.1399417562724015,0.9729502688172043,0.8591397849462367,0.821505376344086,0.7826612903225806,1.436021505376344,0.7346774193548388,0.7518817204301075,0.8792002688172043
201802,0.8545658682634731,0.8612524950099801,0.8896706586826346,0.8418413173652695,0.8433632734530938,0.8199850299401198,1.4464071856287426,0.9992265469061876,1.0130988023952097,0.9495508982035927,0.8190868263473053,0.775748502994012,1.0613023952095808,0.8898203592814371,0.838248502994012,0.7973053892215569
201803,1.153125,1.0815636200716845,1.0842293906810034,1.0899193548387096,1.1021505376344085,1.0032930107526883,1.1682795698924733,1.2390456989247312,1.236760752688172,1.0690860215053763,0.9959005376344087,0.9907258064516129,1.1380376344086023,0.9879704301075268,0.921505376344086,0.8600806451612903
201804,0.7990818224081823,0.7556717805671781,0.7613435611343561,0.7543933054393305,0.7527196652719665,0.6790794979079497,0.6336122733612274,0.7559274755927475,0.8629707112970711,0.8078800557880056,0.6060669456066946,0.6457461645746164,0.8343096234309624,0.7257322175732218,0.6482566248256625,0.5609483960948396
201805,0.7228281397544853,0.7467894239848915,0.7490084985835693,0.7420325779036827,0.7286827195467422,0.6533286118980169,0.6103399433427762,0.7592304060434372,0.7953966005665721,0.805099150141643,0.55842776203966,0.6128895184135977,0.7883852691218131,0.6956090651558074,0.616643059490085,0.49348441926345604
201806,0.7765118529269472,0.82385099177552,0.8653604257377843,0.7802612481857765,0.7799467827769715,0.6996371552975327,0.684143686502177,0.7530478955007257,0.8755805515239478,0.7119375907111756,0.5749637155297532,0.6364296081277213,0.7323657474600871,0.6741654571843251,0.611066763425254,0.5568577648766329
201807,0.8785269709543568,0.9053941908713693,0.9275472568003689,0.8653526970954356,0.8854541263254956,0.7592669432918396,0.7200553250345781,0.7561549100968189,0.9300829875518672,0.8547717842323651,0.7018672199170124,0.7301521438450899,0.44820193637621025,0.7576071922544951,0.7607192254495159,0.6650069156293222
201808,0.8632030178326474,0.8072930955647005,0.8885230909922268,0.8483539094650207,0.8457933241883859,0.7512345679012346,0.766803840877915,0.7885002286236855,0.9051440329218108,0.7569272976680383,0.6703017832647462,0.6735253772290809,0.4839506172839506,0.6994513031550068,0.6917009602194787,0.6397805212620027
201809,0.5980563314711359,0.5451117318435754,0.5882448789571695,0.5561103351955308,0.5686685288640596,0.6350558659217876,0.5667597765363128,0.5592178770949721,0.5388966480446927,0.4335893854748603,0.4533519553072626,0.42143854748603354,0.4958100558659218,0.4350558659217877,0.34650837988826816,0.45733240223463684
201810,0.7610251233737103,0.6856213548676536,0.7450426200089726,0.6326379542395694,0.6864737550471064,0.736271870794078,0.5317967698519516,0.7076940331987439,0.7118775235531628,0.56278600269179,0.5106325706594885,0.5263122476446838,0.6057873485868102,0.49764468371467024,0.512550471063257,0.5169582772543742
201811,1.1805555555555556,1.104386574074074,1.1468981481481482,1.0230902777777777,1.0441435185185184,1.133125,1.06875,1.207337962962963,1.2246875,0.8717708333333333,0.84875,0.8385416666666666,1.0023611111111113,0.771875,0.7703472222222222,0.9497222222222221
201812,0.9057649170031404,0.8465903992821893,0.8968371467025572,0.7943472409152087,0.8235082996859578,0.8653432032301481,1.1520524899057873,0.9937864513234634,1.083041722745626,0.6942126514131897,0.7000000000000001,0.7919919246298789,0.8210632570659488,0.6275235531628532,0.6316958277254374,0.8795760430686406
