month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201801,49.40462589605735,48.66285842293907,49.76075268817204,41.432123655913976,53.34632616487455,47.09206989247312,55.972446236559136,51.2334229390681,52.48252688172043,31.367943548387096,31.1690188172043,40.255376344086024,30.518817204301076,25.65994623655914,22.493951612903224,35.41095430107527
201802,41.277819361277444,41.21606786427146,43.53068862275449,34.55763473053892,41.00923153692615,33.72380239520958,38.221556886227546,39.97779441117765,39.5561377245509,27.276946107784433,23.23802395209581,28.206586826347305,22.945359281437124,24.236526946107784,21.66317365269461,27.31437125748503
201803,65.8456541218638,67.70990143369175,70.16935483870968,63.10954301075269,68.17652329749104,62.31720430107527,57.58870967741935,58.9209229390681,64.50336021505376,44.906586021505376,43.53225806451613,56.564516129032256,36.89247311827957,37.44892473118279,35.086693548387096,50.70228494623656
201804,53.206648070664805,49.079730357973034,54.77777777777777,45.882147838214784,53.64481636448164,49.13389121338912,42.30264993026499,43.22082752208275,44.898884239888424,30.451882845188283,29.85634588563459,45.61297071129707,25.846582984658298,24.369595536959554,26.312412831241282,38.71757322175732
201805,50.391761095373,48.54485363550519,54.38220018885742,45.241501416430594,53.43201133144476,45.90084985835694,37.742209631728045,38.70774315391879,43.46529745042493,29.093484419263458,25.958215297450426,39.96529745042493,26.71529745042493,22.79886685552408,23.519121813031163,37.23300283286119
201806,49.123488147073054,45.48137397194001,55.2636671504596,41.205370101596515,51.51620706337687,38.68069666182874,34.69992743105951,36.9414610546686,38.50072568940494,26.00943396226415,25.85631349782293,31.78011611030479,21.955732946298983,18.47387518142235,19.38534107402032,37.636066763425255
201807,38.58805901337022,34.087136929460584,42.62816966343937,28.43015214384509,38.72383586906408,28.99100968188105,21.097510373443985,26.33702166897188,24.158367911479946,18.202627939142463,17.04218533886584,21.59889349930844,14.878976486860305,14.843706777316736,10.686030428769017,24.241355463347166
201808,40.887174211248286,36.931184270690444,41.941929583904894,26.79766803840878,41.214906264288985,33.01920438957476,21.911522633744855,28.33927754915409,32.58641975308642,19.405349794238685,16.875171467764062,14.681069958847736,12.469135802469136,17.63991769547325,11.62551440329218,22.969135802469136
201809,46.79224860335196,42.792597765363126,42.88221601489758,30.964385474860336,43.145018621973925,42.039106145251395,31.799581005586592,35.37360335195531,37.78980446927374,22.287011173184357,20.875698324022345,26.395251396648046,17.804469273743017,18.657122905027933,16.95844972067039,32.92178770949721
201810,60.95603409600718,54.67137729923733,55.51615074024226,42.744952893674295,54.76581426648721,57.57806191117093,45.50874831763122,53.38739344997757,48.31493943472409,27.588829071332437,25.404441453566623,41.42664872139973,27.5114401076716,25.607671601615074,24.579407806191117,43.89636608344549
201811,70.12326388888889,69.72777777777777,69.80856481481482,59.264583333333334,67.66041666666666,66.46180555555556,59.25208333333333,66.88217592592592,66.53055555555555,44.580555555555556,46.019444444444446,55.15069444444445,41.62291666666667,35.9125,36.29375,53.5125
201812,54.592193808882904,52.9064602960969,52.81493943472409,43.854306864064604,53.318304172274566,46.99730820995962,49.278600269179,54.926873037236426,56.434051144010766,33.04576043068641,32.48183041722746,41.364064602960966,30.205248990578735,29.543741588156124,25.90242261103634,39.158815612382234
