month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202201,37.03921568627451,41.5514705882353,40.06985294117647,41.46813725490196,41.24142156862745,41.56556372549019,25.401143790849673,27.411151960784313,21.261029411764707,24.044117647058822,23.647058823529413,30.80269607843137,41.169117647058826,46.37908496732027,32.754901960784316,35.674019607843135
202202,20.03075396825397,24.232142857142858,24.411706349206348,24.08730158730159,21.089285714285715,20.2390873015873,11.59457671957672,15.367063492063492,11.67361111111111,13.154761904761905,14.47718253968254,13.845238095238095,22.866071428571427,27.77364417989418,16.282738095238095,18.58730158730159
202203,25.71936274509804,30.247549019607842,31.245098039215687,31.28186274509804,30.792892156862745,29.294117647058822,21.227124183006534,19.46875,18.11519607843137,22.50551470588235,21.89093137254902,26.129901960784313,32.14705882352941,32.954861111111114,26.05514705882353,25.35355392156863
202204,21.15922619047619,23.86904761904762,24.336805555555557,24.083333333333332,23.28422619047619,24.83730158730159,17.737103174603174,15.25297619047619,15.76984126984127,17.17063492063492,17.299107142857142,22.529761904761905,27.751488095238095,25.16385582010582,22.982142857142858,19.580357142857142
202205,18.707107843137255,20.6875,21.714460784313726,20.669117647058822,16.455882352941178,20.034313725490197,15.7140522875817,11.240196078431373,12.334558823529411,11.822303921568627,12.834558823529411,17.457107843137255,21.324754901960784,21.297794117647058,18.375,14.248774509803921
202206,16.816123188405797,15.469202898550725,19.905797101449274,16.3125,11.826992753623188,15.245471014492754,13.277777777777777,9.316123188405797,9.869565217391305,10.16213768115942,9.854166666666666,13.679347826086957,18.161231884057973,16.932518115942027,15.990036231884059,13.692028985507246
202207,17.881127450980394,17.334558823529413,21.56985294117647,17.439950980392158,12.340686274509803,14.339460784313726,10.161764705882353,8.697303921568627,9.1875,9.496323529411764,5.338235294117647,12.372549019607844,18.126225490196077,15.872140522875815,11.030637254901961,11.848039215686274
202208,18.850730688935283,19.64509394572025,22.50417536534447,19.526096033402922,14.366388308977035,16.54801670146138,11.914405010438413,8.675365344467641,11.042275574112734,10.70250521920668,9.036534446764092,17.48329853862213,18.839248434237994,18.63082811412665,14.039665970772443,14.492693110647181
202209,43.981770833333336,45.072916666666664,56.302083333333336,47.158854166666664,40.890625,50.723958333333336,29.594618055555557,24.447916666666668,20.09375,28.723958333333332,19.059895833333332,32.557291666666664,58.28125,47.216579861111114,29.473958333333332,37.794270833333336
202210,32.70956873315364,34.76078167115903,38.27964959568733,35.23045822102426,33.1233153638814,38.05053908355795,22.0062893081761,16.122304582210244,20.896900269541778,24.996967654986523,19.570080862533693,30.605795148247978,37.27291105121294,35.78099730458221,28.504043126684635,29.769541778975743
202211,31.146527777777777,41.065625,40.21597222222222,38.049305555555556,38.61805555555556,41.36388888888889,23.115509259259262,19.740972222222222,23.947222222222223,24.047916666666666,24.053472222222222,32.10069444444444,41.05277777777778,40.84074074074074,33.61527777777778,36.827083333333334
202212,25.094594594594593,30.173648648648648,30.61216216216216,31.687162162162164,29.068918918918918,29.761486486486486,16.017567567567568,14.383783783783784,14.471283783783784,17.505743243243245,17.98445945945946,22.16418918918919,30.03445945945946,36.04493243243243,24.256756756756758,28.587162162162162
