month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201404,69.73929487179487,71.14705128205128,72.78894230769231,61.36429487179488,81.34439102564103,70.24028846153846,56.277403846153845,49.77983974358974,50.69951923076923,47.840288461538464,40.99134615384615,53.68884615384616,37.276826923076925,44.83682692307693,28.41394230769231,53.08038461538462
201405,59.000744847670255,60.495900537634405,64.01573700716847,43.42801299283154,69.1065188172043,60.321370967741935,45.8955309139785,38.34234991039426,39.339213709677416,31.82305107526881,27.507896505376344,41.52150537634409,49.166196236559145,28.87282372454816,20.17217741935484,42.36965725806452
201406,54.821170856610806,53.67083333333333,58.29248137802607,35.2302374301676,68.46345437616388,45.826466480446925,42.832227653631286,41.18878026070764,37.31899441340782,28.269203910614525,22.649266759776538,33.00789106145252,35.65405027932961,22.085780934268392,16.635963687150838,36.40432960893855
201407,53.54530671296296,49.38119212962963,59.13055555555555,38.87273148148148,54.98243055555555,46.14340277777778,37.70548611111112,31.72293981481481,40.63465277777778,28.17243055555556,24.99965277777778,31.80541666666667,23.788194444444443,23.356875,13.329375,33.45583333333333
201408,58.98368149146452,56.72124887690925,62.38892632524709,39.416150044923626,67.79052111410601,43.43382749326146,39.17654986522911,38.38778077268643,50.04511455525606,27.88322102425876,27.805727762803237,30.84919137466307,20.60370619946092,22.48429919137466,13.120754716981132,35.80579514824798
201409,62.64831018518518,63.874375,67.47090277777778,46.80444444444444,74.65344907407408,55.98708333333333,45.42520833333334,41.93618055555555,48.87722222222222,34.376875,28.05680555555556,40.71409722222222,26.93916666666667,26.837777777777777,18.866805555555555,41.92319444444445
201410,83.68008378623188,83.96588541666667,86.40022644927537,70.26279438405797,84.51030344202898,78.38070652173913,66.56684782608696,66.93120471014493,71.79391983695652,51.41175271739131,45.5686820652174,61.07323369565218,45.172554347826086,39.65835597826087,31.493002717391303,59.30343070652174
201411,79.42820334261837,79.44396471680595,77.69178272980501,62.75559424326834,81.81095636025998,69.63871866295264,70.82928272980502,64.24974466109563,73.93788300835655,54.474512534818935,47.84122562674095,58.62096100278551,47.68544568245125,46.814206128133705,31.130292479108636,45.11013231197772
201412,65.24460125448029,65.8364247311828,59.64302195340502,51.26857078853047,74.97495519713262,56.461155913978494,68.34176747311828,62.577307347670256,71.50040322580645,53.99556451612903,37.87567204301075,43.84966397849463,43.20181451612903,38.95504032258064,27.733098118279568,32.853696236559145
201501,70.70472670250896,80.23322132616488,72.98104838709678,66.28221326164875,81.9600358422939,67.69408602150538,73.86989247311827,67.36868279569893,82.48088037634409,64.86864919354839,54.16572580645162,54.330981182795696,50.59469086021505,48.97278225806452,32.325268817204304,45.21901881720429
201502,57.42765700483091,66.15300590445518,60.61763285024155,55.011272141706925,65.46309715512615,50.9450885668277,54.56988727858293,50.9064143853999,64.008615136876,43.5182769726248,36.52020933977455,39.75112721417069,37.57053140096618,35.11296296296297,22.55571658615137,33.227133655394525
201503,60.37110457063712,66.6001269621422,64.97959372114497,61.718686518928905,70.82613111726685,52.8426592797784,53.374653739612185,47.25796398891967,61.90761772853186,49.66232686980609,37.66880193905817,44.24501385041552,37.47222991689751,34.25671745152354,31.22091412742382,41.44691828254848
201504,54.42105324074074,57.03828703703704,58.38409722222222,43.45966435185185,65.27787037037037,47.030138888888885,40.21666666666667,41.14023148148148,51.69555555555556,33.540104166666666,28.379513888888887,40.662638888888885,30.61416666666667,26.88020833333333,25.083090277777774,32.61625
201505,48.506328405017925,49.89536290322581,53.4119399641577,35.27706093189964,61.891666666666666,40.210887096774194,37.54872311827957,38.62728494623656,46.19193548387097,27.70356182795699,22.201915322580643,30.2565188172043,23.469758064516128,22.030712365591395,20.84146505376344,31.10174731182796
201506,50.14616898148149,45.74226851851852,54.24233796296296,31.84835648148148,62.54611111111111,41.400416666666665,36.31763888888889,36.24944444444444,37.03131944444444,25.552986111111117,19.8225,30.368819444444444,21.13625,15.835,16.967430555555556,30.709097222222223
201507,51.23660394265233,47.998655913978496,54.71491935483871,32.19719982078853,59.72352150537635,37.56263440860215,34.31559139784946,36.58743279569892,34.925000000000004,22.509139784946235,20.268951612903223,25.820631720430107,18.931854838709675,15.218279569892472,13.63010752688172,34.934341397849465
201508,45.02699372759857,45.89426523297492,47.54121863799283,25.318100358422942,55.8079077060932,32.56182795698925,31.55712365591398,36.705981182795696,35.26075268817204,17.424395161290324,18.192540322580644,18.373655913978496,16.344086021505376,10.713709677419354,11.945228494623656,27.10282258064516
201509,59.05798611111111,54.31412037037037,60.27800925925926,34.88657407407407,57.1162037037037,39.302083333333336,42.649652777777774,41.440046296296295,46.42395833333333,27.79895833333333,27.68784722222222,27.135416666666668,20.54583333333333,15.077083333333333,18.13715277777778,28.903472222222224
201510,67.4222670250896,64.65367383512545,69.04995519713262,47.00470430107527,63.367383512544805,53.956989247311824,54.14784946236559,53.66980286738352,57.156586021505376,39.26142473118279,34.96236559139785,34.44018817204301,39.00067204301075,24.9872311827957,24.931451612903224,39.480510752688176
201511,67.82743055555555,67.7611111111111,73.28703703703704,60.37777777777778,64.05208333333333,59.61875,66.75659722222223,63.13657407407408,62.82118055555556,48.878819444444446,52.49861111111111,52.52013888888889,46.53611111111111,41.37638888888889,34.46111111111111,43.753125
201512,81.95536514336918,83.09162186379928,86.2831541218638,76.08019713261649,81.48767921146954,74.03293010752688,88.49260752688173,80.82314068100358,77.03998655913979,59.961693548387096,64.43178763440861,64.97782258064517,56.472446236559136,50.03024193548387,39.591733870967744,49.446908602150536
201601,59.59475806451613,60.11312724014336,58.63328853046595,53.79323476702508,62.92809139784946,48.68010752688172,71.01545698924731,63.929883512544805,76.21639784946237,40.636760752688176,42.872983870967744,38.66599462365591,33.43682795698925,33.80241935483871,24.798387096774192,35.32056451612903
201602,41.33225574712644,43.32950191570881,39.34674329501915,33.43175287356322,44.14080459770115,28.216235632183903,45.1558908045977,37.56728927203065,51.35057471264368,22.89367816091954,29.302442528735632,22.48491379310345,18.91810344827586,19.14008620689655,14.655890804597702,20.954741379310345
201603,66.17025089605734,66.03774641577061,61.51433691756272,68.19903673835125,68.92764336917563,54.07325268817204,66.49529569892474,60.308803763440864,65.70262096774194,41.36995967741935,47.00907258064516,48.35954301075269,32.174059139784944,33.64784946236559,28.96404569892473,40.86391129032258
201604,52.01626157407408,53.04803240740741,49.75416666666667,58.27986111111111,59.59189814814815,47.12777777777778,50.410069444444446,46.96041666666667,48.675694444444446,32.01354166666667,34.859027777777776,40.12986111111111,24.54375,24.188194444444445,22.098263888888887,36.956944444444446
201605,50.12813620071685,48.97132616487455,46.72961469534051,45.31362007168459,52.89650537634409,40.42741935483871,43.236559139784944,37.98364695340501,42.2258064516129,28.718413978494624,26.678091397849464,26.81989247311828,21.5739247311828,21.50537634408602,18.907258064516128,36.97782258064516
201606,50.06423611111112,47.52268518518519,45.277314814814815,41.98773148148148,53.55486111111111,41.94583333333333,42.09861111111111,33.802083333333336,41.64305555555556,24.49826388888889,26.011458333333334,21.09236111111111,18.761805555555554,18.641666666666666,15.965625,36.08368055555555
201607,47.18834005376344,44.20934139784946,44.27609767025089,33.97289426523297,50.98185483870968,37.42338709677419,34.124663978494624,30.42540322580645,34.309475806451616,20.18548387096774,20.892137096774192,15.506048387096774,15.874327956989248,16.086021505376344,10.924731182795698,30.79603494623656
201608,47.92545922939068,47.83355734767025,46.373655913978496,34.30219534050179,54.55958781362008,38.14247311827957,34.38407258064516,32.861559139784944,38.44220430107527,21.771505376344088,18.224798387096776,9.093413978494624,18.03360215053764,14.366263440860216,11.387432795698924,32.54771505376344
201609,58.072800925925925,58.75231481481481,54.68472222222222,40.369675925925925,61.45648148148148,44.83680555555556,51.10729166666667,39.05486111111111,48.19513888888889,24.578125,25.167361111111116,27.556944444444444,24.604861111111116,14.845138888888888,14.935416666666669,33.672222222222224
201610,66.3355734767025,68.62970430107526,62.2410394265233,52.60192652329749,65.40860215053763,59.7768817204301,56.64986559139785,43.43985215053763,58.170698924731184,39.22547043010753,39.40725806451613,44.766801075268816,39.244623655913976,31.635752688172044,23.95967741935484,40.63911290322581
201611,74.31064814814815,75.17708333333333,68.83842592592592,69.67430555555555,76.03680555555556,72.3638888888889,74.79201388888889,63.802083333333336,74.96388888888889,56.16423611111111,53.313541666666666,61.04236111111111,55.60069444444444,48.581944444444446,35.484375,52.45
201612,88.26521260997067,89.01282991202346,83.03372434017595,80.1053274682307,91.48631476050832,81.36363636363636,85.15395894428153,84.08724340175954,92.70124633431084,62.45307917888563,61.01649560117302,66.13782991202346,58.1341642228739,49.78519061583578,34.46884164222874,56.0491202346041
201701,73.2165211062591,73.01722464822902,66.79803493449782,66.22610383309073,72.545608927705,67.84279475982532,70.66011644832605,68.73508005822416,73.0174672489083,51.78093158660844,44.93959243085881,57.80276564774381,50.93085880640466,41.62954876273653,31.741630276564774,45.85589519650655
201702,64.44650368033649,63.65720294426919,57.14957939011567,59.59148264984227,63.90838590956887,55.448738170347006,66.2468454258675,54.73002103049422,61.21017350157729,34.50236593059937,37.62539432176656,46.51735015772871,37.05362776025237,37.17192429022082,28.298501577287063,46.81782334384858
201703,58.72208931419458,61.72248803827751,54.23790536948432,47.04306220095694,62.07735247208932,54.6244019138756,61.30223285486444,48.943646996278574,58.18341307814992,37.26315789473684,37.4066985645933,50.97687400318979,31.211323763955345,33.14912280701754,34.87081339712919,44.61483253588517
201704,58.82459473150963,63.85106382978724,54.29204660587639,46.46377912867275,60.364994934143866,51.37689969604863,54.80243161094225,46.31990881458967,53.86322188449848,36.56003039513678,33.828267477203646,50.13145896656535,29.158814589665653,27.03419452887538,29.73936170212766,40.55357142857143
201705,51.00144927536232,51.97210144927536,43.62463768115942,38.11376811594203,53.33514492753624,40.42717391304348,44.65,34.49057971014493,43.33913043478261,27.06304347826087,29.945652173913043,36.20434782608696,24.60108695652174,22.815217391304348,24.910869565217396,40.744565217391305
201706,46.25877192982456,52.92227095516569,41.63864522417154,34.83235867446393,54.51608187134503,45.90350877192982,40.25365497076023,30.000730994152047,46.375,27.349780701754387,27.36111111111111,37.328947368421055,21.464912280701757,16.157894736842106,24.16154970760234,40.98172514619883
