date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20200101,55.03125,56.513888888888886,54.03472222222222,51.375,59.84722222222222,52.458333333333336,47.604166666666664,54.513888888888886,55.416666666666664,37.104166666666664,48.333333333333336,40.979166666666664,43.625,30.75,25.416666666666668,46.333333333333336
20200102,69.95833333333333,76.6388888888889,73.28472222222221,65.20833333333333,73.72222222222221,61.958333333333336,56.416666666666664,63.611111111111114,70.02083333333333,41.958333333333336,55.9375,59.458333333333336,52.833333333333336,31.916666666666668,27.395833333333332,55.208333333333336
20200103,71.13541666666667,73.47222222222221,78.81944444444444,67.4375,79.11111111111111,63.020833333333336,62.020833333333336,77.38888888888889,77.35416666666667,46.625,69.33333333333333,61.208333333333336,43.916666666666664,27.166666666666668,25.8125,49.229166666666664
20200104,66.66666666666667,69.34722222222221,69.66666666666667,62.833333333333336,78.77777777777779,64.95833333333333,65.0,75.96527777777779,72.875,43.625,44.354166666666664,62.625,44.75,27.541666666666668,23.104166666666668,55.458333333333336
20200105,76.61458333333333,76.73611111111111,74.88888888888889,68.5,82.68055555555556,67.375,73.97916666666667,72.23611111111111,70.5,55.083333333333336,58.5625,60.0,56.375,38.5,34.604166666666664,55.229166666666664
20200106,57.604166666666664,56.97222222222222,54.388888888888886,51.0625,59.513888888888886,50.583333333333336,57.0,63.05555555555555,59.479166666666664,41.104166666666664,36.208333333333336,44.708333333333336,42.666666666666664,32.625,22.541666666666668,31.666666666666668
20200107,31.440972222222225,30.23611111111111,30.680555555555557,22.208333333333332,29.583333333333332,23.25,37.708333333333336,34.40277777777778,24.041666666666668,14.729166666666666,12.125,17.083333333333332,14.333333333333334,12.729166666666666,3.6666666666666665,21.708333333333332
20200108,39.90277777777778,39.79861111111111,35.083333333333336,28.708333333333332,39.61111111111111,32.708333333333336,35.5,39.68055555555556,35.791666666666664,25.375,12.854166666666666,20.875,13.625,16.5,12.479166666666666,28.572916666666668
20200109,55.21875,61.201388888888886,63.138888888888886,53.645833333333336,62.15277777777778,52.770833333333336,49.854166666666664,65.01388888888889,64.5625,39.145833333333336,42.375,42.75,37.208333333333336,21.208333333333332,19.520833333333332,57.25
20200110,40.56597222222222,44.388888888888886,43.40277777777778,33.625,54.15277777777778,35.875,48.166666666666664,56.388888888888886,52.854166666666664,33.125,23.770833333333332,29.208333333333332,27.208333333333332,21.708333333333332,20.5625,40.645833333333336
20200111,31.427083333333332,32.75,33.81944444444444,25.145833333333332,34.25,27.166666666666668,35.916666666666664,32.40277777777778,24.333333333333332,14.6875,15.375,2.0,17.666666666666668,11.416666666666666,6.395833333333333,33.4375
20200112,41.291666666666664,44.263888888888886,41.86111111111111,36.729166666666664,51.18055555555555,38.708333333333336,44.645833333333336,54.55555555555555,48.208333333333336,28.958333333333332,26.875,2.0,22.041666666666668,15.208333333333334,11.166666666666666,42.1875
20200113,19.114583333333332,25.375,22.23611111111111,18.1875,26.277777777777775,15.625,32.604166666666664,26.972222222222225,21.104166666666668,13.708333333333334,11.916666666666666,3.875,8.666666666666666,10.583333333333334,5.020833333333333,22.875
20200114,33.583333333333336,36.36111111111111,41.13888888888889,37.645833333333336,44.18055555555555,35.583333333333336,40.6875,40.48611111111111,33.020833333333336,24.833333333333332,20.104166666666668,31.208333333333332,21.625,14.375,10.916666666666666,41.3125
20200115,59.579861111111114,66.13194444444444,67.125,55.895833333333336,67.09027777777779,50.291666666666664,49.458333333333336,68.58333333333333,73.10416666666667,49.5,50.145833333333336,41.625,35.083333333333336,29.75,25.083333333333332,61.5625
20200116,54.135416666666664,55.701388888888886,57.861111111111114,51.333333333333336,63.666666666666664,48.75,51.333333333333336,65.875,69.27083333333333,38.4375,51.125,41.166666666666664,42.833333333333336,26.354166666666668,18.729166666666668,56.0
20200117,72.42708333333333,77.86111111111111,76.44444444444444,61.5625,76.86805555555556,57.1875,58.25,76.625,82.85416666666667,57.416666666666664,50.541666666666664,49.291666666666664,43.541666666666664,27.958333333333332,29.729166666666668,58.125
20200118,71.47916666666667,78.65277777777779,76.68055555555556,63.479166666666664,74.65277777777779,55.416666666666664,62.583333333333336,66.70833333333333,73.58333333333333,54.770833333333336,58.666666666666664,55.291666666666664,57.25,43.625,30.729166666666668,37.375
20200119,28.96875,31.666666666666668,26.833333333333332,19.875,38.208333333333336,22.5,37.041666666666664,36.666666666666664,30.0,36.958333333333336,14.229166666666666,29.583333333333332,37.416666666666664,12.333333333333334,21.291666666666668,14.020833333333334
20200120,22.510416666666668,22.125,20.277777777777775,15.333333333333334,27.13888888888889,10.75,19.5,17.319444444444446,23.666666666666668,19.541666666666668,11.145833333333334,20.583333333333332,17.833333333333332,9.125,16.604166666666668,26.958333333333332
20200121,48.420138888888886,50.923611111111114,53.791666666666664,44.354166666666664,49.763888888888886,36.75,39.145833333333336,46.03472222222222,44.958333333333336,39.770833333333336,32.833333333333336,31.25,22.333333333333332,27.0,24.583333333333332,48.020833333333336
20200122,59.80902777777778,65.08333333333333,63.93055555555555,52.270833333333336,58.36805555555555,39.5,37.458333333333336,52.736111111111114,56.291666666666664,41.645833333333336,37.9375,35.458333333333336,34.916666666666664,27.0,26.708333333333332,51.645833333333336
20200123,45.40625,49.80555555555555,47.05555555555555,35.791666666666664,55.65277777777778,37.375,41.9375,44.19444444444445,43.229166666666664,27.729166666666668,20.958333333333332,26.791666666666668,30.583333333333332,22.25,19.0,39.270833333333336
