date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20210101,57.03125,62.736111111111114,58.97222222222222,50.833333333333336,62.236111111111114,46.75,31.479166666666668,30.645833333333332,29.083333333333332,24.6875,31.166666666666668,42.25,54.895833333333336,60.77777777777778,39.75,53.958333333333336
20210102,49.25,57.97101449275362,54.04347826086956,51.30434782608695,57.82608695652174,45.21739130434783,36.47826086956522,25.32608695652174,36.21739130434783,25.5,30.782608695652176,40.67391304347826,49.130434782608695,53.14492753623188,45.08695652173913,60.02173913043478
20210103,35.677083333333336,41.083333333333336,44.125,46.5,46.875,40.583333333333336,20.125,26.083333333333332,19.25,12.5625,24.083333333333332,30.708333333333332,46.875,47.0,40.75,49.479166666666664
20210104,30.17391304347826,34.17391304347826,34.88405797101449,28.32608695652174,36.08695652173913,25.391304347826086,18.847826086956523,18.934782608695652,14.434782608695652,15.26086956521739,17.08695652173913,25.76086956521739,37.5,35.6231884057971,23.0,34.891304347826086
20210105,23.170454545454547,35.34090909090909,30.21212121212121,26.431818181818183,31.348484848484848,25.068181818181817,11.340909090909092,17.136363636363637,17.954545454545453,9.454545454545455,10.818181818181818,22.568181818181817,29.59090909090909,26.5,23.681818181818183,32.5
20210106,9.875,10.5625,12.25,8.0625,12.638888888888888,4.666666666666667,4.291666666666667,2.6458333333333335,3.9166666666666665,4.604166666666667,4.791666666666667,11.0,17.104166666666668,12.333333333333334,5.458333333333333,11.375
20210107,10.75,11.636363636363637,16.227272727272727,7.159090909090909,16.037878787878785,5.909090909090909,4.318181818181818,5.454545454545454,6.204545454545454,3.8181818181818183,4.863636363636363,7.954545454545454,18.227272727272727,18.62121212121212,7.5,18.5
20210108,15.547101449275361,13.094202898550725,8.173913043478262,5.804347826086956,31.666666666666668,12.73913043478261,3.5869565217391304,2.6956521739130435,11.91304347826087,9.369565217391305,6.565217391304348,10.91304347826087,30.782608695652176,32.289855072463766,5.260869565217392,37.108695652173914
20210109,18.479166666666668,19.72222222222222,15.125,11.958333333333334,31.0,12.0,5.229166666666667,6.604166666666667,18.541666666666668,15.6875,7.708333333333333,12.708333333333334,34.625,24.79861111111111,9.5,39.166666666666664
20210110,14.3125,17.229166666666668,15.486111111111112,13.895833333333334,24.652777777777775,10.333333333333334,6.354166666666667,7.833333333333333,16.666666666666668,13.229166666666666,10.041666666666666,18.25,21.958333333333332,25.48611111111111,13.0,24.729166666666668
20210111,21.3125,30.229166666666668,26.01388888888889,23.625,31.86111111111111,24.916666666666668,10.5,12.104166666666666,14.333333333333334,15.270833333333334,15.875,26.3125,37.520833333333336,35.75,22.791666666666668,29.458333333333332
20210112,56.395833333333336,83.58333333333333,62.541666666666664,55.3125,62.111111111111114,47.895833333333336,40.770833333333336,22.229166666666668,42.416666666666664,29.604166666666668,35.458333333333336,50.854166666666664,59.625,58.291666666666664,36.666666666666664,48.666666666666664
20210113,33.625,36.38194444444444,36.09027777777778,30.583333333333332,39.65277777777778,30.416666666666668,17.979166666666668,15.416666666666666,37.041666666666664,28.25,30.0,40.291666666666664,39.958333333333336,41.72222222222222,28.708333333333332,38.3125
20210114,38.19097222222222,41.34027777777778,42.23611111111111,40.270833333333336,46.61805555555555,38.916666666666664,26.5,27.708333333333332,22.541666666666668,27.5,19.75,32.666666666666664,43.5625,42.625,41.75,43.125
20210115,20.17361111111111,22.569444444444443,25.36111111111111,18.895833333333332,25.36111111111111,14.916666666666666,9.729166666666666,14.354166666666666,18.0,11.145833333333334,10.916666666666666,17.25,26.833333333333332,23.381944444444443,12.229166666666666,22.145833333333332
20210116,13.715909090909092,11.409090909090908,18.696969696969695,13.840909090909092,19.09090909090909,12.681818181818182,6.840909090909091,10.727272727272727,9.681818181818182,4.9772727272727275,6.454545454545454,15.681818181818182,23.136363636363637,18.545454545454547,8.318181818181818,21.227272727272727
20210117,26.083333333333332,27.305555555555557,25.73611111111111,24.604166666666668,35.80555555555556,23.333333333333332,14.4375,9.854166666666666,24.791666666666668,17.125,17.75,33.291666666666664,35.895833333333336,31.75,24.208333333333332,29.375
20210118,33.89492753623188,34.63768115942029,32.72463768115942,31.41304347826087,45.369565217391305,34.43478260869565,14.847826086956522,12.73913043478261,18.52173913043478,14.847826086956522,18.17391304347826,26.32608695652174,41.41304347826087,43.81159420289855,36.82608695652174,34.93478260869565
20210123,73.0,85.0,87.0,70.5,64.5,68.0,37.333333333333336,55.5,26.0,46.5,37.0,76.0,78.5,72.5,55.0,53.5
20210124,55.479166666666664,65.16666666666667,67.91666666666667,64.47916666666667,59.395833333333336,62.541666666666664,40.041666666666664,51.916666666666664,26.020833333333332,37.208333333333336,36.895833333333336,44.208333333333336,63.770833333333336,64.92708333333333,53.1875,57.75
20210125,72.47826086956522,80.82608695652173,79.52173913043478,70.67391304347827,67.84782608695652,69.95652173913044,42.710144927536234,50.28260869565217,34.32608695652174,39.67391304347826,38.08695652173913,52.67391304347826,68.06521739130434,73.29347826086956,60.130434782608695,62.23913043478261
20210126,46.895833333333336,57.958333333333336,47.791666666666664,40.041666666666664,55.395833333333336,47.166666666666664,21.25,25.458333333333332,27.354166666666668,23.729166666666668,21.791666666666668,34.145833333333336,45.104166666666664,57.52430555555555,31.666666666666668,51.666666666666664
20210127,42.95454545454545,43.93181818181818,45.54545454545455,42.79545454545455,35.09090909090909,36.56818181818182,22.90909090909091,29.613636363636363,17.613636363636363,19.15909090909091,24.363636363636363,21.068181818181817,48.18181818181818,54.09090909090909,21.818181818181817,33.29545454545455
20210128,10.583333333333334,8.854166666666666,8.229166666666666,8.708333333333334,10.25,8.229166666666666,4.631944444444445,5.875,5.5625,2.6875,4.645833333333333,6.645833333333333,9.708333333333334,12.732638888888888,9.4375,9.666666666666666
20210129,41.895833333333336,44.25,43.083333333333336,45.708333333333336,38.583333333333336,41.833333333333336,24.86111111111111,15.416666666666666,20.895833333333332,23.1875,24.916666666666668,34.479166666666664,44.520833333333336,44.197916666666664,35.0625,38.604166666666664
20210130,54.5,60.125,55.9375,55.625,55.5,56.958333333333336,43.875,28.708333333333332,36.375,38.125,36.6875,43.458333333333336,50.583333333333336,56.395833333333336,51.479166666666664,56.541666666666664
20210131,32.08695652173913,34.82608695652174,35.04347826086956,38.52173913043478,34.84782608695652,35.97826086956522,25.333333333333332,28.782608695652176,27.630434782608695,29.347826086956523,30.41304347826087,37.06521739130435,39.19565217391305,33.30434782608695,39.130434782608695,36.630434782608695
20210201,16.125,14.479166666666666,16.104166666666668,12.520833333333334,9.541666666666666,10.395833333333334,11.819444444444445,6.229166666666667,10.520833333333334,10.1875,12.9375,18.895833333333332,23.229166666666668,17.927083333333332,8.375,10.875
20210202,20.645833333333332,22.375,18.4375,23.083333333333332,18.041666666666668,16.5625,9.291666666666666,10.416666666666666,17.708333333333332,14.145833333333334,13.208333333333334,18.104166666666668,20.791666666666668,22.03125,16.083333333333332,19.479166666666668
20210203,34.375,32.75,30.208333333333332,31.1875,25.5,28.9375,14.027777777777779,14.083333333333334,16.958333333333332,15.770833333333334,16.916666666666668,19.770833333333332,35.25,38.75,10.770833333333334,29.1875
20210204,35.708333333333336,41.0625,41.666666666666664,44.416666666666664,39.875,34.979166666666664,24.402777777777775,16.75,28.291666666666668,31.395833333333332,25.375,40.3125,40.125,37.85069444444444,32.625,43.458333333333336
20210205,58.291666666666664,66.72916666666667,67.375,56.270833333333336,42.770833333333336,47.5625,24.208333333333332,18.666666666666668,22.416666666666668,33.6875,31.895833333333332,50.3125,57.583333333333336,62.604166666666664,38.291666666666664,45.6875
20210206,34.6875,37.0,36.208333333333336,35.020833333333336,18.5,18.791666666666668,13.097222222222221,18.6875,16.520833333333332,17.625,25.541666666666668,34.1875,43.375,38.59375,19.479166666666668,20.833333333333332
20210207,14.6875,14.9375,16.104166666666668,16.583333333333332,15.270833333333334,13.25,5.027777777777778,7.041666666666667,12.395833333333334,5.125,14.354166666666666,8.020833333333334,17.708333333333332,21.270833333333332,17.979166666666668,23.354166666666668
20210210,47.604166666666664,51.791666666666664,53.4375,47.645833333333336,40.041666666666664,42.1875,27.729166666666668,29.0,22.625,29.770833333333332,21.8125,39.979166666666664,53.104166666666664,52.854166666666664,36.5,40.541666666666664
20210211,50.5625,54.041666666666664,57.958333333333336,56.270833333333336,49.833333333333336,51.5625,30.88888888888889,25.458333333333332,22.0625,34.4375,23.708333333333332,39.25,47.520833333333336,49.0625,32.520833333333336,43.666666666666664
20210212,34.9375,32.9375,36.25,49.0625,33.6875,34.729166666666664,22.666666666666668,29.145833333333332,20.833333333333332,25.541666666666668,25.145833333333332,28.583333333333332,37.395833333333336,37.46875,28.145833333333332,31.5
20210213,40.916666666666664,42.791666666666664,48.541666666666664,48.166666666666664,49.270833333333336,42.791666666666664,27.48611111111111,24.4375,32.8125,34.0,33.270833333333336,47.833333333333336,39.375,37.0,33.520833333333336,39.291666666666664
20210214,22.541666666666668,24.916666666666668,28.270833333333332,29.229166666666668,23.458333333333332,25.541666666666668,18.305555555555554,15.458333333333334,22.583333333333332,16.5625,21.333333333333332,24.666666666666668,21.770833333333332,20.59375,23.0625,21.541666666666668
20210215,8.375,9.916666666666666,9.8125,11.729166666666666,7.9375,6.083333333333333,5.236111111111112,4.166666666666667,8.208333333333334,6.854166666666667,5.958333333333333,7.041666666666667,8.854166666666666,10.052083333333334,7.125,9.583333333333334
20210216,4.520833333333333,5.583333333333333,5.208333333333333,5.104166666666667,4.4375,2.9583333333333335,2.847222222222222,3.0833333333333335,2.625,2.8125,2.4583333333333335,2.1458333333333335,5.5,7.104166666666667,2.9375,5.4375
20210217,9.625,11.416666666666666,9.25,12.125,8.833333333333334,7.666666666666667,3.763888888888889,4.0625,7.458333333333333,3.4583333333333335,2.4583333333333335,2.7291666666666665,6.645833333333333,11.239583333333334,7.3125,13.625
20210222,18.979166666666668,19.041666666666668,21.0,15.5625,16.708333333333332,13.8125,3.861111111111111,4.083333333333333,7.958333333333333,2.7083333333333335,13.520833333333334,10.729166666666666,19.6875,23.677083333333332,11.083333333333334,29.041666666666668
20210223,21.9375,22.166666666666668,24.4375,23.395833333333332,21.833333333333332,22.104166666666668,16.52777777777778,15.791666666666666,18.0,15.1875,14.916666666666666,15.833333333333334,20.041666666666668,22.430555555555557,21.458333333333332,25.729166666666668
20210228,50.625,50.208333333333336,53.916666666666664,48.125,42.958333333333336,40.625,30.847222222222225,22.666666666666668,26.6875,26.854166666666668,17.770833333333332,33.145833333333336,45.145833333333336,51.208333333333336,39.125,40.458333333333336
20210301,13.916666666666666,16.3125,18.104166666666668,15.354166666666666,14.333333333333334,13.9375,13.208333333333334,10.125,12.520833333333334,9.020833333333334,9.270833333333334,10.083333333333334,14.6875,13.5,14.25,17.354166666666668
20210302,20.458333333333332,24.0,24.625,24.8125,22.541666666666668,21.0625,20.416666666666668,21.354166666666668,26.020833333333332,17.541666666666668,23.3125,25.854166666666668,23.895833333333332,26.145833333333332,19.9375,23.854166666666668
20210303,43.0,45.916666666666664,51.166666666666664,44.833333333333336,39.354166666666664,41.270833333333336,32.38888888888889,26.770833333333332,34.979166666666664,26.604166666666668,27.083333333333332,41.333333333333336,43.479166666666664,46.71875,34.458333333333336,39.6875
