date,hour,type,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20140402,0,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,1,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,2,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,3,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,4,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,5,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,6,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,7,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,8,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,9,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,10,SO2,50.25,38.5,34.0,38.333333333333336,33.5,32.0,42.5,41.666666666666664,52.5,32.5,11.0,40.0,29.0,14.0,14.5,39.0
20140402,11,SO2,39.5,23.333333333333332,19.333333333333332,26.333333333333332,25.333333333333332,27.0,30.0,35.0,45.5,31.5,5.5,25.0,37.0,12.0,17.0,40.5
20140402,12,SO2,30.75,16.666666666666668,18.666666666666668,15.333333333333334,16.666666666666668,15.0,16.5,31.666666666666668,57.0,33.0,6.5,14.0,44.0,12.0,15.5,33.0
20140402,13,SO2,30.0,19.666666666666668,17.333333333333332,14.0,11.5,10.0,13.0,39.0,37.0,19.0,8.5,18.0,40.0,9.0,14.5,13.0
20140402,14,SO2,34.5,23.333333333333332,24.666666666666668,15.0,22.666666666666668,11.0,20.5,36.333333333333336,36.5,12.0,9.5,19.0,15.0,10.0,13.0,10.0
20140402,15,SO2,36.75,31.0,27.0,18.0,31.0,18.0,29.5,43.0,24.5,17.0,8.5,15.0,9.0,9.0,10.5,10.0
20140402,16,SO2,33.5,31.0,25.0,26.666666666666668,34.333333333333336,28.0,43.0,42.333333333333336,37.0,18.5,8.0,29.0,13.0,12.0,8.5,8.5
20140402,17,SO2,38.75,37.333333333333336,38.333333333333336,32.333333333333336,39.5,32.0,43.5,40.0,23.5,40.5,19.5,34.0,41.0,20.0,11.0,9.5
20140402,18,SO2,31.75,34.333333333333336,28.333333333333332,40.0,40.0,33.0,37.5,29.0,18.5,30.5,32.5,36.0,33.0,35.0,35.5,18.5
20140402,19,SO2,26.5,32.0,22.666666666666668,36.666666666666664,35.333333333333336,26.0,31.0,20.0,17.5,21.0,28.0,30.0,23.0,26.0,41.5,30.5
