date,hour,type,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20230105,5,SO2,3.5,5.5,3.5,2.5,1.5,2.0,2.3333333333333335,1.0,3.0,2.0,2.5,3.0,4.0,3.0,1.0,2.0
20230105,6,SO2,3.0,4.5,3.0,2.5,1.5,1.0,2.3333333333333335,1.0,2.0,2.0,2.5,3.0,3.0,3.25,2.0,2.0
20230105,7,SO2,2.0,3.5,2.0,2.0,3.0,1.5,2.3333333333333335,1.0,2.0,2.0,2.5,3.0,2.0,2.75,1.0,2.0
20230105,8,SO2,2.0,3.0,2.5,3.0,1.5,1.5,2.3333333333333335,1.0,3.0,2.0,2.5,3.0,1.5,1.75,2.0,2.5
20230105,9,SO2,3.0,4.5,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.5,3.0,2.0,1.75,1.0,3.0
20230105,10,SO2,2.5,5.5,3.5,2.5,3.0,2.0,2.6666666666666665,2.5,1.0,2.5,2.5,2.5,2.5,2.0,2.0,3.5
20230105,11,SO2,4.0,6.5,3.0,4.5,4.0,3.0,5.333333333333333,7.5,1.5,2.5,3.0,3.0,3.5,2.75,2.5,1.0
20230105,12,SO2,4.5,7.0,3.5,5.5,5.0,4.5,6.0,10.5,2.0,3.0,4.5,4.0,5.0,3.5,4.0,5.0
20230105,13,SO2,5.0,7.5,4.0,6.5,6.5,5.0,7.333333333333333,11.0,3.0,4.5,7.0,6.0,6.0,5.5,5.0,5.0
20230105,14,SO2,5.5,7.5,5.5,6.5,6.5,5.5,7.0,10.5,5.5,5.5,8.0,7.0,7.0,7.25,5.0,6.0
20230105,15,SO2,6.0,8.5,5.5,7.0,7.0,5.0,7.0,11.0,5.5,6.0,9.0,7.0,7.5,7.25,6.0,6.5
20230105,16,SO2,6.0,8.0,5.0,6.0,7.5,4.0,6.333333333333333,10.0,5.0,6.0,9.0,8.0,6.5,7.0,5.5,7.0
20230105,17,SO2,4.5,7.5,4.5,5.0,6.5,5.0,5.333333333333333,9.0,5.0,5.5,6.0,8.0,5.5,5.25,4.5,5.5
20230105,18,SO2,4.5,7.0,4.0,4.0,5.5,5.0,3.6666666666666665,6.0,3.5,3.5,4.0,5.5,5.0,3.0,2.5,4.0
20230105,19,SO2,4.0,7.5,4.0,4.5,5.5,4.5,2.6666666666666665,5.0,2.5,2.5,2.5,4.5,5.5,1.75,2.0,4.0
20230105,20,SO2,3.5,7.5,4.5,4.0,5.0,4.5,2.6666666666666665,4.0,1.5,2.5,2.0,4.5,6.0,1.75,2.0,5.0
20230105,21,SO2,4.0,6.5,5.0,2.5,5.0,4.0,2.3333333333333335,4.0,1.5,2.5,1.5,4.0,6.5,1.25,1.5,5.0
20230105,22,SO2,4.5,6.5,5.5,3.5,4.0,4.0,3.0,3.0,1.5,1.5,1.5,3.5,6.5,1.75,2.0,5.0
20230105,23,SO2,3.5,6.5,4.5,2.5,4.0,3.5,3.0,3.0,2.0,1.5,1.0,4.0,6.0,2.25,2.0,3.5
20230106,0,SO2,4.0,7.0,6.0,3.0,3.5,3.5,3.0,2.5,2.0,1.5,1.5,4.0,6.5,1.75,1.5,3.0
20230106,1,SO2,4.5,6.5,5.5,3.5,3.5,3.0,3.0,1.5,2.0,2.5,2.0,3.5,6.0,1.5,1.0,3.5
20230106,2,SO2,10.0,7.0,9.5,5.0,3.0,3.5,1.3333333333333333,1.5,3.5,2.0,1.0,3.5,6.0,2.5,1.5,3.0
20230106,3,SO2,5.5,7.0,7.0,5.5,3.0,3.0,1.6666666666666667,1.5,2.5,1.5,2.0,3.0,4.5,2.75,1.0,3.0
20230106,4,SO2,5.0,7.0,5.5,3.5,3.5,3.0,1.6666666666666667,2.5,2.0,1.5,2.0,3.0,3.5,2.75,1.5,2.0
20230106,5,SO2,4.5,6.5,5.0,4.0,3.5,3.0,1.3333333333333333,2.5,2.0,2.5,2.5,3.0,3.0,2.5,1.0,3.5
20230106,6,SO2,3.5,6.5,4.0,4.0,3.0,3.0,1.6666666666666667,2.5,2.0,3.0,1.5,3.0,3.5,2.0,1.5,3.5
20230106,7,SO2,3.0,6.0,3.0,4.0,2.5,3.0,2.3333333333333335,2.0,2.0,2.0,2.5,2.5,3.0,1.75,1.5,4.5
20230106,8,SO2,2.0,5.0,2.5,4.5,2.5,2.5,2.0,2.0,2.5,1.5,1.0,3.0,3.0,2.0,1.0,3.5
20230106,9,SO2,2.0,5.5,4.0,4.0,3.0,3.0,2.0,1.5,3.0,1.5,1.5,3.0,4.0,2.25,1.5,3.5
20230106,10,SO2,3.5,6.5,4.5,5.5,6.0,5.0,3.0,1.5,3.0,2.5,2.0,3.5,5.0,2.75,3.5,5.0
20230106,11,SO2,4.5,7.0,5.0,6.5,8.0,5.0,3.0,1.5,4.5,2.5,3.0,4.5,6.5,4.0,2.5,5.5
20230106,12,SO2,2.5,5.5,3.0,4.0,7.0,1.5,2.0,1.5,4.0,2.5,2.5,5.0,4.5,4.75,2.0,5.0
20230106,13,SO2,1.5,3.0,2.5,3.0,2.0,2.0,2.5,1.0,4.0,2.0,2.5,4.5,2.0,5.25,1.0,4.0
20230106,14,SO2,2.0,2.5,2.0,2.5,1.5,2.0,1.5,3.0,2.5,1.0,3.0,2.5,2.0,3.0,3.0,1.5
20230106,15,SO2,2.0,1.5,2.0,1.5,2.0,2.0,2.3333333333333335,3.0,1.0,3.0,1.5,3.0,1.5,2.0,3.0,1.0
20230106,16,SO2,3.0,1.5,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.25,3.0,1.0
20230106,17,SO2,3.0,2.5,3.0,2.5,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.75,3.0,1.0
20230106,18,SO2,3.0,2.5,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.5,3.0,1.0
20230106,19,SO2,3.0,2.5,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.5,2.0,1.0
20230106,20,SO2,3.0,2.5,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.5,3.0,1.5
20230106,21,SO2,3.0,2.5,3.0,2.0,2.0,1.0,2.3333333333333335,3.0,1.5,2.0,3.0,2.5,3.0,2.5,2.0,2.0
20230106,22,SO2,3.0,2.5,3.0,1.5,1.0,2.0,2.3333333333333335,2.0,1.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0
20230106,23,SO2,3.0,2.5,3.0,2.5,1.5,1.0,3.0,2.5,1.0,3.0,3.0,3.0,2.0,2.75,2.0,2.5
20230107,0,SO2,3.0,2.0,3.0,2.0,1.5,1.0,2.3333333333333335,3.0,1.0,3.0,3.0,3.0,2.5,2.5,2.0,2.5
20230107,1,SO2,3.0,1.5,2.0,1.5,1.5,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.5,2.0,1.0
20230107,2,SO2,3.0,1.5,2.0,2.5,2.0,1.0,2.3333333333333335,2.0,1.0,3.0,3.0,3.0,2.5,2.5,2.0,1.5
20230107,3,SO2,3.0,3.0,2.5,2.5,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.5,2.0,2.0,2.5
20230107,4,SO2,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.5,2.5,2.0,2.5
20230107,5,SO2,2.0,3.0,2.0,2.5,2.0,2.5,2.3333333333333335,3.0,1.0,3.0,3.0,3.0,2.0,2.25,2.5,2.5
20230107,6,SO2,2.0,2.0,1.5,3.5,2.0,2.0,1.6666666666666667,3.0,1.0,3.0,3.0,3.0,2.0,2.25,2.0,2.5
20230107,7,SO2,1.0,2.5,2.0,3.5,2.5,2.0,2.3333333333333335,3.0,1.5,3.0,3.0,3.0,2.0,2.25,2.0,3.0
20230107,8,SO2,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.5,3.0,3.0,3.0,4.0,3.0,2.0,2.5
20230107,9,SO2,2.0,3.0,2.0,3.0,3.0,2.5,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.75,1.5,2.5
20230107,10,SO2,2.0,3.0,2.0,4.5,3.0,2.5,2.0,2.0,2.0,3.0,2.0,3.0,2.5,1.75,1.5,2.0
20230107,11,SO2,2.0,2.5,2.5,3.5,3.0,3.0,1.6666666666666667,3.0,2.0,3.0,2.0,3.0,2.5,1.75,1.5,2.5
20230107,12,SO2,2.0,1.5,2.0,3.0,3.0,3.0,2.3333333333333335,4.0,2.0,3.0,2.0,3.0,2.0,1.75,2.0,2.5
20230107,13,SO2,2.0,1.5,2.0,2.5,3.0,1.5,1.6666666666666667,5.0,1.0,3.0,2.0,3.0,2.5,2.0,2.5,1.5
20230107,14,SO2,1.0,1.5,2.0,2.5,3.0,1.5,1.6666666666666667,5.5,1.0,3.0,1.5,3.0,3.0,2.0,3.0,1.5
20230107,15,SO2,2.0,1.5,1.5,3.0,3.0,2.0,2.0,5.5,1.0,3.0,1.5,3.0,2.0,2.75,2.0,2.5
20230107,16,SO2,2.0,2.5,1.5,2.5,3.0,2.0,1.6666666666666667,4.5,2.0,1.0,1.5,2.5,2.5,2.75,1.5,2.5
20230107,17,SO2,2.0,2.5,2.5,2.5,3.0,2.0,1.6666666666666667,3.5,2.0,1.0,2.5,2.5,2.5,2.75,2.5,2.0
20230107,18,SO2,1.0,2.5,3.0,2.5,3.0,1.5,1.6666666666666667,2.0,2.0,1.0,1.5,3.5,3.5,2.0,2.0,1.5
20230107,19,SO2,3.0,2.5,2.0,2.0,3.0,2.5,1.6666666666666667,1.5,2.0,2.0,1.5,3.0,2.5,2.25,1.5,2.5
20230107,20,SO2,3.0,2.5,2.0,2.5,3.0,3.0,1.0,1.5,2.0,2.0,1.0,2.5,2.5,1.5,1.5,2.0
20230107,21,SO2,3.0,1.0,2.0,2.5,3.5,3.5,1.0,2.5,1.5,1.5,1.0,2.5,3.0,1.5,1.5,2.5
20230107,22,SO2,3.0,1.0,2.0,2.5,3.5,3.0,1.6666666666666667,1.5,2.0,2.0,1.0,3.0,3.0,1.5,2.0,3.0
20230107,23,SO2,1.0,4.0,3.5,2.5,3.0,2.5,2.3333333333333335,1.5,1.5,3.0,2.0,2.5,4.0,2.0,1.5,2.5
20230108,0,SO2,1.0,5.0,4.0,3.0,2.5,2.0,3.0,2.5,2.0,2.0,2.5,3.0,4.5,2.0,1.5,3.0
20230108,1,SO2,3.0,5.0,3.5,3.5,2.5,2.0,2.3333333333333335,1.5,2.0,3.0,2.5,2.5,3.5,2.0,1.0,3.5
20230108,2,SO2,11.0,2.5,7.0,2.0,2.0,2.5,2.3333333333333335,2.0,2.5,2.0,2.0,3.0,3.0,2.25,1.0,2.0
20230108,3,SO2,2.0,3.0,4.0,2.0,2.0,2.5,2.3333333333333335,1.5,2.5,3.0,1.5,3.5,3.0,2.5,1.0,1.5
20230108,4,SO2,1.0,2.5,4.0,1.5,2.5,2.5,2.3333333333333335,2.0,2.5,2.0,1.5,3.5,3.5,2.5,1.0,2.5
20230108,5,SO2,1.0,2.5,3.0,1.5,2.0,2.0,2.3333333333333335,2.0,2.5,3.0,1.5,2.5,3.5,2.5,1.0,4.0
20230108,6,SO2,1.0,2.0,3.0,2.0,2.0,2.5,3.6666666666666665,2.0,3.0,2.5,1.0,3.0,2.5,2.0,1.0,4.5
20230108,7,SO2,2.0,3.0,2.5,2.0,2.5,2.0,5.666666666666667,2.0,3.0,2.5,1.0,3.0,2.5,2.0,1.0,3.5
20230108,8,SO2,1.0,2.5,3.0,1.5,3.0,1.5,6.0,2.0,2.5,2.5,2.0,3.0,3.0,2.0,1.5,5.5
20230108,9,SO2,2.0,3.0,4.5,3.5,4.0,4.0,5.666666666666667,2.0,3.0,3.0,1.5,4.0,2.5,2.75,3.0,7.0
20230108,10,SO2,6.0,5.0,4.5,5.5,5.0,6.0,4.666666666666667,2.5,3.0,2.0,3.5,5.0,4.0,3.5,4.0,8.0
20230108,11,SO2,4.0,5.0,3.0,6.0,5.0,4.5,3.3333333333333335,6.0,3.0,2.0,5.5,5.0,4.0,3.75,3.0,7.0
20230108,12,SO2,3.0,3.5,3.0,5.0,6.0,3.5,2.6666666666666665,5.5,3.0,1.5,4.5,4.0,3.5,3.75,3.0,8.0
