date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20220101,49.6875,54.25,61.53125,53.59375,52.75,54.03125,48.5625,41.4375,32.875,46.1875,43.21875,51.65625,67.40625,72.75,44.875,47.21875
20220102,19.90625,22.5625,22.03125,27.71875,32.40625,32.0625,25.5625,28.15625,21.59375,28.65625,26.21875,27.40625,29.90625,28.703125,37.125,27.71875
20220103,49.84375,51.90625,54.625,60.59375,64.1875,61.03125,51.041666666666664,40.75,34.9375,41.96875,40.71875,53.71875,79.65625,73.828125,58.78125,51.90625
20220104,51.28125,51.125,55.28125,53.21875,60.5,54.96875,46.614583333333336,37.875,32.875,41.4375,47.0,45.34375,80.375,79.140625,56.96875,54.25
20220105,68.25,75.90625,87.1875,84.0625,86.59375,84.65625,78.6875,72.8125,60.265625,65.375,55.54086538461539,80.9375,80.9375,68.609375,79.53125,100.6875
20220106,71.09375,75.46875,83.0,83.21875,87.71875,76.65625,79.71875,76.875,54.0859375,58.515625,84.61538461538461,72.46875,83.890625,91.4375,71.78125,93.4375
20220107,102.475,101.75520833333333,106.9375,99.8125,95.4375,95.15625,101.86458333333333,67.625,70.79296875,91.1875,115.20535714285714,91.1875,113.0625,124.72916666666667,70.15625,85.75
20220108,76.04375,82.21875,87.65625,88.0,105.6875,82.84375,75.40104166666667,74.15625,58.94140625,68.55208333333333,101.34375,60.45454545454545,107.09375,124.15625,76.46875,107.40625
20220109,63.75,67.03125,73.375,77.5,79.875,82.4375,63.802083333333336,66.5,61.71875,68.90625,57.1875,61.03125,67.34375,63.604166666666664,91.90625,83.859375
20220110,34.1875,33.5,40.875,42.34375,42.5625,41.71875,27.364583333333332,34.6875,31.59375,30.196875,38.0,40.6875,48.265625,49.807291666666664,39.375,43.84375
20220111,20.5,21.65625,25.96875,24.1875,27.1875,26.71875,25.791666666666668,19.53125,17.40625,15.396875,21.828125,22.5625,28.1875,27.302083333333332,27.6875,23.4375
