date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20230101,37.285714285714285,33.357142857142854,45.0,28.571428571428573,35.357142857142854,37.92857142857143,41.452380952380956,52.142857142857146,22.285714285714285,19.142857142857142,37.642857142857146,23.285714285714285,42.57142857142857,49.25,44.357142857142854,32.642857142857146
20230102,17.571428571428573,18.428571428571427,19.357142857142858,19.642857142857142,24.5,24.714285714285715,17.785714285714285,20.285714285714285,10.214285714285714,8.071428571428571,8.642857142857142,10.642857142857142,16.714285714285715,18.321428571428573,27.357142857142858,29.285714285714285
20230103,28.357142857142858,35.714285714285715,28.5,35.0,38.42857142857143,40.714285714285715,41.07142857142857,45.142857142857146,17.357142857142858,14.5,25.642857142857142,15.0,23.857142857142858,29.583333333333336,34.0,30.5
20230104,54.142857142857146,53.0,49.92857142857143,59.5,80.64285714285714,75.07142857142857,54.19047619047619,58.5,34.214285714285715,29.357142857142858,47.785714285714285,38.0,60.642857142857146,64.0,66.28571428571429,62.142857142857146
20230105,112.78571428571429,116.35714285714286,103.42857142857143,95.78571428571429,115.35714285714286,97.92857142857143,81.71428571428571,84.64285714285714,87.42857142857143,83.78571428571429,134.5,98.85714285714286,110.21428571428571,123.14285714285714,79.07142857142857,95.5
20230106,110.85714285714286,111.92857142857143,114.85714285714286,114.78571428571429,117.35714285714286,123.64285714285714,105.28571428571429,87.92857142857143,103.64285714285714,117.07142857142857,151.92857142857142,120.14285714285714,168.5,150.27380952380955,106.71428571428571,113.92857142857143
20230107,63.0,77.35714285714286,77.28571428571429,76.28571428571429,95.21428571428571,86.35714285714286,80.33333333333334,83.5,44.57142857142857,51.142857142857146,62.214285714285715,60.357142857142854,87.0,91.07142857142857,82.07142857142857,68.07142857142857
20230108,84.21428571428571,87.28571428571429,88.42857142857143,74.57142857142857,83.42857142857143,81.78571428571429,61.857142857142854,87.64285714285714,73.57142857142857,66.21428571428571,82.14285714285714,76.14285714285714,96.28571428571429,93.96428571428571,65.78571428571429,108.35714285714286
20230109,57.0,64.0,43.42857142857143,40.714285714285715,39.285714285714285,40.785714285714285,26.904761904761905,14.071428571428571,18.071428571428573,9.857142857142858,30.928571428571427,17.821428571428573,35.642857142857146,50.98809523809524,38.0,28.214285714285715
20230110,73.5,72.85714285714286,80.14285714285714,64.21428571428571,76.07142857142857,74.21428571428571,64.38095238095238,61.785714285714285,55.857142857142854,60.142857142857146,41.142857142857146,60.785714285714285,59.57142857142857,50.142857142857146,61.92857142857143,64.28571428571429
20230111,97.21428571428571,95.07142857142857,108.5,78.78571428571429,87.35714285714286,77.92857142857143,70.33333333333333,80.78571428571429,65.85714285714286,70.21428571428571,67.78571428571429,81.85714285714286,130.0,100.20238095238095,65.57142857142857,67.85714285714286
20230112,152.35714285714286,130.71428571428572,125.21428571428571,118.57142857142857,131.42857142857142,107.71428571428571,115.47619047619048,127.42857142857143,110.0,124.0,144.78571428571428,113.28571428571429,116.07142857142857,125.82142857142857,103.0,123.71428571428571
20230113,121.0,126.5,116.42857142857143,126.42857142857143,128.5,133.42857142857142,125.85714285714286,159.28571428571428,91.78571428571429,78.21428571428571,107.14285714285714,99.0,95.14285714285714,113.5,122.64285714285714,96.85714285714286
20230114,11.857142857142858,9.714285714285714,9.857142857142858,10.0,8.142857142857142,8.285714285714286,12.714285714285714,12.071428571428571,5.071428571428571,3.5714285714285716,5.785714285714286,5.857142857142857,5.857142857142857,10.666666666666668,8.928571428571429,6.214285714285714
20230115,25.714285714285715,24.571428571428573,25.285714285714285,21.5,26.0,28.214285714285715,31.476190476190474,31.857142857142858,21.857142857142858,15.928571428571429,18.071428571428573,21.857142857142858,23.5,18.726190476190478,24.928571428571427,24.0
20230116,43.785714285714285,46.714285714285715,44.714285714285715,41.857142857142854,45.57142857142857,42.285714285714285,41.23809523809524,51.857142857142854,38.714285714285715,36.642857142857146,35.857142857142854,31.785714285714285,39.07142857142857,42.63095238095239,36.214285714285715,37.357142857142854
20230117,133.07142857142858,124.21428571428571,131.64285714285714,120.42857142857143,143.57142857142858,163.57142857142858,132.71428571428572,140.35714285714286,122.21428571428571,117.71428571428571,151.57142857142858,131.14285714285714,155.14285714285714,152.21428571428572,155.92857142857142,95.42857142857143
20230118,85.78571428571429,94.64285714285714,76.07142857142857,74.42857142857143,91.57142857142857,90.35714285714286,71.33333333333334,102.35714285714286,56.857142857142854,63.142857142857146,83.64285714285714,72.57142857142857,91.57142857142857,112.75,73.85714285714286,91.14285714285714
20230119,137.5,135.92857142857142,147.35714285714286,152.5,152.78571428571428,168.21428571428572,177.92857142857142,147.64285714285714,125.78571428571429,116.0,191.14285714285714,168.28571428571428,153.21428571428572,169.89285714285714,162.14285714285714,133.42857142857142
20230120,35.785714285714285,33.214285714285715,35.857142857142854,29.928571428571427,31.428571428571427,30.714285714285715,30.38095238095238,33.142857142857146,38.0,43.92857142857143,36.0,30.642857142857142,33.857142857142854,32.214285714285715,26.642857142857142,28.857142857142858
20230121,61.357142857142854,61.0,62.92857142857143,49.357142857142854,58.07142857142857,51.92857142857143,46.90476190476191,54.357142857142854,55.142857142857146,49.714285714285715,53.5,50.57142857142857,58.0,64.60714285714286,34.07142857142857,47.42857142857143
20230122,99.92857142857143,111.21428571428571,108.57142857142857,105.71428571428571,101.64285714285714,106.71428571428571,107.80952380952381,133.71428571428572,86.78571428571429,96.35714285714286,105.78571428571429,90.42857142857143,109.5,109.60714285714286,85.0,105.21428571428571
