month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202201,50.06144449773711,50.84214015151515,55.93284406565656,53.68877840909091,56.45075757575758,53.75318979266347,49.18312026515151,47.30428165584415,41.27734375,45.65625,49.06998782467533,51.25645661157025,62.78304425837321,64.32112418831169,49.21590909090909,53.12855113636363
202202,39.41796875,39.392578125,39.48046875,37.3125,39.8671875,36.7109375,31.388671875,33.009765625,31.1484375,32.927734375,41.275390625,34.34375,41.109375,41.304361979166664,34.125,38.79296875
202203,82.82291666666667,82.64136904761905,83.41666666666667,81.13467261904762,88.98214285714286,82.68452380952381,74.1125992063492,73.65178571428571,72.68452380952381,68.82291666666667,71.9077380952381,76.00744047619048,88.28571428571429,78.13392857142857,83.4672619047619,78.2172619047619
202204,73.93933823529412,76.95220588235294,77.59558823529412,74.625,83.68933823529412,80.93014705882354,69.4656862745098,66.6986443014706,67.48161764705883,69.33272058823529,70.75183823529412,81.09926470588235,88.31433823529412,70.28033088235294,76.18933823529412,70.53216911764706
202205,52.908854166666664,52.266927083333336,54.639322916666664,48.643229166666664,54.75390625,52.713541666666664,44.21050347222222,41.569010416666664,41.7890625,46.079427083333336,51.065104166666664,53.209635416666664,61.483072916666664,54.31358506944445,53.6484375,46.03515625
202206,44.810661764705884,43.89154411764706,50.59375,40.568014705882355,46.5514705882353,42.369485294117645,39.987132352941174,37.0,36.7922794117647,37.5514705882353,43.54595588235294,42.34742647058823,51.74632352941177,44.17616421568627,42.565257352941174,38.98069852941177
202207,35.39914772727273,35.25497159090909,40.13210227272727,36.03551136363637,37.74857954545455,38.79332386363637,31.129261363636363,30.376420454545453,31.764204545454547,33.61079545454545,39.13494318181818,42.515625,47.50568181818182,37.66122159090909,32.31818181818182,29.376420454545453
202208,27.321428571428573,27.575892857142858,27.991071428571427,28.714285714285715,26.158482142857142,30.412946428571427,23.563244047619047,21.325892857142858,20.982142857142858,25.517857142857142,26.942708333333336,30.533482142857142,37.6328125,31.206101190476193,25.642857142857142,25.247767857142858
202209,95.08653846153847,95.44951923076923,99.93990384615384,87.64423076923077,94.63942307692308,97.51682692307692,73.75721153846153,72.44711538461539,68.14182692307692,80.125,72.61298076923077,89.18990384615384,120.01201923076923,89.56290064102564,71.75721153846153,75.21634615384616
202210,72.1244939271255,70.39271255060729,70.80263157894737,70.03694331983806,76.17004048582996,74.97165991902834,61.236504723346826,61.40485829959514,55.75404858299595,65.79301619433198,61.534412955465584,71.61184210526316,81.417004048583,66.75556680161944,67.36133603238866,65.0657894736842
202211,78.940625,80.16041666666666,79.92291666666667,76.03229166666667,85.20729166666666,81.740625,63.25833333333333,60.052083333333336,58.934375,64.66458333333334,72.171875,75.05416666666666,91.51458333333333,81.26215277777779,72.95416666666667,75.703125
202212,55.292682926829265,55.15955284552845,55.17479674796748,55.60264227642276,69.3099593495935,63.853658536585364,52.072154471544714,56.4390243902439,44.28353658536585,44.27235772357724,54.71239837398374,52.511178861788615,67.55386178861788,74.02337398373983,57.232723577235774,59.33943089430894
