date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230101,2.375,2.875,3.6666666666666665,2.7916666666666665,3.1666666666666665,1.875,1.4583333333333333,2.125,2.75,2.9166666666666665,1.9583333333333333,2.6666666666666665,2.5,2.5,2.5416666666666665,3.5,3.0833333333333335,1.6666666666666667,1.875,2.5416666666666665,2.5416666666666665,2.7916666666666665,2.0416666666666665,2.4583333333333335,4.333333333333333,3.2916666666666665,3.125,2.7916666666666665,2.9583333333333335,2.6666666666666665,5.041666666666667,3.1666666666666665,2.75,2.25,3.3333333333333335
20230102,1.565217391304348,1.391304347826087,3.217391304347826,1.565217391304348,2.608695652173913,2.130434782608696,1.6521739130434783,1.9130434782608696,1.7826086956521738,2.0869565217391304,1.2608695652173914,2.217391304347826,1.9130434782608696,2.4347826086956523,3.3043478260869565,2.4782608695652173,2.5652173913043477,2.8260869565217392,1.7826086956521738,3.239130434782609,1.3695652173913044,2.9130434782608696,2.130434782608696,1.3478260869565217,3.9565217391304346,1.6521739130434783,1.6956521739130435,2.3043478260869565,1.4782608695652173,2.4782608695652173,2.217391304347826,2.347826086956522,2.260869565217391,1.6521739130434783,3.0217391304347827
20230103,1.9583333333333333,2.125,4.25,2.0625,2.5833333333333335,2.1666666666666665,2.1666666666666665,3.0416666666666665,1.875,2.2083333333333335,1.9166666666666667,2.5416666666666665,3.4166666666666665,3.25,3.2916666666666665,4.208333333333333,3.4166666666666665,2.8333333333333335,2.4166666666666665,1.9166666666666667,1.1666666666666667,2.125,3.0,2.2083333333333335,4.125,2.0833333333333335,2.5416666666666665,2.4583333333333335,2.6875,2.2083333333333335,3.0,1.875,2.2708333333333335,1.9583333333333333,2.3125
20230104,4.041666666666667,2.3958333333333335,6.083333333333333,3.875,4.125,3.75,4.104166666666667,3.375,3.875,4.083333333333333,2.75,3.1666666666666665,3.2916666666666665,2.5833333333333335,3.9583333333333335,3.4583333333333335,2.5833333333333335,1.8333333333333333,2.0416666666666665,2.2083333333333335,1.7916666666666667,2.3333333333333335,3.0,1.7916666666666667,4.166666666666667,3.2291666666666665,3.2291666666666665,2.125,1.9583333333333333,1.7083333333333333,3.125,2.75,2.8333333333333335,2.3333333333333335,5.125
20230105,5.375,2.5,7.5,4.708333333333333,4.291666666666667,4.25,4.291666666666667,3.25,4.333333333333333,3.7083333333333335,3.0833333333333335,3.0208333333333335,3.75,3.0833333333333335,4.041666666666667,5.166666666666667,3.9166666666666665,2.5625,2.7708333333333335,2.5833333333333335,3.125,2.9583333333333335,4.0,3.3333333333333335,5.0,3.3333333333333335,5.958333333333333,2.2916666666666665,3.2083333333333335,1.9583333333333333,4.958333333333333,2.5,2.375,1.875,5.9375
20230106,4.083333333333333,2.9166666666666665,5.25,3.8333333333333335,3.8333333333333335,4.083333333333333,3.7916666666666665,2.9166666666666665,2.9583333333333335,2.9583333333333335,3.1666666666666665,2.25,2.125,2.0416666666666665,2.9583333333333335,2.2083333333333335,2.2916666666666665,2.125,2.2083333333333335,2.2916666666666665,2.375,2.3333333333333335,2.3333333333333335,2.5,4.0,2.7083333333333335,4.291666666666667,1.9166666666666667,2.7083333333333335,2.4583333333333335,3.5416666666666665,1.875,2.1666666666666665,1.875,3.7916666666666665
20230107,2.7075617283950617,2.0416666666666665,3.2916666666666665,1.4583333333333333,2.375,1.9166666666666667,3.2916666666666665,2.1666666666666665,2.875,2.4166666666666665,2.0416666666666665,2.0833333333333335,2.125,2.0,1.875,2.9166666666666665,2.7916666666666665,1.5833333333333333,1.4166666666666667,2.4166666666666665,2.7083333333333335,2.0416666666666665,2.2916666666666665,2.5,3.3333333333333335,1.2916666666666667,3.875,2.0,2.0833333333333335,2.125,2.4166666666666665,1.5833333333333333,2.2916666666666665,1.375,3.125
20230108,2.5833333333333335,2.2083333333333335,3.8333333333333335,2.4583333333333335,3.1666666666666665,2.8333333333333335,2.4583333333333335,2.7083333333333335,2.75,2.6666666666666665,2.0416666666666665,3.0,2.875,2.75,3.4166666666666665,2.2083333333333335,2.625,2.6666666666666665,2.625,2.7916666666666665,1.7916666666666667,1.9166666666666667,1.7916666666666667,1.875,4.208333333333333,1.9791666666666667,3.6666666666666665,2.375,2.5,1.6666666666666667,2.375,1.6666666666666667,1.9166666666666667,3.2083333333333335,5.583333333333333
20230109,2.2299382716049383,3.625,5.166666666666667,3.7083333333333335,3.6666666666666665,3.5416666666666665,2.7083333333333335,3.3333333333333335,2.5416666666666665,2.25,2.4583333333333335,3.0416666666666665,2.625,2.4583333333333335,2.6666666666666665,1.375,2.3333333333333335,1.9583333333333333,2.8333333333333335,2.6666666666666665,2.25,1.625,1.625,2.4583333333333335,5.5625,3.875,4.125,2.4166666666666665,3.125,2.3333333333333335,5.041666666666667,2.0416666666666665,1.9583333333333333,2.125,2.2916666666666665
20230110,3.75,2.4166666666666665,7.270833333333333,3.2916666666666665,6.041666666666667,5.666666666666667,6.833333333333333,4.208333333333333,3.7916666666666665,3.5416666666666665,5.291666666666667,4.25,2.5,2.75,3.0,2.4583333333333335,2.5,2.6666666666666665,2.4583333333333335,2.8333333333333335,3.0416666666666665,2.7083333333333335,3.1875,4.875,6.375,4.020833333333333,4.416666666666667,2.25,2.3333333333333335,2.0416666666666665,4.166666666666667,2.25,2.1875,2.125,4.0
