month,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
202001,85.2997311827957,90.33467741935483,83.76612903225806,92.39247311827957,80.11088709677419,81.92338709677419,85.19623655913979,90.57930107526882,,96.77352150537635,94.50470430107526,88.61559139784946,102.13373655913979,98.67338709677419,100.05645161290323,91.7002688172043,71.19422043010752,75.65322580645162,78.73790322580645,83.18682795698925,59.93279569892473,62.77150537634409,94.1008064516129,70.85349462365592,84.47916666666667,51.223118279569896,102.9872311827957,128.01747311827958,146.04637096774192,134.4784946236559,76.96102150537635,93.4361559139785,88.44556451612904,101.93951612903226,90.75873655913979
202002,88.33669064748202,86.63309352517986,85.80791366906475,91.26618705035972,86.7294964028777,88.2978417266187,88.99424460431655,87.31798561151079,,90.95251798561151,92.18129496402878,92.01870503597122,87.21007194244605,86.7453237410072,93.47338129496403,91.53237410071942,83.35539568345324,82.31223021582734,84.62158273381294,81.05323741007194,73.06834532374101,76.67194244604316,81.87697841726619,83.11654676258993,76.2820143884892,71.98992805755395,100.18489208633093,99.9798561151079,103.90647482014388,102.54820143884892,75.28992805755395,89.88345323741007,92.1978417266187,92.60647482014389,88.5136690647482
202003,61.351478494623656,59.295698924731184,58.55040322580645,58.47513440860215,60.317876344086024,62.26545698924731,61.94556451612903,62.221774193548384,,66.57862903225806,62.51142473118279,64.53696236559139,65.38575268817205,63.54099462365591,64.11626344086021,67.59811827956989,64.21639784946237,56.06720430107527,62.73924731182796,58.24260752688172,55.730510752688176,55.520833333333336,59.14381720430107,54.895161290322584,58.178091397849464,51.98454301075269,71.31922043010752,71.00672043010752,71.33938172043011,83.99731182795699,51.902553763440864,60.91532258064516,63.44086021505376,64.03696236559139,65.9872311827957
202004,64.72146118721462,59.78234398782344,60.89802130898021,61.082191780821915,62.10197869101979,61.68036529680365,61.277016742770165,66.11339421613394,,71.55707762557077,60.660578386605785,66.4124809741248,67.31506849315069,65.08523592085236,67.41095890410959,73.21461187214612,63.57990867579909,59.43835616438356,62.99695585996956,59.657534246575345,56.51598173515982,57.62100456621005,60.63013698630137,56.44748858447488,62.67884322678843,53.28767123287671,72.63546423135465,74.27701674277017,68.79604261796042,71.62100456621005,59.02130898021309,62.289954337899545,62.31202435312024,66.90182648401826,65.11111111111111
202005,67.85499316005472,65.83378932968536,67.5718194254446,65.2859097127223,69.01367989056088,68.47742818057455,67.26949384404925,71.27906976744185,,74.1983584131327,58.522571819425444,66.9233926128591,70.12859097127223,67.38372093023256,64.01367989056088,71.1532147742818,67.27701778385773,63.93844049247606,67.39261285909713,60.775649794801645,61.72093023255814,56.33789329685362,60.04445964432284,61.33652530779754,65.24350205198358,56.015047879616965,71.24008207934337,68.7530779753762,66.85362517099863,75.89192886456908,65.4172366621067,64.71887824897401,71.19083447332422,66.70588235294117,67.42954856361149
202006,72.4190340909091,69.44602272727273,71.5653409090909,69.1434659090909,70.14630681818181,71.42329545454545,71.97727272727273,72.11789772727273,,80.51704545454545,70.359375,69.90198863636364,75.61505681818181,74.59232954545455,70.05397727272727,67.05823863636364,68.99857954545455,63.32386363636363,67.57741477272727,66.3409090909091,61.140625,60.69744318181818,59.74289772727273,58.85085227272727,63.25,59.3125,71.25142045454545,77.97017045454545,76.40838068181819,80.40198863636364,71.26207386363636,67.5390625,70.38423295454545,68.15482954545455,68.60227272727273
202007,71.5495251017639,68.63907734056988,70.06241519674356,68.52781546811397,67.18860244233379,68.87924016282226,67.32428765264586,64.05970149253731,,75.48982360922659,51.62279511533243,65.10583446404343,56.17910447761194,57.971506105834465,52.23202170963365,70.36388306401875,64.6899592944369,57.36906377204885,51.021709633649934,50.335142469470824,57.237449118046136,48.67164179104478,44.985074626865675,53.84803256445048,52.72184531886025,52.77204884667571,56.739484396200815,68.2584803256445,67.96540027137043,66.78968792401628,70.71709633649932,67.17706919945726,71.94233378561736,56.32157394843962,57.78561736770692
202008,52.82661290322581,49.81720430107527,52.81182795698925,51.04032258064516,48.8494623655914,54.0,52.08064516129032,48.594086021505376,,58.75268817204301,43.79704301075269,50.513440860215056,48.568548387096776,48.01411290322581,47.92204301075269,54.50590609030278,52.93682795698925,43.875,37.84139784946237,43.706989247311824,46.63575268817204,42.041666666666664,36.86290322580645,39.869623655913976,38.49596774193548,40.84543010752688,57.288306451612904,52.00336021505376,49.354838709677416,51.01411290322581,48.119416359064886,48.01478494623656,56.656586021505376,50.88306451612903,51.399193548387096
202009,44.575524475524475,42.23916083916084,44.41538461538462,43.121678321678324,43.08111888111888,45.064335664335665,43.96923076923077,41.52307692307692,,50.34965034965035,35.93286713286713,44.91748251748252,42.93916083916084,40.5972027972028,39.355244755244755,31.24117507645478,42.60769230769231,36.40839160839161,29.351048951048952,33.583216783216784,34.33496503496504,33.71468531468531,31.232167832167832,32.03776223776224,37.458741258741256,29.853146853146853,55.91188811188811,44.8965034965035,51.9006993006993,49.70629370629371,45.407908012385626,41.765034965034964,49.99090909090909,51.59370629370629,50.634965034965035
202010,70.70691994572591,68.29850746268657,72.00135685210311,70.89009497964722,70.01899592944369,72.30868385345997,70.97286295793758,73.3168249660787,,80.78154681139756,64.97421981004071,78.71370420624152,78.45454545454545,72.05970149253731,71.4436906377205,44.86429290497659,73.37720488466758,67.89280868385346,64.01289009497965,63.814111261872455,61.5427408412483,67.01085481682496,62.48439620081411,60.6472184531886,65.5563093622795,57.618724559023065,86.26390773405699,82.39077340569878,88.99864314789689,84.20352781546812,70.98303934871099,69.5651289009498,76.38805970149254,79.45183175033921,78.86431478968792
