date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230101,17.875,18.166666666666668,16.916666666666668,19.375,13.958333333333334,13.541666666666666,16.166666666666668,15.25,22.0,19.083333333333332,23.75,15.916666666666666,20.5,28.041666666666668,17.666666666666668,24.25,24.708333333333332,14.666666666666666,13.958333333333334,11.25,9.125,19.208333333333332,36.041666666666664,11.625,11.833333333333334,20.291666666666668,20.625,27.375,25.583333333333332,25.375,53.208333333333336,27.083333333333332,27.0,20.416666666666668,23.416666666666668
20230102,8.782608695652174,10.434782608695652,8.73913043478261,11.130434782608695,8.347826086956522,6.521739130434782,11.565217391304348,11.434782608695652,15.608695652173912,15.043478260869565,14.91304347826087,12.173913043478262,8.91304347826087,10.130434782608695,8.608695652173912,11.391304347826088,11.217391304347826,7.608695652173913,7.521739130434782,5.956521739130435,4.434782608695652,5.739130434782608,7.304347826086956,6.434782608695652,5.956521739130435,7.869565217391305,7.391304347826087,13.08695652173913,11.608695652173912,12.782608695652174,20.956521739130434,16.347826086956523,15.695652173913043,17.26086956521739,22.391304347826086
20230103,17.375,20.583333333333332,22.46875,25.5625,14.916666666666666,15.083333333333334,20.333333333333332,19.708333333333332,23.458333333333332,21.916666666666668,25.208333333333332,20.333333333333332,21.125,23.5625,19.25,30.0,30.583333333333332,12.208333333333334,13.958333333333334,12.75,12.666666666666666,17.291666666666668,21.833333333333332,14.75,12.5,18.583333333333332,17.083333333333332,25.166666666666668,22.375,23.333333333333332,33.625,22.291666666666668,25.8125,21.958333333333332,27.395833333333332
20230104,43.416666666666664,46.125,47.260416666666664,49.791666666666664,45.291666666666664,45.583333333333336,51.208333333333336,46.833333333333336,53.833333333333336,53.979166666666664,51.125,45.416666666666664,34.875,36.125,30.083333333333332,40.166666666666664,40.416666666666664,23.083333333333332,24.166666666666668,21.291666666666668,20.041666666666668,32.916666666666664,33.75,27.791666666666668,27.708333333333332,44.25,44.125,49.791666666666664,48.0,49.333333333333336,66.91666666666667,49.291666666666664,49.25,43.875,58.041666666666664
20230105,90.125,102.04166666666667,93.625,100.125,78.14583333333333,89.45833333333333,74.20833333333333,69.95833333333333,99.45833333333333,78.79166666666667,76.32291666666667,72.02083333333333,53.083333333333336,60.458333333333336,49.291666666666664,56.458333333333336,56.833333333333336,57.791666666666664,58.166666666666664,58.708333333333336,54.291666666666664,102.91666666666667,98.625,73.83333333333333,70.16666666666667,97.91666666666667,101.16666666666667,92.58333333333333,129.33333333333334,125.875,149.125,66.375,62.166666666666664,86.0,82.875
20230106,67.33333333333333,72.70833333333333,68.375,71.5,62.75,76.91666666666667,57.541666666666664,54.291666666666664,67.08333333333333,59.0,61.46875,52.958333333333336,41.25,45.208333333333336,37.708333333333336,34.166666666666664,35.166666666666664,53.041666666666664,52.875,61.916666666666664,61.041666666666664,91.25,87.54166666666667,65.5,66.70833333333333,88.91666666666667,86.04166666666667,66.875,100.25,98.45833333333333,147.58333333333334,45.0,40.458333333333336,73.08333333333333,62.5
20230107,21.333333333333332,18.958333333333332,22.458333333333332,22.791666666666668,16.958333333333332,19.208333333333332,17.166666666666668,15.666666666666666,25.208333333333332,19.083333333333332,22.166666666666668,17.666666666666668,18.208333333333332,21.625,18.291666666666668,21.416666666666668,20.208333333333332,13.458333333333334,11.333333333333334,19.416666666666668,16.666666666666668,21.0,20.166666666666668,16.041666666666668,14.666666666666666,26.208333333333332,25.791666666666668,21.208333333333332,22.625,25.833333333333332,53.166666666666664,22.458333333333332,21.625,20.75,22.208333333333332
20230108,24.25,22.541666666666668,26.625,24.125,25.583333333333332,26.041666666666668,21.791666666666668,22.875,25.458333333333332,25.583333333333332,24.25,24.125,21.666666666666668,29.125,20.666666666666668,27.958333333333332,28.25,21.708333333333332,19.625,20.791666666666668,20.916666666666668,27.708333333333332,26.916666666666668,22.833333333333332,25.416666666666668,30.166666666666668,28.708333333333332,25.375,31.208333333333332,31.166666666666668,44.375,23.458333333333332,25.333333333333332,40.333333333333336,39.625
20230109,15.25,15.458333333333334,15.625,16.625,14.333333333333334,13.041666666666666,15.166666666666666,13.333333333333334,15.208333333333334,14.666666666666666,15.416666666666666,13.625,14.416666666666666,17.208333333333332,11.375,9.791666666666666,8.875,8.583333333333334,7.75,9.291666666666666,9.583333333333334,17.041666666666668,13.625,10.854166666666666,13.0,16.166666666666668,17.291666666666668,14.041666666666666,17.708333333333332,17.375,26.666666666666668,17.375,22.041666666666668,10.833333333333334,16.208333333333332
20230110,40.041666666666664,33.875,40.833333333333336,36.791666666666664,46.916666666666664,43.479166666666664,52.770833333333336,41.375,38.708333333333336,34.291666666666664,42.375,35.958333333333336,37.041666666666664,35.333333333333336,32.083333333333336,31.583333333333332,31.833333333333332,33.541666666666664,33.5,36.125,33.625,30.125,34.333333333333336,43.166666666666664,44.875,41.125,37.416666666666664,26.0,28.479166666666668,31.416666666666668,39.333333333333336,35.0,35.75,37.625,37.041666666666664
