month,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
202201,27.707107843137255,28.9375,27.3125,28.166666666666668,31.863970588235293,26.776960784313726,23.91176470588235,22.425245098039216,24.144607843137255,30.21078431372549,24.43014705882353,23.95343137254902,31.557598039215687,30.404411764705884,39.838235294117645,28.916666666666668,27.919117647058822,34.74142156862745,37.42892156862745,28.954656862745097,35.654411764705884,35.48529411764706,31.352941176470587,30.1875,30.932598039215687,23.191176470588236,26.118872549019606,22.824754901960784,24.659313725490197,23.672794117647058,23.438725490196077,30.27328431372549,26.98406862745098,25.442401960784313,33.104166666666664
202202,53.78968253968254,55.570436507936506,53.73015873015873,55.35515873015873,57.82539682539682,54.36607142857143,49.52876984126984,48.70238095238095,51.26289682539682,61.301587301587304,54.75297619047619,53.17261904761905,56.729166666666664,61.09920634920635,67.00198412698413,53.666666666666664,56.68353174603175,60.90376984126984,61.726190476190474,51.73115079365079,58.53968253968254,62.19444444444444,56.04662698412698,59.026785714285715,62.46626984126984,45.74007936507937,50.73710317460318,46.74404761904762,50.55555555555556,51.94642857142857,50.61805555555556,60.37698412698413,55.663690476190474,55.53968253968254,58.76884920634921
202203,59.33455882352941,56.86642156862745,55.94117647058823,55.849264705882355,61.7610294117647,57.81985294117647,53.60906862745098,49.294117647058826,52.791666666666664,62.17279411764706,56.049019607843135,53.80882352941177,61.93014705882353,56.877450980392155,68.0845588235294,65.45098039215686,65.29901960784314,61.306372549019606,61.69485294117647,50.56372549019608,56.3578431372549,63.72794117647059,58.810049019607845,55.12867647058823,57.5,45.54289215686274,50.009803921568626,51.15686274509804,56.58946078431372,54.756127450980394,52.87132352941177,58.166666666666664,54.46936274509804,53.73774509803921,71.42892156862744
202204,81.99305555555556,76.77678571428571,75.58432539682539,76.75,77.70337301587301,79.07638888888889,70.62698412698413,66.1984126984127,72.80753968253968,74.15972222222223,78.16269841269842,72.55555555555556,81.58928571428571,71.91567460317461,85.45436507936508,85.2311507936508,80.79464285714286,79.19940476190476,79.12599206349206,66.98412698412699,73.83035714285714,76.52083333333333,80.66567460317461,71.125,75.45138888888889,65.97222222222223,69.01587301587301,76.28571428571429,75.92559523809524,68.27480158730158,72.14484126984127,76.27281746031746,73.13988095238095,71.72123015873017,91.3640873015873
202205,89.26348039215686,83.17769607843137,83.30269607843137,82.71078431372548,88.72058823529412,86.8578431372549,76.50857843137256,70.61764705882354,75.36274509803921,87.93872549019608,83.94975490196079,81.5220588235294,91.69117647058823,78.91176470588235,93.10049019607843,90.55147058823529,85.53553921568627,86.29411764705883,88.65441176470588,79.125,85.46323529411765,80.68137254901961,85.73406862745098,76.9546568627451,84.04411764705883,78.00735294117646,84.56740196078431,84.12867647058823,79.12009803921569,74.24754901960785,75.42647058823529,83.97303921568627,78.03186274509804,80.21691176470588,100.54289215686275
202206,123.90760869565217,104.14492753623189,116.92663043478261,114.42753623188406,109.06340579710145,115.91938405797102,106.89798850574712,99.72826086956522,106.66757246376811,118.10326086956522,118.63496376811594,108.94202898550725,100.60507246376811,100.40851449275362,110.52989130434783,112.63315217391305,104.79438405797102,112.23822463768116,107.6947463768116,98.32608695652173,106.97554347826087,103.60507246376811,107.4981884057971,96.05434782608695,108.4963768115942,107.79528985507247,111.26358695652173,116.0606884057971,109.60597826086956,102.49728260869566,94.63134057971014,112.96105072463769,107.42391304347827,109.8052536231884,125.70742753623189
202207,105.9656862745098,78.7904411764706,97.00612745098039,92.04166666666667,93.32720588235294,97.28186274509804,85.34022143340094,66.75490196078431,80.44975490196079,86.90196078431373,94.10416666666667,79.75735294117646,85.99019607843137,80.33088235294117,86.99019607843137,94.88970588235294,81.72303921568627,92.34191176470588,90.30147058823529,84.06617647058823,87.56617647058823,84.48529411764706,84.86274509803921,80.44485294117646,83.77450980392157,87.88235294117646,95.43504901960785,96.41299019607843,92.54289215686275,87.09191176470588,88.59926470588235,86.42647058823529,80.0,87.3921568627451,92.68995098039215
202208,77.4624217118998,59.10542797494781,68.68789144050105,67.99269311064718,65.75678496868476,67.19206680584551,62.31837160751566,58.78496868475992,61.120041753653446,62.73277661795407,69.67745302713988,60.13361169102296,63.58768267223382,60.35281837160752,68.69311064718163,73.81837160751566,65.20250521920669,68.81002087682673,72.02609603340292,69.88517745302714,68.30167014613778,70.90187891440502,69.57933194154488,59.78079331941545,59.78810020876827,64.56054279749478,70.11273486430062,62.43945720250522,59.98016701461378,57.75052192066806,59.94572025052192,63.7286012526096,59.201461377870565,59.356993736951985,72.29958246346555
202209,119.046875,90.93489583333333,104.91145833333333,107.63802083333333,103.84635416666667,95.625,104.43489583333333,95.05208333333333,110.00260416666667,134.94270833333334,117.69791666666667,108.38541666666667,125.43489583333333,103.05729166666667,143.23958333333334,121.80208333333333,112.859375,133.671875,145.47916666666666,108.796875,127.74739583333333,134.32552083333334,122.2578125,110.80729166666667,104.94270833333333,71.33333333333333,97.31770833333333,110.28645833333333,88.1796875,99.66666666666667,76.98958333333333,125.84895833333333,114.796875,95.671875,160.97135416666666
202210,43.50808625336927,39.29986522911051,36.9332884097035,37.578840970350406,37.17385444743935,35.70013477088949,31.913072776280323,33.4811320754717,39.129380053908356,47.25067385444744,38.51280323450135,38.455525606469,39.69137466307278,36.97304582210243,53.857142857142854,49.054582210242586,48.9777628032345,44.45485175202156,53.42520215633423,34.935309973045825,47.05862533692722,48.517520215633425,45.26078167115903,39.51010781671159,36.64016172506739,33.02695417789757,42.35175202156334,37.07008086253369,37.71495956873316,35.84366576819407,33.524932614555254,43.586253369272235,38.751347708894876,35.716981132075475,61.79312668463612
