date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190101,45.5,50.625,43.666666666666664,45.5,45.125,40.333333333333336,44.25,33.0,,54.208333333333336,46.166666666666664,42.0,65.375,73.125,58.458333333333336,50.708333333333336,38.5625,29.125,32.208333333333336,27.916666666666668,26.875,39.208333333333336,36.416666666666664,22.958333333333332,37.041666666666664,19.875,27.25,64.625,60.458333333333336,49.520833333333336,52.583333333333336,34.083333333333336,57.0,59.75,46.791666666666664
20190102,58.791666666666664,64.25,57.833333333333336,61.833333333333336,60.0,57.583333333333336,64.47916666666667,48.041666666666664,,62.083333333333336,52.354166666666664,60.083333333333336,63.916666666666664,82.20833333333333,68.29166666666667,66.04166666666667,33.145833333333336,35.875,50.625,26.541666666666668,23.833333333333332,22.875,46.416666666666664,26.041666666666668,52.270833333333336,9.625,19.583333333333332,72.08333333333333,73.58333333333333,50.125,63.458333333333336,26.833333333333332,74.8125,71.5,70.29166666666667
20190103,94.83333333333333,94.16666666666667,88.08333333333333,95.29166666666667,86.29166666666667,85.45833333333333,83.95833333333333,69.33333333333333,,88.125,79.79166666666667,83.20833333333333,89.66666666666667,101.375,94.08333333333333,86.16666666666667,60.854166666666664,75.70833333333333,72.10416666666667,55.416666666666664,53.833333333333336,49.333333333333336,62.145833333333336,59.5,77.04166666666667,31.666666666666668,53.6875,93.97916666666667,87.0625,69.125,109.79166666666667,39.8125,97.35416666666667,96.79166666666667,97.125
20190104,25.541666666666668,32.875,29.5,30.895833333333332,19.175925925925927,24.833333333333332,33.541666666666664,17.041666666666668,,32.208333333333336,33.583333333333336,31.166666666666668,51.708333333333336,52.125,39.833333333333336,36.229166666666664,23.645833333333332,12.75,18.791666666666668,21.916666666666668,37.875,21.5,38.125,10.041666666666666,21.291666666666668,17.0,22.583333333333332,52.958333333333336,46.416666666666664,63.625,35.208333333333336,30.479166666666668,42.708333333333336,44.791666666666664,33.666666666666664
20190105,33.708333333333336,39.916666666666664,40.125,42.083333333333336,29.90740740740741,33.625,44.041666666666664,35.166666666666664,,41.666666666666664,40.708333333333336,42.583333333333336,61.958333333333336,54.479166666666664,44.916666666666664,35.041666666666664,25.5625,21.0,39.708333333333336,13.708333333333334,26.791666666666668,16.25,44.208333333333336,14.083333333333334,38.958333333333336,5.0,11.125,47.666666666666664,52.375,48.770833333333336,40.375,40.458333333333336,52.458333333333336,51.666666666666664,52.666666666666664
20190106,75.20833333333333,80.29166666666667,77.375,81.16666666666667,69.95833333333333,75.41666666666667,71.95833333333333,53.083333333333336,,80.16666666666667,62.833333333333336,62.875,73.20833333333333,84.33333333333333,80.75,85.875,65.625,51.791666666666664,56.875,47.458333333333336,49.25,50.958333333333336,56.041666666666664,43.0,65.08333333333333,30.083333333333332,53.833333333333336,77.58333333333333,68.66666666666667,55.708333333333336,76.45833333333333,78.375,82.22916666666667,85.04166666666667,88.70833333333333
20190107,42.916666666666664,50.291666666666664,50.833333333333336,52.125,47.729166666666664,47.333333333333336,52.958333333333336,30.666666666666668,,59.333333333333336,48.291666666666664,43.375,65.20833333333333,68.83333333333333,64.75,57.291666666666664,45.979166666666664,27.25,31.708333333333332,34.458333333333336,41.833333333333336,37.833333333333336,42.854166666666664,12.375,27.5,24.375,26.833333333333332,69.33333333333333,61.791666666666664,63.875,49.458333333333336,40.25,61.333333333333336,65.45833333333333,62.333333333333336
20190108,24.875,30.291666666666668,27.583333333333332,28.291666666666668,30.916666666666668,24.25,31.125,15.083333333333334,,31.541666666666668,9.625,23.666666666666668,27.333333333333332,29.625,34.333333333333336,29.583333333333332,25.895833333333332,17.166666666666668,18.0,13.625,25.458333333333332,25.291666666666668,38.291666666666664,9.625,28.833333333333332,4.25,5.375,33.5,33.583333333333336,41.645833333333336,29.208333333333332,28.166666666666668,44.041666666666664,46.458333333333336,30.208333333333332
20190109,56.270833333333336,62.583333333333336,61.541666666666664,64.45833333333333,61.791666666666664,58.708333333333336,68.58333333333333,54.125,,67.375,45.958333333333336,68.08333333333333,64.125,61.958333333333336,74.97916666666667,69.95833333333333,51.979166666666664,51.166666666666664,44.5625,44.916666666666664,39.166666666666664,42.916666666666664,49.0625,30.083333333333332,56.395833333333336,17.541666666666668,44.75,61.333333333333336,49.041666666666664,50.583333333333336,59.791666666666664,61.875,75.95833333333333,74.04166666666667,76.625
20190110,82.0,90.66666666666667,89.70833333333333,90.375,86.79166666666667,76.27083333333333,84.04166666666667,61.479166666666664,,81.54166666666667,67.16666666666667,74.79166666666667,75.20833333333333,79.41666666666667,102.70833333333333,88.375,64.625,77.04166666666667,65.58333333333333,53.875,46.208333333333336,43.833333333333336,52.291666666666664,61.604166666666664,62.0,27.416666666666668,66.625,89.29166666666667,71.875,58.875,83.47916666666667,89.04166666666667,93.5,92.70833333333333,89.33333333333333
20190111,84.375,91.91666666666667,88.5,97.75,82.54166666666667,80.95833333333333,91.4375,74.375,,96.45833333333333,85.54166666666667,77.91666666666667,89.45833333333333,105.16666666666667,113.875,98.54166666666667,66.29166666666667,76.79166666666667,77.0625,69.75,41.041666666666664,49.25,64.9375,65.45833333333333,76.75,26.833333333333332,90.625,114.91666666666667,91.875,87.83333333333333,83.08333333333333,91.25,91.95833333333333,100.83333333333333,92.625
