month,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
201501,101.18877688172043,101.69200268817205,94.96868279569892,103.54643817204301,91.19079301075269,108.32641129032258,98.23293010752688,116.53461021505376,86.21599462365592,114.68971774193548,108.80954301075269,95.5940188172043,132.79959677419353,138.04086021505375,129.27560483870968,139.7465053763441,99.14173387096774,96.47352150537635,81.63138440860214,100.61875,79.99233870967743,82.21068548387096,81.57325268817205,85.12352150537635,58.847849462365595,57.796102150537635,82.64186827956989,148.3862231182796,146.78353494623656,188.88461021505375,110.28346774193548,112.64052419354839,101.15618279569892,117.9,121.1888440860215
201502,110.53510466988729,97.83446054750402,94.60193236714976,104.88389694041868,86.5354267310789,102.99178743961353,95.39605475040257,108.3317230273752,87.50628019323672,109.52318840579709,106.79991948470209,97.05257648953301,119.94315619967793,125.4022544283414,119.09814814814814,127.06795491143316,93.98631239935588,88.43148148148148,99.8598228663446,106.44210950080516,81.86086956521739,85.2511272141707,79.53752012882448,81.83671497584541,66.43413848631239,65.52463768115942,81.15628019323673,137.5975040257649,132.3086956521739,156.85668276972623,102.91296296296296,108.95346215781,105.193961352657,112.47528180354266,110.04130434782608
201503,94.93040166204986,89.06454293628809,86.66419667590029,88.93739612188367,89.36274238227146,97.06883656509694,85.97963988919668,98.91447368421052,82.44882271468144,98.90685595567867,96.64716066481995,89.81904432132964,102.61675900277008,98.36835180055401,96.99432132963989,103.26904432132964,88.09286703601109,79.69231301939058,88.60997229916897,85.87326869806094,85.79736842105262,83.47901662049861,85.17139889196676,76.65457063711911,70.20429362880887,68.06322714681441,71.56987534626039,104.6704293628809,103.56004155124654,117.43102493074792,132.42797783933517,94.35103878116342,91.06295013850415,99.98040166204987,102.5097645429363
201504,77.18666666666667,73.31208333333333,72.55381944444444,72.43444444444445,77.2682638888889,79.07527777777777,74.32847222222222,68.01465277777778,63.69416666666667,89.32930555555555,74.6379861111111,71.94888888888889,82.71569444444445,76.14923611111111,85.75854166666667,82.97402777777778,74.11972222222222,61.24208333333334,67.15729166666667,69.45868055555556,72.25270833333333,65.22868055555556,47.35472222222222,56.32319444444444,50.94034722222223,54.23083333333333,88.33208333333333,87.34569444444445,82.37972222222223,87.86993055555556,84.096875,81.8861111111111,76.4070138888889,88.30388888888889,90.91526620370371
201505,60.35752688172043,53.61418010752688,54.69879032258065,54.495900537634405,59.13064516129032,59.13508064516129,58.5682123655914,67.63225806451614,57.78275873655914,69.41055107526881,54.42741935483871,58.0875,65.21586021505377,56.024193548387096,59.087970430107525,60.099798387096776,58.848118279569896,54.58790322580646,49.05107526881721,53.33776881720431,52.08897849462365,53.16008064516129,40.413575268817205,46.207258064516125,50.27735215053763,46.1627688172043,60.94590053763441,63.671303763440854,56.35060483870968,63.37157258064516,51.89035675232367,62.4174059139785,67.57775537634409,70.53138440860215,66.5226590501792
201506,66.435,62.13666666666667,62.42229166666667,59.28736111111111,61.87555555555556,64.14319444444445,61.76833333333333,58.75840277777778,63.48428693181818,61.32180555555555,55.92902777777778,63.02631944444444,62.13611111111111,60.23888888888889,63.68347222222222,90.29840277777778,64.64770833333333,58.03388888888889,51.861805555555556,61.73854166666667,53.605,50.77888888888889,48.131458333333335,50.57145833333333,50.328472222222224,42.285555555555554,59.632361111111116,68.46375,66.88534722222222,63.470555555555556,63.920450800376656,57.27215277777778,52.501111111111115,66.18756944444445,56.02819444444445
201507,69.09637096774193,63.83004032258065,66.85981182795699,61.63467741935484,66.32069892473118,56.72567204301075,65.04354838709678,59.91841397849463,57.159665200391004,56.038844086021506,53.67903225806451,61.593548387096774,61.597849462365595,62.09623655913978,59.859274193548394,60.93642473118279,62.149596774193554,56.53602150537635,49.44381720430107,54.34153225806451,52.152956989247315,47.24166666666667,47.65779569892473,49.91948924731182,58.78252688172043,39.70282258064516,59.10362903225806,66.20376344086021,56.97876344086021,59.611559139784944,65.90739247311828,62.94018817204301,59.593413978494624,68.26424731182796,56.75907258064516
201508,49.579301075268816,47.37096774193548,51.20295698924731,46.057123655913976,46.98252688172043,41.828629032258064,47.37768817204301,44.612231182795696,53.67607526881721,48.94086021505376,40.96236559139785,46.42540322580645,51.14986559139785,51.53024193548387,51.65456989247312,50.98454301075269,43.663306451612904,38.608870967741936,38.63709677419355,44.526881720430104,38.26075268817204,38.313844086021504,25.288306451612904,35.081989247311824,44.56989247311828,29.64516129032258,47.064516129032256,60.94422043010753,53.83131720430107,54.541666666666664,53.968413978494624,51.038978494623656,49.62836021505376,57.56317204301075,48.45228494623656
201509,54.420833333333334,49.30555555555556,53.299305555555556,53.083333333333336,52.46597222222222,51.00694444444444,49.41875,45.040277777777774,38.31527777777778,49.859722222222224,45.18680555555556,49.921527777777776,50.59097222222222,53.015972222222224,56.729166666666664,53.701388888888886,48.62222222222222,42.923611111111114,39.079166666666666,43.18263888888889,42.81319444444444,38.91458333333333,53.574305555555554,37.77847222222222,36.47083333333333,32.263888888888886,41.0,58.88194444444444,48.267361111111114,52.170833333333334,55.475,54.16180555555555,51.37083333333333,56.78541666666667,53.19861111111111
201510,80.07930107526882,71.94825268817205,75.25403225806451,76.83736559139786,77.81586021505376,78.85819892473118,68.59408602150538,60.840053763440864,54.60685483870968,72.03897849462365,63.08064516129032,77.63575268817205,71.83266129032258,79.875,95.64180107526882,79.67204301075269,75.27352150537635,43.758736559139784,49.145161290322584,70.84341397849462,63.060483870967744,62.50268817204301,48.26008064516129,52.47715053763441,25.30712365591398,52.096774193548384,66.62970430107526,84.49596774193549,69.31586021505376,73.30309139784946,82.77016129032258,79.42204301075269,79.49260752688173,82.55913978494624,76.8850806451613
