date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20160101,100.625,109.375,121.58333333333333,102.625,122.625,119.875,114.58333333333333,93.375,112.04166666666667,120.16666666666667,97.5,102.41666666666667,117.41666666666667,125.75,102.83333333333333,133.625,85.0625,112.70833333333333,89.25,82.04166666666667,57.375,67.95833333333333,62.833333333333336,81.04166666666667,83.375,39.458333333333336,99.0,102.0,103.3125,109.70833333333333,118.95833333333333,138.9375,128.375,112.91666666666667,106.29166666666667
20160102,117.75,134.45833333333334,145.95833333333334,129.875,143.875,139.79166666666666,130.5,109.375,125.625,136.79166666666666,120.66666666666667,119.83333333333333,157.54166666666666,165.16666666666666,154.58333333333334,164.83333333333334,106.95833333333333,109.97916666666667,115.75,96.875,72.83333333333333,75.54166666666667,67.33333333333333,95.45833333333333,72.20833333333333,33.270833333333336,112.45833333333333,138.25,124.95833333333333,143.5,145.91666666666666,206.79166666666666,151.29166666666666,148.16666666666666,119.41666666666667
20160103,70.0,78.0,86.375,72.79166666666667,106.16666666666667,86.625,100.375,100.16666666666667,106.83333333333333,84.875,89.45833333333333,90.0,95.58333333333333,82.20833333333333,64.16666666666667,88.58333333333333,92.97916666666667,98.58333333333333,90.16666666666667,80.08333333333333,68.77083333333333,74.375,44.875,86.20833333333333,78.66666666666667,36.166666666666664,75.83333333333333,57.75,62.166666666666664,100.04166666666667,86.16666666666667,94.54166666666667,105.70833333333333,85.66666666666667,75.45833333333333
20160104,30.0,39.041666666666664,24.083333333333332,35.3125,40.875,38.75,40.041666666666664,68.875,25.708333333333332,45.375,35.541666666666664,35.5,67.04166666666667,56.166666666666664,39.0,60.25,37.791666666666664,39.708333333333336,23.5,29.458333333333332,28.041666666666668,12.833333333333334,20.208333333333332,5.708333333333333,18.666666666666668,5.3125,30.354166666666668,55.208333333333336,44.229166666666664,87.33333333333333,37.25,49.791666666666664,54.875,58.125,43.083333333333336
20160105,39.125,49.458333333333336,6.041666666666667,41.166666666666664,46.666666666666664,47.083333333333336,46.875,63.145833333333336,27.541666666666668,48.625,36.208333333333336,36.833333333333336,51.708333333333336,50.041666666666664,44.25,37.291666666666664,27.5,32.208333333333336,35.1875,14.083333333333334,25.333333333333332,23.25,23.666666666666668,9.166666666666666,16.458333333333332,5.416666666666667,17.958333333333332,46.25,48.75,73.04166666666667,46.958333333333336,47.083333333333336,57.583333333333336,56.916666666666664,50.541666666666664
20160106,38.291666666666664,46.833333333333336,19.395833333333332,38.041666666666664,43.916666666666664,46.458333333333336,46.541666666666664,65.91666666666667,26.25,50.916666666666664,37.25,36.041666666666664,53.25,57.375,42.416666666666664,33.166666666666664,25.125,39.75,28.625,10.583333333333334,25.520833333333332,20.270833333333332,31.958333333333332,13.791666666666666,25.291666666666668,7.541666666666667,14.166666666666666,46.416666666666664,73.04166666666667,74.125,45.916666666666664,44.291666666666664,58.833333333333336,59.125,44.25
20160107,24.291666666666668,34.541666666666664,32.625,27.375,28.041666666666668,30.666666666666668,30.5,53.208333333333336,11.791666666666666,36.166666666666664,20.875,19.25,44.25,36.291666666666664,27.583333333333332,42.916666666666664,24.791666666666668,32.125,8.020833333333334,9.166666666666666,20.25,12.958333333333334,18.291666666666668,6.0,18.208333333333332,2.9166666666666665,14.458333333333334,35.0,44.208333333333336,64.41666666666667,29.0,34.645833333333336,42.666666666666664,48.833333333333336,26.958333333333332
20160108,36.791666666666664,47.958333333333336,47.541666666666664,44.666666666666664,45.291666666666664,48.041666666666664,47.375,60.208333333333336,23.833333333333332,55.458333333333336,48.041666666666664,43.916666666666664,75.41666666666667,59.666666666666664,44.833333333333336,106.41666666666667,30.208333333333332,33.75,26.666666666666668,15.958333333333334,25.75,21.291666666666668,26.916666666666668,6.333333333333333,21.791666666666668,4.020833333333333,12.916666666666666,41.125,70.66666666666667,75.95833333333333,45.25,52.875,52.541666666666664,64.0,54.541666666666664
20160109,66.375,78.20833333333333,80.5,72.29166666666667,85.70833333333333,83.95833333333333,82.16666666666667,104.91666666666667,64.95833333333333,85.79166666666667,78.375,74.125,93.95833333333333,98.25,79.125,267.6666666666667,57.666666666666664,77.70833333333333,56.5625,40.083333333333336,37.041666666666664,45.625,45.291666666666664,36.583333333333336,35.625,8.875,34.958333333333336,88.79166666666667,108.70833333333333,92.79166666666667,82.41666666666667,85.66666666666667,90.83333333333333,89.75,76.70833333333333
20160110,55.25,68.41666666666667,63.75,58.708333333333336,66.91666666666667,71.08333333333333,64.83333333333333,92.54166666666667,49.875,73.125,59.75,57.791666666666664,76.95833333333333,77.0,64.5,217.79166666666666,37.145833333333336,65.16666666666667,49.333333333333336,38.041666666666664,26.458333333333332,19.166666666666668,41.583333333333336,29.375,42.291666666666664,7.666666666666667,48.625,68.91666666666667,83.29166666666667,62.75,68.91666666666667,72.75,74.5,74.58333333333333,70.625
