month,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
202301,62.55114401076716,60.05383580080753,61.20861372812921,62.12113055181696,61.11305518169583,61.99730820995962,60.6742934051144,57.60969044414536,65.36877523553163,60.43876177658143,62.90982503364737,59.19919246298789,56.22745625841184,60.93135935397039,54.22207267833109,61.610363391655454,59.29475100942126,52.744952893674295,50.68236877523553,55.617765814266484,52.328398384925976,63.26917900403768,64.0820995962315,58.610363391655454,56.4414535666218,68.22880215343203,66.00672947510094,66.13189771197847,68.01480484522207,67.39232839838493,82.62516823687753,58.244952893674295,57.94885598923284,59.407133243607,58.76312247644684
202302,81.54261796042618,83.9337899543379,82.76103500761035,82.85083713850837,80.49162861491628,82.45509893455099,82.70167427701675,78.81430745814308,82.80365296803653,81.83713850837138,81.72450532724505,75.08219178082192,76.337899543379,79.66971080669711,74.95890410958904,69.19482496194826,67.11796042617961,75.82039573820396,71.63698630136986,71.28234398782344,68.57838660578386,79.21917808219177,84.35920852359209,80.73972602739725,76.51141552511416,86.92389649923896,86.99543378995433,82.16133942161339,89.78538812785388,94.28158295281582,98.2130898021309,77.69406392694064,77.91552511415524,89.77397260273973,82.40639269406392
202303,112.91083676268862,112.54595336076818,114.79561042524006,113.55212620027434,114.59053497942386,114.47805212620027,114.01783264746227,111.06995884773663,116.5644718792867,114.22908093278464,113.03703703703704,109.06515775034293,105.45473251028807,108.63923182441701,99.44855967078189,96.01303155006859,93.96982167352537,104.49108367626886,102.25788751714677,99.97805212620027,102.71879286694102,112.05829903978052,108.01440329218107,115.77366255144032,109.95884773662551,123.58024691358025,126.29080932784636,116.29012345679013,117.92661179698217,119.09190672153635,130.3559670781893,106.40809327846365,108.76611796982168,126.11179698216735,108.06927297668038
202304,101.69375,94.40416666666667,98.10138888888889,96.92013888888889,93.49583333333334,99.38680555555555,98.64583333333333,93.525,101.84583333333333,100.07847222222222,104.64166666666667,99.36527777777778,93.37638888888888,90.04513888888889,93.34722222222223,87.02361111111111,83.39861111111111,91.45277777777778,92.35416666666667,94.07638888888889,97.56319444444445,98.35277777777777,95.2375,99.0736111111111,96.05833333333334,104.575,107.5736111111111,106.13333333333334,99.28958333333334,99.72708333333334,104.06388888888888,93.29027777777777,102.02638888888889,109.42013888888889,97.04166666666667
202305,70.15725806451613,63.763440860215056,62.70967741935484,64.09811827956989,62.31317204301075,65.08534946236558,62.48521505376344,58.918010752688176,63.049731182795696,61.56586021505376,67.28494623655914,64.26814516129032,61.37029569892473,60.50268817204301,60.733870967741936,61.696908602150536,58.04435483870968,64.32190860215054,63.391129032258064,62.47715053763441,65.18145161290323,66.73118279569893,66.79301075268818,67.4475806451613,65.50806451612904,67.81317204301075,73.42204301075269,64.94959677419355,64.95564516129032,62.14381720430107,69.03091397849462,55.714381720430104,63.255376344086024,65.34139784946237,59.79099462365591
202306,62.486111111111114,61.28125,58.452083333333334,57.71805555555556,54.045833333333334,59.43611111111111,58.37083333333333,55.13333333333333,58.170833333333334,60.022222222222226,58.12083333333333,61.19166666666667,55.0125,53.43472222222222,52.91111111111111,55.49722222222222,53.27986111111111,53.64861111111111,55.75972222222222,54.299305555555556,54.921527777777776,59.97847222222222,58.40694444444444,57.27986111111111,59.015277777777776,56.69305555555555,66.01805555555555,58.44861111111111,60.44305555555555,56.50555555555555,67.55972222222222,52.53541666666667,58.33888888888889,57.834722222222226,56.76111111111111
202307,53.266801075268816,50.321236559139784,52.163978494623656,53.98118279569893,44.583333333333336,51.65793010752688,50.08064516129032,45.780913978494624,45.84543010752688,48.454301075268816,47.86827956989247,50.064516129032256,48.48252688172043,48.87947623218022,46.876344086021504,47.07258064516129,43.14381720430107,46.26008064516129,46.456989247311824,46.00806451612903,47.939516129032256,51.17338709677419,47.57661290322581,47.313844086021504,49.14717741935484,46.43413978494624,53.69220430107527,46.51075268817204,50.20295698924731,50.90860215053763,58.06586021505376,46.37163978494624,46.66263440860215,56.49731182795699,44.54099462365591
202308,48.70161290322581,45.875,50.763440860215056,48.97043010752688,41.303763440860216,48.454301075268816,45.08870967741935,41.428763440860216,43.61290322580645,44.82795698924731,49.55241935483871,47.48521505376344,39.94959677419355,58.154125918357416,41.7244623655914,38.094086021505376,36.465053763440864,40.04838709677419,40.30779569892473,40.001344086021504,40.28629032258065,42.255376344086024,40.15725806451613,47.854838709677416,45.88709677419355,45.346774193548384,51.38172043010753,48.78629032258065,45.601478494623656,46.63172043010753,49.413978494623656,48.240591397849464,6.0,54.35618279569893,42.74193548387097
202309,56.925694444444446,54.27847222222222,59.334722222222226,59.108333333333334,51.359722222222224,57.00555555555555,51.89375,48.35138888888889,51.15694444444444,48.604166666666664,54.5125,53.47361111111111,46.548611111111114,60.0,40.56527777777778,40.763888888888886,40.425694444444446,44.422222222222224,44.922222222222224,44.475,42.541666666666664,51.477777777777774,46.52847222222222,54.07222222222222,53.669444444444444,61.855555555555554,65.97847222222222,59.72638888888889,53.78194444444444,55.891666666666666,61.55694444444445,47.61527777777778,6.0,63.62083333333333,44.46666666666667
202310,68.29435483870968,63.593413978494624,67.67540322580645,69.52956989247312,65.1861559139785,65.80846774193549,60.905913978494624,50.293010752688176,59.64784946236559,59.63508064516129,64.76747311827957,62.94489247311828,52.916666666666664,60.0,47.80107526881721,48.75403225806452,45.92271505376344,52.634408602150536,51.87768817204301,54.63642473118279,54.73521505376344,60.461021505376344,59.54368279569893,63.575940860215056,58.046370967741936,71.50806451612904,72.60819892473118,71.71505376344086,59.780913978494624,65.86559139784946,72.58131720430107,59.45967741935484,6.0,66.80645161290323,53.74327956989247
