date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230101,31.5,27.708333333333332,35.041666666666664,30.416666666666668,34.958333333333336,29.041666666666668,19.958333333333332,19.291666666666668,22.770833333333332,34.125,21.916666666666668,23.333333333333332,27.666666666666668,22.583333333333332,45.125,27.0,21.291666666666668,42.583333333333336,49.375,55.25,58.041666666666664,34.791666666666664,35.458333333333336,52.25,45.791666666666664,22.875,23.666666666666668,14.958333333333334,18.75,16.666666666666668,17.375,20.916666666666668,16.25,21.041666666666668,35.541666666666664
20230102,44.82608695652174,45.130434782608695,44.21739130434783,41.0,51.08695652173913,47.30434782608695,32.17391304347826,30.391304347826086,34.84782608695652,34.130434782608695,34.869565217391305,29.782608695652176,52.26086956521739,48.04347826086956,59.34782608695652,52.391304347826086,44.67391304347826,52.17391304347826,58.56521739130435,68.1086956521739,64.34782608695652,51.78260869565217,61.91304347826087,64.3913043478261,58.73913043478261,47.69565217391305,52.0,34.26086956521739,36.869565217391305,32.130434782608695,26.391304347826086,26.47826086956522,22.17391304347826,24.41304347826087,33.91304347826087
20230103,28.291666666666668,25.5,26.729166666666668,28.875,28.125,27.375,10.666666666666666,10.458333333333334,14.583333333333334,27.375,19.416666666666668,14.583333333333334,12.083333333333334,11.708333333333334,26.833333333333332,18.625,14.708333333333334,39.833333333333336,43.833333333333336,47.833333333333336,47.958333333333336,29.708333333333332,24.5,43.583333333333336,40.5,19.416666666666668,20.708333333333332,14.791666666666666,19.645833333333332,20.458333333333332,13.458333333333334,19.833333333333332,15.25,15.833333333333334,31.958333333333332
20230104,14.333333333333334,13.5625,13.416666666666666,14.916666666666666,15.458333333333334,13.770833333333334,8.333333333333334,8.958333333333334,9.625,18.270833333333332,13.083333333333334,9.333333333333334,12.5,9.708333333333334,21.666666666666668,23.541666666666668,22.291666666666668,26.791666666666668,29.958333333333332,19.041666666666668,34.666666666666664,20.416666666666668,24.75,17.708333333333332,18.75,11.604166666666666,11.166666666666666,11.916666666666666,10.75,9.75,11.666666666666666,14.083333333333334,14.75,11.8125,28.666666666666668
20230105,9.416666666666666,8.25,7.75,14.458333333333334,6.708333333333333,8.708333333333334,5.541666666666667,5.583333333333333,7.166666666666667,18.25,9.375,6.979166666666667,13.833333333333334,8.75,21.208333333333332,11.708333333333334,10.75,23.0,23.4375,15.25,22.708333333333332,17.416666666666668,15.333333333333334,12.291666666666666,11.541666666666666,5.583333333333333,5.916666666666667,6.208333333333333,9.125,6.458333333333333,12.333333333333334,13.541666666666666,14.708333333333334,7.791666666666667,21.833333333333332
20230106,31.375,30.833333333333332,30.375,32.958333333333336,29.041666666666668,26.208333333333332,27.375,32.333333333333336,29.416666666666668,36.25,35.958333333333336,33.583333333333336,29.333333333333332,27.375,40.333333333333336,41.166666666666664,40.208333333333336,37.583333333333336,38.458333333333336,30.833333333333332,35.583333333333336,29.958333333333332,37.666666666666664,33.458333333333336,33.75,21.6875,25.958333333333332,26.083333333333332,28.583333333333332,23.625,22.125,29.791666666666668,33.416666666666664,18.791666666666668,38.541666666666664
20230107,11.416666666666666,11.583333333333334,10.125,13.416666666666666,10.208333333333334,8.875,7.291666666666667,10.75,8.75,20.875,12.583333333333334,11.0,19.541666666666668,21.041666666666668,36.083333333333336,38.75,36.791666666666664,38.625,46.833333333333336,23.583333333333332,43.916666666666664,29.5,33.333333333333336,30.583333333333332,33.791666666666664,7.25,6.791666666666667,7.375,11.875,6.875,7.416666666666667,15.0,19.208333333333332,9.833333333333334,33.541666666666664
20230108,26.083333333333332,26.25,30.083333333333332,23.833333333333332,25.833333333333332,25.125,21.958333333333332,23.125,26.0,28.0,31.375,23.625,33.75,26.291666666666668,48.416666666666664,28.625,27.875,39.458333333333336,44.583333333333336,37.083333333333336,43.541666666666664,31.833333333333332,41.416666666666664,37.791666666666664,36.875,24.104166666666668,28.5,19.666666666666668,25.5,17.875,24.541666666666668,27.666666666666668,25.291666666666668,12.145833333333334,42.958333333333336
20230109,42.291666666666664,43.145833333333336,48.083333333333336,42.458333333333336,41.708333333333336,43.75,29.041666666666668,29.083333333333332,34.125,46.583333333333336,44.958333333333336,34.25,30.375,23.0,47.166666666666664,51.541666666666664,51.125,47.875,52.208333333333336,50.229166666666664,59.083333333333336,43.541666666666664,51.416666666666664,51.333333333333336,48.5625,34.541666666666664,34.625,37.875,25.791666666666668,26.708333333333332,21.416666666666668,28.333333333333332,27.833333333333332,30.166666666666668,51.333333333333336
20230110,14.895833333333334,20.166666666666668,19.0,21.0,9.791666666666666,14.833333333333334,9.125,9.333333333333334,14.166666666666666,23.708333333333332,15.75,13.958333333333334,17.583333333333332,12.083333333333334,25.75,25.333333333333332,20.125,25.416666666666668,24.958333333333332,15.208333333333334,19.458333333333332,25.708333333333332,23.5625,12.25,9.875,14.333333333333334,17.166666666666668,22.583333333333332,18.104166666666668,19.041666666666668,21.291666666666668,18.833333333333332,13.8125,17.125,34.708333333333336
