month,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
201801,8.936155913978494,5.634408602150538,9.551747311827956,8.003360215053764,8.643817204301076,9.135752688172044,8.422043010752688,5.750672043010753,,8.628360215053764,8.709005376344086,6.596774193548387,8.148521505376344,8.393145161290322,9.06518817204301,11.176075268817204,9.567204301075268,10.612903225806452,7.432795698924731,7.706317204301075,4.780241935483871,6.350806451612903,11.765456989247312,8.96774193548387,11.473118279569892,4.731854838709677,8.579301075268818,10.200268817204302,9.618279569892474,21.600134408602152,8.967069892473118,9.57997311827957,9.237903225806452,11.464381720430108,9.848118279569892
201802,10.527694610778443,7.525449101796407,12.76497005988024,10.982784431137725,10.803143712574851,12.107035928143713,9.39745508982036,6.369760479041916,,10.526197604790418,9.51497005988024,8.12125748502994,9.221556886227544,10.548652694610778,11.281437125748504,14.38248502994012,11.339820359281438,9.17065868263473,8.232784431137725,9.79940119760479,7.969311377245509,7.759730538922156,10.354041916167665,6.942365269461078,8.622005988023952,11.609281437125748,10.824101796407186,10.437874251497005,13.372754491017965,19.759730538922156,10.951347305389222,11.940868263473053,11.51497005988024,12.105538922155688,11.050898203592814
201803,12.479166666666666,7.553091397849462,11.40725806451613,10.17271505376344,10.949596774193548,11.810483870967742,10.034274193548388,6.633064516129032,,10.540994623655914,10.075268817204302,7.866263440860215,10.199596774193548,10.548387096774194,11.234543010752688,14.726478494623656,12.234543010752688,8.708333333333334,8.304435483870968,9.290994623655914,7.066532258064516,8.11760752688172,8.942876344086022,7.491263440860215,7.398521505376344,7.028225806451613,12.876344086021506,11.209005376344086,10.603494623655914,12.536290322580646,12.413306451612904,12.56989247311828,12.22983870967742,12.871639784946236,12.213709677419354
201804,8.5,5.2552301255230125,8.056485355648535,6.4135285913528595,6.464435146443515,7.647838214783821,7.651324965132496,4.421199442119944,,6.255927475592747,6.187587168758717,4.910041841004184,6.391910739191074,7.2510460251046025,6.9365411436541144,9.236401673640167,9.120641562064156,6.619944211994421,5.2196652719665275,6.652719665271967,4.927475592747559,5.223152022315202,5.306834030683403,5.014644351464435,4.456066945606694,5.138772663877266,10.352161785216179,8.206415620641563,7.514644351464435,5.408647140864714,8.433751743375174,12.02370990237099,7.978382147838214,8.47629009762901,9.412133891213388
201805,5.699008498583569,4.157223796033994,5.336402266288951,4.381019830028329,4.461048158640226,5.3668555240793205,5.631019830028329,3.1373937677053823,,4.975920679886686,4.36543909348442,3.752832861189802,4.513456090651558,5.6664305949008495,5.0113314447592066,6.063739376770538,6.798158640226629,4.093484419263456,3.917847025495751,10.570113314447593,4.286118980169972,3.673512747875354,3.582152974504249,4.007082152974505,3.0793201133144477,3.688385269121813,8.204674220963172,5.975920679886686,5.645892351274788,5.514872521246459,6.097733711048159,7.269830028328612,6.38456090651558,5.895892351274788,11.688385269121813
201806,4.411465892597968,4.6400580551523944,4.521044992743106,3.857764876632801,3.667634252539913,5.254716981132075,3.701741654571843,2.6444121915820027,,3.921625544267054,3.681422351233672,3.669085631349782,3.3127721335268503,3.70899854862119,4.100870827285922,4.099419448476052,4.393726818255121,3.3084179970972425,3.1756168359941945,5.004354136429608,3.22133526850508,3.5587808417997095,4.0587808417997095,3.2126269956458637,2.7249637155297535,3.176342525399129,71.6632801161103,4.915094339622642,4.730043541364296,4.355587808417997,4.794629898403484,5.433962264150943,5.296806966618288,4.786647314949202,5.8251088534107405
201807,2.3077455048409403,3.736514522821577,2.515905947441217,2.852005532503458,2.4356846473029043,2.516597510373444,2.7814661134163208,2.1092669432918396,,2.2171507607192256,2.1742738589211617,2.487551867219917,2.1051175656984786,3.322268326417704,2.2213001383125865,2.503457814661134,2.7790072229906255,2.6894882434301524,2.1576763485477177,2.951590594744122,2.1507607192254494,2.2102351313969573,2.1507607192254494,2.1065006915629323,2.0477178423236513,2.247579529737206,3.244121715076072,2.6293222683264177,2.4439834024896268,2.1334716459197787,2.8852005532503457,5.250938549693736,3.363070539419087,3.008990318118949,4.636929460580913
201808,4.056927297668039,3.190672153635117,2.4156378600823047,2.2482853223593966,2.56241426611797,6.2818930041152266,2.2949245541838135,2.0315500685871055,,2.422496570644719,2.1200274348422496,2.2325102880658436,2.3141289437585733,2.737997256515775,2.5281207133058983,2.691358024691358,3.0089163237311385,2.42798353909465,2.618655692729767,3.8367626886145403,4.972565157750343,2.858710562414266,2.1207133058984913,2.113854595336077,2.1097393689986284,2.49519890260631,3.2777777777777777,2.6419753086419755,2.3683127572016462,2.340877914951989,2.8909465020576133,5.197628845776994,2.070644718792867,4.319615912208505,4.133058984910837
201809,4.17108938547486,3.22695530726257,2.8722067039106145,2.618715083798883,2.587290502793296,5.059357541899441,2.7290502793296088,2.282122905027933,,2.8624301675977653,2.4615921787709496,3.206703910614525,2.3121508379888267,2.458100558659218,3.3191340782122905,3.098463687150838,3.252094972067039,2.710195530726257,2.558659217877095,2.8002793296089385,5.393854748603352,2.3477653631284916,2.7164804469273744,2.6089385474860336,2.3945530726256985,2.4029329608938546,2.8798882681564244,3.4916201117318435,2.983240223463687,2.8470670391061454,2.907122905027933,5.145949720670391,2.5153631284916202,3.6222067039106145,4.814944134078212
201810,5.539030955585464,5.143337819650068,5.378869448183042,4.146029609690444,4.251009421265142,6.648048452220727,4.168236877523553,3.427321668909825,,4.866083445491252,4.529609690444145,4.172274562584119,4.508075370121131,4.1796769851951545,5.026244952893674,5.169582772543742,4.899730820995963,4.306864064602961,3.7705248990578735,4.430686406460296,7.337819650067295,3.6810228802153433,6.4030955585464335,3.9253028263795424,3.97442799461642,4.144683714670256,4.395020188425303,4.439434724091521,4.631224764468372,4.0847913862718706,3.8781965006729475,6.994616419919247,4.23956931359354,6.495289367429341,8.289367429340512
