month,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
201801,0.8717069892473117,0.8196908602150538,0.797244623655914,0.819489247311828,0.8053763440860215,0.79375,0.818481182795699,0.7928091397849463,,0.914516129032258,0.7512096774193548,0.7908602150537634,0.9155913978494624,1.2888440860215054,0.9188844086021505,0.9213709677419355,0.9836693548387097,0.9296370967741935,0.7826612903225806,1.436021505376344,0.7346774193548388,0.9622311827956989,1.0714381720430106,0.7371639784946237,0.6897849462365592,0.5370967741935484,0.7350806451612903,1.0182795698924731,1.190255376344086,2.8526209677419354,0.8670698924731183,1.0018145161290324,0.8381048387096773,1.0288978494623655,0.9503360215053763
201802,0.7821107784431138,0.8456586826347305,0.815194610778443,0.869311377245509,0.8516467065868263,0.8502994011976048,0.8347305389221558,0.8445359281437126,,0.8484281437125748,0.7228293413173653,0.8199850299401198,0.7851796407185628,1.056811377245509,0.9099550898203593,1.0389970059880238,1.0710329341317366,0.8595059880239521,0.775748502994012,1.0613023952095808,0.8898203592814371,0.9839820359281436,0.9962574850299402,0.7812125748502995,0.6114520958083832,0.6745508982035928,0.8318862275449103,0.9881736526946108,1.0395209580838323,2.1068862275449103,0.8934131736526946,0.8934880239520958,0.8960329341317365,0.9656437125748503,0.9747754491017964
201803,1.2318548387096775,1.0672043010752688,0.9968413978494624,1.103225806451613,1.0756720430107527,1.0562500000000001,1.0986559139784946,1.0793682795698925,,1.1285618279569891,0.9551747311827957,1.0032930107526883,0.9630376344086021,1.5811827956989248,1.1185483870967743,1.1754704301075267,1.2217069892473118,1.0345430107526883,0.9907258064516129,1.1380376344086023,0.9879704301075268,1.0290994623655914,1.041263440860215,0.9581317204301075,0.6742057673509286,0.8144489247311829,0.9191532258064516,1.2968413978494624,1.0214381720430108,1.854233870967742,1.1740591397849462,1.1376344086021506,1.1463037634408602,1.227016129032258,1.3236559139784947
201804,0.7306136680613668,0.7654114365411436,0.6837517433751743,0.8145048814504882,0.6813110181311018,0.7766387726638773,0.7390516039051603,0.8767782426778242,,0.7663877266387726,0.6472803347280335,0.6790794979079497,0.6429567642956764,0.754602510460251,0.8186192468619248,0.7740585774058577,0.9701534170153417,0.6147838214783822,0.6457461645746164,0.8343096234309624,0.7257322175732218,0.7090655509065551,0.5828451882845188,0.5978382147838215,0.5347850893875998,0.5882845188284519,0.6564853556485355,0.9507670850767086,0.7025801952580195,0.6248256624825662,0.8100418410041841,0.8903765690376568,0.7734309623430962,0.847768479776848,0.8262900976290098
201805,0.7152974504249292,0.7296742209631728,0.6844900849858357,0.8137393767705382,0.6456090651558074,0.7673512747875354,0.731515580736544,0.7674220963172804,,0.7406515580736543,0.6120396600566572,0.6533286118980169,0.6444759206798867,0.7888101983002832,0.7975212464589234,0.7544617563739376,0.9173512747875354,0.5783994334277621,0.6128895184135977,0.7883852691218131,0.6956090651558074,0.6811614730878187,0.5036827195467423,0.5384560906515581,0.48307365439093486,0.5516997167138811,0.6898016997167139,0.8373937677053825,0.7231586402266289,0.5805240793201133,0.7563739376770539,0.6913597733711049,0.7413597733711048,0.8339943342776204,0.8339943342776204
201806,0.77677793904209,0.7711175616835994,0.7467343976777939,0.9564586357039188,0.7367924528301887,0.988388969521045,0.7468795355587808,0.8109579100145138,,0.8324383164005805,0.65,0.6996371552975327,0.7103047895500726,0.7306240928882438,0.8490566037735849,0.8192307692307693,0.7602483470407999,0.5830914368650217,0.6364296081277213,0.7323657474600871,0.6741654571843251,0.6727866473149492,0.6120464441219158,0.5645137880986938,0.5013788098693759,0.5491291727140785,0.6666182873730043,0.8878809869375908,0.6728592162554426,0.6574746008708273,0.851088534107402,0.7092162554426705,0.7640058055152394,0.8589985486211902,0.8690856313497822
201807,0.9226832641770402,0.8891424619640388,0.8751728907330567,0.9930843706777317,0.770746887966805,1.052420470262794,0.826417704011065,0.9136237897648686,,0.9500000000000001,0.7559474412171507,0.7592669432918396,0.7448132780082988,0.6195020746887967,0.9372060857538036,0.8431535269709544,0.9211464576609806,0.7281466113416322,0.7301521438450899,0.44820193637621025,0.7576071922544951,0.830982019363762,0.6764868603042877,0.6785615491009682,0.6524204702627939,0.6927385892116182,0.8087828492392808,1.0137621023513141,0.698271092669433,0.6993084370677732,0.9212309820193637,0.8349338075479155,0.843430152143845,0.9639004149377594,0.9699861687413553
201808,0.8385459533607681,0.9501371742112482,0.8295610425240055,0.8945816186556927,0.6846364883401921,1.0427983539094652,0.8013031550068587,0.9023319615912208,,0.8986968449931413,0.7275034293552812,0.7512345679012346,0.8306584362139917,0.6681069958847736,0.9264746227709191,0.8477366255144033,0.8244855967078188,0.6906035665294924,0.6735253772290809,0.4839506172839506,0.6994513031550068,0.700960219478738,0.6549382716049382,0.6495884773662551,0.6242798353909466,0.6840192043895748,0.6997256515775034,0.9777091906721537,0.7466392318244169,0.6875171467764061,0.9475994513031549,0.7283852635704487,0.7075445816186556,0.9183813443072703,0.931687242798354
201809,0.5519553072625698,0.7199720670391061,0.519413407821229,0.617877094972067,0.5210893854748604,0.6324720670391062,0.5566340782122905,0.5536312849162011,,0.5821927374301676,0.48512569832402236,0.6350558659217876,0.6599162011173184,0.5275139664804469,0.6070530726256983,0.5550977653631285,0.4861033519553073,0.47220670391061453,0.42143854748603354,0.4958100558659218,0.4350558659217877,0.3272346368715084,0.4548882681564246,0.4349162011173184,0.4587290502793296,0.3808659217877095,0.38268156424581007,0.5407821229050279,0.5441340782122905,0.4756983240223464,0.6396648044692738,0.4855446927374301,0.4962290502793296,0.6346368715083799,0.6108240223463688
201810,0.7087483176312248,0.8344549125168237,0.6649394347240916,0.6814939434724092,0.6727456258411845,0.769313593539704,0.6831090174966353,0.5826379542395693,,0.7010767160161507,0.5493270524899058,0.736271870794078,0.536742934051144,0.7542395693135935,0.714401076716016,0.6882234185733513,0.5712651413189771,0.6105652759084791,0.5263122476446838,0.6057873485868102,0.49764468371467024,0.5539030955585464,0.5343876177658142,0.45935397039030956,0.4991924629878869,0.47133243606998654,0.5536339165545088,0.738156123822342,0.656393001345895,0.5318977119784657,0.8007402422611037,0.7002018842530283,0.7119784656796769,0.8135935397039031,0.793135935397039
