month,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
201801,63.55577956989247,64.43010752688173,62.723118279569896,65.7513440860215,61.306451612903224,61.73588709677419,58.72849462365591,62.38642473118279,,73.6350806451613,67.31854838709677,62.848118279569896,78.6491935483871,80.68481182795699,77.25672043010752,68.74126344086021,57.94153225806452,59.16129032258065,59.174731182795696,57.946908602150536,48.33467741935484,50.06989247311828,63.219086021505376,51.791666666666664,65.65927419354838,42.61424731182796,55.9744623655914,96.77284946236558,97.16532258064517,128.67069892473117,63.57795698924731,67.22110215053763,64.55443548387096,76.06048387096774,68.37096774193549
201802,82.49925149700599,81.04865269461078,79.88323353293413,77.69760479041916,80.66167664670658,84.64071856287426,77.46781437125749,86.49700598802396,,86.3869760479042,79.94835329341318,82.35404191616766,93.29191616766467,84.72005988023952,94.2994011976048,86.71556886227545,85.05464071856288,72.6122754491018,79.14296407185628,87.94985029940119,71.52544910179641,77.0688622754491,75.44161676646706,66.77245508982035,74.12799401197604,67.21107784431138,83.1437125748503,109.37200598802396,113.64745508982035,125.00149700598803,82.57859281437126,82.79041916167665,84.85928143712574,87.99700598802396,87.60104790419162
201803,133.81182795698925,129.30040322580646,132.04032258064515,131.6377688172043,131.19489247311827,133.63306451612902,124.56922043010752,149.24395161290323,,141.002688172043,132.7271505376344,138.38104838709677,137.12163978494624,133.12298387096774,127.31854838709677,138.7063172043011,133.1491935483871,121.29233870967742,134.89314516129033,129.11760752688173,123.52150537634408,125.29368279569893,128.34543010752688,126.15994623655914,129.48915130568355,116.50067204301075,126.26545698924731,151.25201612903226,149.15255376344086,191.63306451612902,136.08602150537635,136.78225806451613,139.4186827956989,140.04032258064515,134.6834677419355
201804,108.8905160390516,98.47977684797769,101.41283124128313,105.31380753138075,104.50767085076708,104.01534170153417,101.77126917712691,111.19804741980474,,114.44490934449094,105.10181311018131,110.67364016736401,104.78800557880056,101.45467224546722,99.18688981868898,110.98256624825663,105.95188284518828,97.77057182705718,100.90585774058577,97.15620641562064,94.75592747559274,97.6213389121339,100.69944211994421,95.06694560669456,106.81809125323771,92.4560669456067,97.17782426778243,107.61645746164575,109.75871687587168,118.80334728033473,104.0439330543933,105.43933054393305,111.84309623430963,116.40027894002789,113.78800557880056
201805,106.45467422096317,96.31232294617564,106.44475920679886,105.10623229461757,100.15580736543909,98.40297450424929,100.73937677053824,103.07223796033995,,109.62181303116148,88.27974504249292,96.81798866855524,107.3314447592068,109.0028328611898,94.37252124645893,112.14093484419263,108.03824362606233,100.80240793201133,95.76558073654391,91.79036827195468,96.76628895184136,96.73725212464589,103.3172804532578,88.30665722379604,105.37535410764872,95.39376770538243,91.80665722379604,107.27620396600567,104.29815864022663,113.7429178470255,104.39022662889518,101.2471671388102,106.20821529745042,105.97592067988668,113.34135977337111
201806,88.18287373004354,80.1654571843251,83.91291727140784,84.17489114658926,87.72931785195937,84.72786647314949,84.3345428156749,82.48185776487664,,92.3388969521045,70.58635703918723,81.90058055152394,94.13642960812773,90.40928882438317,81.66835994194484,96.29608127721335,91.12159329140462,78.39985486211901,78.84034833091437,82.47242380261248,73.26560232220609,78.9267053701016,84.34542815674891,73.29535558780842,82.55878084179972,74.68432510885341,80.55079825834542,96.13642960812773,90.0899854862119,100.10377358490567,87.08925979680697,85.855587808418,86.70464441219158,77.93468795355588,86.3933236574746
201807,75.90871369294605,70.80082987551867,73.93775933609959,72.41632088520055,73.33609958506224,73.49515905947442,79.9073305670816,68.12793914246197,,77.40179806362379,60.97302904564315,78.6390041493776,79.48271092669432,69.53941908713693,65.93499308437067,73.94813278008299,74.11026586752727,69.95712309820193,68.20746887966806,66.93983402489627,59.71369294605809,64.19225449515906,66.04840940525588,63.232365145228215,71.23236514522821,65.21023513139696,66.99861687413555,84.2883817427386,67.216459197787,69.75103734439834,75.81673582295988,86.65481130211421,81.56777316735823,60.10096818810512,59.34301521438451
201808,63.81755829903978,62.52606310013717,61.76611796982167,60.47050754458162,61.243484224965705,63.68930041152263,60.01440329218107,53.05212620027435,,66.30864197530865,50.87997256515775,62.14128943758573,55.630315500685874,60.36008230452675,55.857338820301784,65.90260631001372,55.64951989026063,56.629629629629626,52.072702331961594,52.890260631001375,49.39917695473251,51.79903978052126,59.262002743484224,52.737311385459535,62.81069958847737,51.351165980795614,49.81481481481482,69.9320987654321,61.655006858710564,61.794238683127574,61.66460905349794,64.27993337252596,66.21056241426612,57.83744855967078,56.155692729766805
201809,52.56005586592179,52.52164804469274,51.59357541899441,52.48184357541899,52.947625698324025,53.062849162011176,51.74371508379888,51.46927374301676,,55.99231843575419,47.500698324022345,49.30446927374302,58.510474860335194,58.13617318435754,54.88826815642458,61.298882681564244,48.525837988826815,47.17946927374302,46.14315642458101,41.715782122905026,40.760474860335194,43.68505586592179,48.612430167597765,44.62709497206704,51.0195530726257,35.80027932960894,41.85963687150838,65.05796089385476,65.79120111731844,73.40921787709497,55.12988826815643,58.10824022346369,55.129189944134076,61.3463687150838,54.67877094972067
201810,73.0114401076716,66.26985195154778,74.80888290713324,70.41386271870795,71.2328398384926,70.92597577388963,70.85531628532975,69.08882907133244,,77.81695827725437,68.27052489905788,71.74091520861373,79.53095558546434,80.34387617765815,74.26043068640647,80.87954239569314,65.22678331090175,60.27254374158816,67.87752355316286,59.414535666218036,55.54912516823688,65.1628532974428,69.18034993270525,57.87886944818304,66.64131897711978,52.21399730820996,62.82099596231494,91.37819650067294,92.59825033647375,102.70323014804845,74.4771197846568,80.32301480484522,76.23149394347242,86.45625841184388,78.16621803499326
