date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210323,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,42.729166666666664,39.708333333333336,38.625,38.583333333333336,38.291666666666664,47.5625,33.375,29.041666666666668,32.833333333333336,51.75,33.791666666666664,36.958333333333336,37.666666666666664,33.708333333333336,53.708333333333336,71.08333333333333,64.375,39.916666666666664,51.416666666666664,28.0,69.73106060606061,36.6875,38.5,35.354166666666664,37.416666666666664,44.333333333333336,43.25,50.125,42.291666666666664,46.125,90.91216216216218,36.166666666666664,53.708333333333336,47.520833333333336,70.08333333333333
20210324,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,51.1875,50.833333333333336,48.854166666666664,51.645833333333336,50.416666666666664,57.958333333333336,50.625,49.0,52.791666666666664,63.208333333333336,46.291666666666664,51.125,65.20833333333333,62.479166666666664,74.95833333333333,56.0,54.083333333333336,62.041666666666664,64.625,61.0,70.3125,61.625,56.458333333333336,62.333333333333336,52.666666666666664,51.708333333333336,49.166666666666664,53.958333333333336,51.0,54.625,113.29054054054053,62.083333333333336,58.166666666666664,57.770833333333336,76.625
20210325,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,63.5,51.645833333333336,63.5,63.6875,67.70833333333333,59.0,62.394230769230774,60.375,59.5,72.20833333333333,59.416666666666664,62.0,70.83333333333333,64.22916666666667,76.875,68.83333333333333,62.75,63.125,67.83333333333333,59.0,65.0,79.45833333333333,73.91666666666667,64.33333333333333,58.541666666666664,54.083333333333336,52.333333333333336,68.125,63.0,66.625,119.29560810810811,64.375,65.0,74.375,93.95833333333333
20210326,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,17.458333333333332,12.491666666666667,18.166666666666668,21.755208333333332,17.958333333333332,10.875,30.23076923076923,11.083333333333334,15.083333333333334,24.416666666666668,15.708333333333334,17.666666666666668,39.458333333333336,31.541666666666668,49.0,66.91666666666667,61.0,50.041666666666664,51.0,34.083333333333336,50.5,73.125,73.79166666666667,34.541666666666664,32.416666666666664,16.333333333333332,14.458333333333334,14.333333333333334,16.458333333333332,15.0,22.375,24.041666666666668,26.166666666666668,22.0,40.291666666666664
20210327,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,49.333333333333336,60.00833333333333,51.541666666666664,65.765625,53.958333333333336,47.041666666666664,49.291666666666664,45.833333333333336,45.0,56.333333333333336,46.125,48.333333333333336,51.375,48.125,60.0,62.875,63.791666666666664,53.875,58.041666666666664,53.75,59.666666666666664,51.291666666666664,49.291666666666664,48.291666666666664,43.416666666666664,38.25,35.25,45.708333333333336,44.375,43.416666666666664,35.833333333333336,52.958333333333336,55.041666666666664,49.875,56.125
20210328,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,62.416666666666664,63.041666666666664,59.166666666666664,66.29166666666667,62.125,59.708333333333336,70.375,68.95833333333333,66.95833333333333,78.75,66.04166666666667,70.79166666666667,64.66666666666667,67.125,74.54166666666667,82.95833333333333,84.9375,71.04166666666667,76.33333333333333,65.25,71.83333333333333,72.20833333333333,71.29166666666667,72.04166666666667,70.29166666666667,51.791666666666664,53.791666666666664,61.666666666666664,62.041666666666664,61.375,58.625,72.29166666666667,71.91666666666667,75.5,80.95833333333333
20210329,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,64.54166666666667,61.666666666666664,59.041666666666664,63.541666666666664,57.25,64.70833333333333,64.41666666666667,63.083333333333336,65.45833333333333,79.58333333333333,62.25,69.25,66.16666666666667,62.208333333333336,75.0,68.25,64.875,70.85416666666667,75.375,44.166666666666664,55.375,62.291666666666664,60.791666666666664,68.66666666666667,55.0,60.791666666666664,57.125,62.25,55.541666666666664,60.708333333333336,65.75,66.79166666666667,70.16666666666667,75.39583333333333,77.08333333333333
20210330,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,49.9375,47.916666666666664,48.25,50.458333333333336,53.0,50.25,49.041666666666664,46.916666666666664,46.916666666666664,67.25,44.875,48.541666666666664,63.666666666666664,55.708333333333336,73.45833333333333,59.458333333333336,60.0,58.083333333333336,64.54166666666667,56.375,75.125,65.58333333333333,56.541666666666664,58.4375,55.041666666666664,43.5,40.666666666666664,54.083333333333336,47.541666666666664,49.125,72.375,53.9375,65.0,55.583333333333336,82.29166666666667
20210331,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,53.125,47.875,42.020833333333336,49.791666666666664,40.770833333333336,38.916666666666664,44.916666666666664,42.125,45.375,65.875,42.375,47.916666666666664,59.666666666666664,54.208333333333336,77.125,52.791666666666664,45.416666666666664,55.291666666666664,61.5625,44.25,66.04166666666667,66.08333333333333,73.875,56.416666666666664,49.208333333333336,48.083333333333336,44.791666666666664,51.458333333333336,51.041666666666664,52.625,47.833333333333336,56.708333333333336,43.645833333333336,53.479166666666664,79.45833333333333
20210401,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,88.04166666666667,79.45833333333333,82.625,88.29166666666667,75.58333333333333,82.33333333333333,69.79166666666667,58.0625,81.47916666666667,88.5,74.33333333333333,85.66666666666667,85.41666666666667,81.70833333333333,84.875,78.33333333333333,70.0,98.66666666666667,103.0,57.25,69.04166666666667,73.875,68.54166666666667,75.58333333333333,69.08333333333333,76.33333333333333,66.54166666666667,75.91666666666667,69.14583333333333,79.29166666666667,57.083333333333336,70.70833333333333,57.458333333333336,77.83333333333333,106.16666666666667
20210402,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,77.08333333333333,71.375,67.58333333333333,75.3125,74.70833333333333,79.79166666666667,65.625,60.583333333333336,68.625,65.58333333333333,74.875,68.33333333333333,81.4375,84.33333333333333,98.34558823529413,60.791666666666664,53.25,92.95833333333333,95.91666666666667,76.66666666666667,92.58333333333333,48.916666666666664,50.333333333333336,72.66666666666667,65.875,72.125,67.91666666666667,49.791666666666664,60.291666666666664,64.41666666666667,35.875,78.66666666666667,84.79166666666667,56.25,91.83333333333333
20210403,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,63.833333333333336,58.5,57.125,59.291666666666664,53.5,64.125,55.125,54.125,54.791666666666664,64.5,52.5,56.041666666666664,68.16666666666667,72.66666666666667,93.63970588235294,84.16666666666667,82.83333333333333,75.41666666666667,79.625,72.16666666666667,79.54166666666667,61.875,63.25,69.875,66.0,60.5,61.458333333333336,57.166666666666664,64.85416666666667,62.5,47.75,62.25,54.666666666666664,66.66666666666667,71.41666666666667
20210404,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,67.79166666666667,65.29166666666667,61.583333333333336,69.22916666666667,63.291666666666664,64.41666666666667,64.75,74.875,75.33333333333333,85.04166666666667,71.5,78.25,75.16666666666667,79.54166666666667,79.16911764705883,66.95833333333333,58.708333333333336,76.5,80.83333333333333,64.375,75.33333333333333,62.041666666666664,56.041666666666664,68.83333333333333,61.166666666666664,56.166666666666664,59.125,68.125,53.0625,55.833333333333336,53.71557971014493,66.16666666666667,60.291666666666664,78.70833333333333,95.79166666666667
20210405,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,64.29166666666667,61.875,26.18452380952381,61.854166666666664,62.916666666666664,64.20833333333333,58.541666666666664,53.833333333333336,54.458333333333336,76.04166666666667,53.583333333333336,60.583333333333336,67.04166666666667,64.08333333333333,87.99142156862746,66.75,63.208333333333336,71.70833333333333,85.0,60.75,70.16666666666667,84.625,69.66666666666667,62.75,59.25,64.20833333333333,65.75,73.16666666666667,68.1875,71.29166666666667,98.24275362318839,68.625,66.45833333333333,67.75,89.5
20210406,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,71.375,66.0,81.58630952380952,69.33333333333333,69.04166666666667,73.08333333333333,64.45833333333333,60.0,60.541666666666664,89.04166666666667,62.041666666666664,65.58333333333333,72.41666666666667,74.08333333333333,92.25,74.16666666666667,66.91666666666667,85.29166666666667,89.54166666666667,68.89583333333333,83.54166666666667,82.625,77.66666666666667,72.375,69.75,64.66666666666667,63.666666666666664,70.16666666666667,63.541666666666664,71.33333333333333,65.45833333333333,79.5,72.66666666666667,74.9375,106.02083333333333
20210407,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,61.666666666666664,61.958333333333336,58.541666666666664,61.375,59.395833333333336,63.25,60.333333333333336,61.708333333333336,61.833333333333336,77.41666666666667,59.833333333333336,64.125,68.54166666666667,72.0,86.25,63.291666666666664,57.729166666666664,81.54166666666667,82.64583333333333,69.83333333333333,84.45833333333333,77.20833333333333,70.9375,66.20833333333333,62.333333333333336,54.0,52.833333333333336,62.208333333333336,62.791666666666664,63.208333333333336,42.25,77.66666666666667,79.75,68.41666666666667,93.125
20210410,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,87.875,81.08333333333333,84.0,83.16666666666667,77.33333333333333,80.66666666666667,76.58333333333333,62.958333333333336,81.70833333333333,28.507183908045977,77.04166666666667,76.45833333333333,93.25,80.625,95.75,91.25,86.83333333333333,78.41666666666667,84.04166666666667,50.375,64.875,83.25,85.16666666666667,64.29166666666667,62.583333333333336,68.04166666666667,70.41666666666667,82.79166666666667,76.5,79.45833333333333,15.274336283185841,75.20833333333333,74.54166666666667,86.52083333333333,98.04166666666667
20210411,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,86.91666666666667,80.45833333333333,84.25,83.75,90.33333333333333,88.91666666666667,77.33333333333333,57.166666666666664,66.66666666666667,85.24281609195403,63.875,69.875,75.41666666666667,63.666666666666664,83.58333333333333,91.08333333333333,84.58333333333333,71.20833333333333,77.375,62.291666666666664,74.08333333333333,89.95833333333333,87.75,81.375,75.33333333333333,81.79166666666667,74.25,95.75,84.625,85.08333333333333,40.76106194690266,64.54166666666667,66.79166666666667,84.41666666666667,99.875
20210412,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,44.208333333333336,41.75,41.333333333333336,42.770833333333336,44.083333333333336,44.083333333333336,45.0,40.166666666666664,38.333333333333336,45.208333333333336,35.916666666666664,43.416666666666664,53.416666666666664,56.875,64.04166666666667,66.91666666666667,64.91666666666667,64.91666666666667,67.125,63.416666666666664,69.375,67.125,73.83333333333333,55.25,51.083333333333336,41.5,37.666666666666664,34.958333333333336,39.416666666666664,39.25,66.24778761061948,48.958333333333336,46.708333333333336,45.625,62.3125
20210413,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,76.72916666666667,76.41666666666667,63.54340277777778,74.75,73.41666666666667,76.58333333333333,70.125,65.375,69.54166666666667,78.83333333333333,69.91666666666667,70.58333333333333,67.625,75.625,81.66666666666667,81.95833333333333,82.70833333333333,74.79166666666667,79.45833333333333,66.0,77.04166666666667,76.45833333333333,72.33333333333333,68.16666666666667,64.95833333333333,63.875,68.58333333333333,75.125,76.79166666666667,77.5,91.73451327433628,74.33333333333333,66.25,83.79166666666667,86.29166666666667
20210414,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,56.770833333333336,57.208333333333336,64.64409722222221,53.166666666666664,53.5,59.041666666666664,54.833333333333336,49.208333333333336,51.083333333333336,62.458333333333336,47.708333333333336,55.583333333333336,60.291666666666664,58.416666666666664,73.16666666666667,67.58333333333333,66.58333333333333,60.770833333333336,64.70833333333333,50.875,56.291666666666664,62.4375,51.6875,58.833333333333336,54.916666666666664,54.333333333333336,53.979166666666664,60.958333333333336,54.708333333333336,56.75,108.4406342182891,53.833333333333336,60.083333333333336,63.125,73.66666666666667
20210415,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,68.5,65.02083333333333,62.416666666666664,64.66666666666667,68.375,67.20833333333333,62.083333333333336,55.416666666666664,61.0,72.25,57.125,66.625,69.79166666666667,66.45833333333333,74.75,61.291666666666664,57.375,70.0,73.08333333333333,64.85416666666667,71.79166666666667,80.58333333333333,78.58333333333333,74.375,71.08333333333333,62.083333333333336,67.33333333333333,74.125,75.54166666666667,66.58333333333333,77.70833333333333,56.083333333333336,58.083333333333336,73.79166666666667,78.54166666666667
20210416,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,66.58333333333333,62.291666666666664,59.541666666666664,68.6875,60.416666666666664,66.125,67.5,70.20833333333333,68.125,83.45833333333333,67.58333333333333,72.625,68.5,72.79166666666667,80.75,75.125,75.54166666666667,79.125,81.79166666666667,68.45833333333333,73.95833333333333,71.16666666666667,72.91666666666667,74.14583333333333,70.20833333333333,58.791666666666664,66.54166666666667,65.79166666666667,57.041666666666664,64.29166666666667,60.416666666666664,77.70833333333333,72.54166666666667,80.97916666666667,81.75
20210417,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,65.79166666666667,63.0,62.5,68.39583333333333,61.5,69.125,70.75,67.0,69.45833333333333,82.625,67.625,73.83333333333333,64.5,68.33333333333333,76.04166666666667,76.91666666666667,74.54166666666667,74.04166666666667,81.70833333333333,49.041666666666664,65.25,66.45833333333333,60.958333333333336,66.83333333333333,66.20833333333333,61.625,68.25,72.875,58.75,66.16666666666667,64.91666666666667,73.25,64.95833333333333,83.29166666666667,84.33333333333333
20210418,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,59.166666666666664,57.875,54.708333333333336,56.666666666666664,55.666666666666664,58.875,57.583333333333336,54.291666666666664,54.416666666666664,76.70833333333333,55.458333333333336,57.458333333333336,71.45833333333333,58.375,76.20833333333333,58.5,55.75,63.375,71.29166666666667,54.25,69.45833333333333,65.25,57.375,55.708333333333336,54.625,53.333333333333336,52.75,61.166666666666664,51.083333333333336,56.333333333333336,64.70833333333333,65.04166666666667,66.58333333333333,66.20833333333333,86.08333333333333
20210419,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,88.5,81.125,84.29166666666667,85.16666666666667,84.125,91.08333333333333,83.20833333333333,75.66666666666667,80.66666666666667,97.375,78.16666666666667,84.95833333333333,99.47916666666667,88.08333333333333,105.54166666666667,78.45833333333333,74.16666666666667,96.91666666666667,104.66666666666667,77.75,93.04166666666667,104.95833333333333,94.79166666666667,88.5,89.16666666666667,85.25,80.66666666666667,94.58333333333333,83.08333333333333,93.66666666666667,92.58333333333333,79.83333333333333,74.29166666666667,98.33333333333333,117.16666666666667
20210424,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,83.29166666666667,66.20833333333333,72.70833333333333,75.77083333333333,72.125,74.54166666666667,72.95833333333333,68.41666666666667,67.25,90.79166666666667,71.95833333333333,74.375,90.58333333333333,81.91666666666667,89.66666666666667,96.79166666666667,89.875,86.08333333333333,88.33333333333333,81.66666666666667,83.375,73.70833333333333,77.25,82.20833333333333,77.375,73.08333333333333,71.54166666666667,72.125,64.45833333333333,68.95833333333333,42.708333333333336,89.29166666666667,81.25,88.54166666666667,93.20833333333333
20210425,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,84.25,69.79166666666667,79.25,78.47916666666667,81.375,75.66666666666667,80.95833333333333,73.375,66.54166666666667,86.08333333333333,72.58333333333333,78.79166666666667,84.25,76.5,83.58333333333333,88.33333333333333,85.66666666666667,78.5,79.70833333333333,75.54166666666667,75.54166666666667,77.0,74.66666666666667,71.33333333333333,72.33333333333333,58.708333333333336,58.125,85.375,74.08333333333333,76.5,55.875,75.70833333333333,71.91666666666667,95.5,88.45833333333333
20210428,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,78.41666666666667,74.20833333333333,69.14583333333333,69.91666666666667,70.45833333333333,72.58333333333333,71.625,75.54166666666667,65.29166666666667,88.45833333333333,69.02083333333333,74.45833333333333,81.125,83.20833333333333,88.41666666666667,83.83333333333333,81.83333333333333,74.54166666666667,76.75,60.833333333333336,69.04166666666667,79.29166666666667,72.375,78.08333333333333,74.33333333333333,74.91666666666667,74.41666666666667,72.16666666666667,72.45833333333333,71.375,76.66666666666667,75.125,64.95833333333333,79.5,87.375
20210429,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,61.583333333333336,56.6875,55.208333333333336,63.541666666666664,57.375,58.625,51.020833333333336,57.666666666666664,59.104166666666664,83.0625,70.66666666666667,69.83333333333333,82.8125,73.95833333333333,83.08333333333333,76.33333333333333,73.125,80.41666666666667,93.33333333333333,59.75,79.125,85.66666666666667,74.16666666666667,73.625,68.375,51.625,49.916666666666664,61.25,57.416666666666664,55.0,56.833333333333336,75.58333333333333,59.666666666666664,70.41666666666667,86.875
20210430,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,55.333333333333336,49.916666666666664,49.791666666666664,50.791666666666664,54.083333333333336,52.916666666666664,52.208333333333336,47.833333333333336,47.666666666666664,66.54166666666667,50.041666666666664,52.375,70.04166666666667,61.083333333333336,70.5,75.45833333333333,71.41666666666667,70.33333333333333,75.41666666666667,51.416666666666664,64.625,66.91666666666667,61.020833333333336,62.541666666666664,61.625,51.583333333333336,48.25,50.833333333333336,52.75,51.875,45.125,70.33333333333333,59.25,57.541666666666664,79.04166666666667
20210501,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,52.375,48.916666666666664,43.625,50.375,47.666666666666664,48.708333333333336,47.25,47.291666666666664,56.625,76.0,67.625,65.83333333333333,76.5,75.375,73.625,56.916666666666664,55.166666666666664,55.083333333333336,58.541666666666664,48.958333333333336,62.541666666666664,54.416666666666664,52.791666666666664,54.541666666666664,49.708333333333336,45.125,47.083333333333336,54.291666666666664,48.875,47.5,50.291666666666664,82.16666666666667,71.08333333333333,66.08333333333333,85.0
20210502,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,66.66666666666667,62.958333333333336,58.333333333333336,66.625,61.833333333333336,61.791666666666664,57.958333333333336,54.625,56.041666666666664,72.75,60.916666666666664,60.5,75.45833333333333,65.33333333333333,75.125,65.70833333333333,64.33333333333333,70.66666666666667,74.08333333333333,67.91666666666667,79.33333333333333,74.04166666666667,68.125,72.95833333333333,66.125,64.75,68.0,66.5,60.604166666666664,58.416666666666664,62.125,73.04166666666667,69.16666666666667,68.3125,77.91666666666667
20210503,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,91.79166666666667,82.16666666666667,82.16666666666667,85.33333333333333,89.75,87.70833333333333,79.5,70.45833333333333,70.08333333333333,87.58333333333333,76.125,76.125,94.125,83.0,92.58333333333333,94.29166666666667,89.58333333333333,89.70833333333333,93.83333333333333,96.08333333333333,102.4375,103.20833333333333,96.29166666666667,92.95833333333333,90.375,85.625,86.70833333333333,86.16666666666667,88.0,80.625,79.70833333333333,81.66666666666667,79.58333333333333,89.20833333333333,95.95833333333333
20210504,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,77.70833333333333,72.0625,70.875,76.875,76.95833333333333,78.75,74.29166666666667,76.04166666666667,74.08333333333333,90.54166666666667,80.70833333333333,82.95833333333333,85.04166666666667,82.375,89.79166666666667,91.875,93.75,82.79166666666667,86.91666666666667,72.16666666666667,79.58333333333333,80.5,74.66666666666667,81.29166666666667,77.16666666666667,70.41666666666667,78.16666666666667,78.5,89.82692307692308,75.33333333333333,73.54166666666667,89.16666666666667,82.91666666666667,91.02083333333333,89.79166666666667
20210505,42.0,45.0,41.0,41.0,43.0,49.0,39.0,34.0,,38.0,25.0,27.0,39.0,33.0,44.0,12.0,53.0,39.0,19.0,47.0,50.0,48.0,36.0,38.0,30.0,43.0,56.0,50.0,37.0,34.0,45.0,27.0,41.0,29.0,28.0,84.95833333333333,80.29166666666667,79.04166666666667,79.79166666666667,82.20833333333333,83.70833333333333,84.08333333333333,79.54166666666667,73.33333333333333,91.875,81.25,84.375,88.08333333333333,83.41666666666667,91.20833333333333,88.33333333333333,87.16666666666667,82.125,89.95833333333333,69.79166666666667,75.16666666666667,80.125,69.875,81.41666666666667,78.5,82.375,84.0,86.75,92.59615384615385,82.41666666666667,84.875,83.79166666666667,85.25,92.33333333333333,97.95833333333333
