date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20230101,35.625,33.583333333333336,32.041666666666664,34.416666666666664,44.416666666666664,33.708333333333336,36.625,29.375,42.541666666666664,38.541666666666664,50.333333333333336,35.666666666666664,34.708333333333336,45.916666666666664,30.958333333333332,42.958333333333336,41.291666666666664,26.958333333333332,26.541666666666668,24.375,21.666666666666668,35.25,52.958333333333336,27.666666666666668,24.083333333333332,40.625,42.458333333333336,53.208333333333336,48.458333333333336,43.166666666666664,74.45833333333333,45.708333333333336,53.583333333333336,37.041666666666664,38.666666666666664
20230102,18.17391304347826,21.695652173913043,20.130434782608695,22.17391304347826,21.47826086956522,18.91304347826087,26.17391304347826,23.08695652173913,31.608695652173914,30.956521739130434,31.304347826086957,24.26086956521739,19.347826086956523,23.304347826086957,21.130434782608695,23.652173913043477,20.26086956521739,20.347826086956523,19.782608695652176,21.304347826086957,20.304347826086957,19.82608695652174,22.782608695652176,21.82608695652174,19.47826086956522,21.869565217391305,21.82608695652174,26.608695652173914,25.391304347826086,24.17391304347826,35.869565217391305,32.73913043478261,38.95652173913044,29.73913043478261,37.67391304347826
20230103,39.291666666666664,32.333333333333336,36.583333333333336,36.208333333333336,30.666666666666668,31.5,45.208333333333336,33.833333333333336,46.708333333333336,40.208333333333336,51.0,37.75,38.916666666666664,38.333333333333336,34.041666666666664,46.166666666666664,45.041666666666664,22.25,22.208333333333332,27.125,25.083333333333332,28.291666666666668,34.916666666666664,28.25,23.208333333333332,37.208333333333336,35.833333333333336,44.416666666666664,40.958333333333336,37.5,50.208333333333336,36.833333333333336,46.0,37.708333333333336,41.895833333333336
20230104,68.29166666666667,62.5,66.66666666666667,71.125,67.08333333333333,65.45833333333333,77.66666666666667,65.91666666666667,80.58333333333333,77.29166666666667,79.04166666666667,66.54166666666667,55.25,54.333333333333336,50.75,58.833333333333336,59.416666666666664,38.333333333333336,40.666666666666664,38.041666666666664,34.625,47.666666666666664,52.208333333333336,46.708333333333336,41.416666666666664,63.666666666666664,72.08333333333333,74.41666666666667,71.0,70.58333333333333,90.33333333333333,68.58333333333333,71.75,64.45833333333333,79.54166666666667
20230105,120.375,135.04166666666666,124.58333333333333,132.91666666666666,104.70833333333333,119.375,99.875,94.04166666666667,131.58333333333334,105.08333333333333,102.0703125,96.60416666666667,73.54166666666667,82.25,69.79166666666667,77.58333333333333,77.70833333333333,80.41666666666667,79.95833333333333,82.95833333333333,76.08333333333333,136.04166666666666,131.0,100.45833333333333,94.75,129.08333333333334,133.625,122.83333333333333,169.29166666666666,165.16666666666666,190.875,89.625,84.54166666666667,115.625,109.08333333333333
20230106,106.625,118.58333333333333,111.875,114.25,107.125,124.33333333333333,99.375,104.375,110.75,93.25,106.2421875,110.5,85.58333333333333,108.83333333333333,79.04166666666667,86.16666666666667,84.25,82.375,81.5,93.5,91.54166666666667,139.79166666666666,126.5,103.25,113.04166666666667,151.41666666666666,131.70833333333334,120.375,147.08333333333334,155.125,205.33333333333334,99.45833333333333,84.41666666666667,109.875,93.41666666666667
20230107,51.375,64.70833333333333,66.83333333333333,69.25,67.20833333333333,70.20833333333333,72.70833333333333,58.958333333333336,81.41666666666667,62.666666666666664,74.20833333333333,68.58333333333333,64.91666666666667,66.08333333333333,63.625,65.25,62.625,43.708333333333336,49.708333333333336,58.333333333333336,54.625,63.458333333333336,58.708333333333336,62.166666666666664,56.75,75.5,80.08333333333333,77.66666666666667,74.08333333333333,73.04166666666667,99.0,66.04166666666667,69.33333333333333,54.083333333333336,63.333333333333336
20230108,49.791666666666664,54.625,61.291666666666664,60.25,57.916666666666664,60.75,59.75,55.958333333333336,60.375,63.291666666666664,60.333333333333336,58.875,53.375,59.458333333333336,52.291666666666664,57.916666666666664,56.791666666666664,56.416666666666664,51.583333333333336,48.958333333333336,49.875,55.416666666666664,53.833333333333336,56.75,55.416666666666664,64.95833333333333,66.58333333333333,66.58333333333333,67.33333333333333,63.5,76.25,57.333333333333336,59.791666666666664,65.9375,68.70833333333333
20230109,38.916666666666664,37.875,40.75,41.5,35.041666666666664,37.5,40.5,34.125,39.916666666666664,37.25,38.958333333333336,36.041666666666664,32.166666666666664,40.583333333333336,24.0,26.375,25.791666666666668,25.208333333333332,22.25,28.375,28.25,36.5,33.833333333333336,34.1875,29.333333333333332,41.541666666666664,45.208333333333336,40.583333333333336,45.416666666666664,40.416666666666664,55.083333333333336,43.708333333333336,48.166666666666664,31.041666666666668,36.208333333333336
20230110,63.375,54.458333333333336,57.458333333333336,59.083333333333336,68.33333333333333,62.666666666666664,77.875,60.166666666666664,64.625,60.208333333333336,68.08333333333333,57.416666666666664,59.333333333333336,57.625,53.666666666666664,55.625,54.833333333333336,49.625,52.583333333333336,60.458333333333336,56.125,44.125,56.583333333333336,66.375,62.666666666666664,59.875,59.25,46.791666666666664,51.75,45.791666666666664,56.791666666666664,55.083333333333336,58.625,53.875,58.375
