date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190101,50.791666666666664,50.916666666666664,47.458333333333336,52.041666666666664,54.729166666666664,60.875,51.75,59.666666666666664,,60.791666666666664,66.04166666666667,51.666666666666664,87.75,94.08333333333333,62.708333333333336,62.375,63.416666666666664,53.333333333333336,50.833333333333336,45.875,52.708333333333336,54.541666666666664,78.41666666666667,56.833333333333336,66.375,47.583333333333336,47.479166666666664,95.16666666666667,136.95833333333334,109.91666666666667,51.833333333333336,51.0,50.125,68.75,58.0
20190102,80.79166666666667,74.95833333333333,82.41666666666667,87.83333333333333,77.0,79.79166666666667,76.0,64.41666666666667,,84.97916666666667,66.95833333333333,66.875,88.70833333333333,128.79166666666666,81.70833333333333,67.85416666666667,36.875,50.875,61.916666666666664,32.0,25.583333333333332,26.875,78.58333333333333,46.458333333333336,75.45833333333333,23.958333333333332,34.583333333333336,113.5,211.5,129.0,80.75,79.25,81.125,98.54166666666667,91.8125
20190103,177.45833333333334,182.41666666666666,178.20833333333334,192.79166666666666,160.70833333333334,167.97916666666666,145.95833333333334,144.79166666666666,,181.375,178.58333333333334,167.875,166.33333333333334,189.20833333333334,163.70833333333334,140.91666666666666,108.66666666666667,161.83333333333334,154.47916666666666,108.9375,111.875,103.16666666666667,140.27083333333334,153.625,141.29166666666666,104.04166666666667,133.39583333333334,225.33333333333334,238.25,217.58333333333334,180.625,181.625,170.16666666666666,185.83333333333334,163.375
20190104,46.416666666666664,49.541666666666664,39.958333333333336,45.541666666666664,49.346666666666664,46.25,50.416666666666664,42.916666666666664,,44.583333333333336,64.70833333333333,52.541666666666664,85.83333333333333,66.66666666666667,52.75,63.145833333333336,53.1875,36.458333333333336,48.041666666666664,36.416666666666664,65.375,48.666666666666664,82.33333333333333,32.958333333333336,54.104166666666664,67.0,54.166666666666664,78.70833333333333,91.91666666666667,179.75,34.875,41.291666666666664,38.5,54.0,47.979166666666664
20190105,27.208333333333332,32.208333333333336,29.875,31.875,25.695000000000004,31.333333333333332,35.625,45.916666666666664,,36.791666666666664,39.791666666666664,37.166666666666664,65.0,46.4375,31.125,28.625,27.1875,28.708333333333332,38.625,24.333333333333332,26.416666666666668,24.583333333333332,58.041666666666664,31.375,45.375,25.0,21.041666666666668,34.958333333333336,65.0,107.41666666666667,27.625,27.041666666666668,30.708333333333332,38.833333333333336,34.791666666666664
20190106,92.75,102.875,91.625,103.20833333333333,85.66666666666667,78.66666666666667,84.54166666666667,78.375,,114.625,93.75,102.29166666666667,101.83333333333333,119.29166666666667,94.875,88.79166666666667,79.875,66.5,83.375,81.29166666666667,61.916666666666664,76.5,106.125,66.29166666666667,99.08333333333333,57.104166666666664,77.45833333333333,109.54166666666667,143.16666666666666,138.75,96.66666666666667,97.41666666666667,87.77083333333333,117.04166666666667,86.79166666666667
20190107,56.541666666666664,74.375,52.75,59.291666666666664,61.1875,61.291666666666664,59.541666666666664,58.166666666666664,,65.0,72.58333333333333,60.625,96.08333333333333,89.04166666666667,67.16666666666667,66.08333333333333,67.5,48.416666666666664,51.333333333333336,65.0,57.875,67.0625,104.85416666666667,35.0,54.041666666666664,60.041666666666664,58.25,87.70833333333333,142.79166666666666,185.70833333333334,54.291666666666664,54.625,53.541666666666664,68.95833333333333,67.5
20190108,29.083333333333332,29.875,26.125,27.958333333333332,34.541666666666664,28.583333333333332,33.875,31.770833333333332,,29.0,25.0,24.875,36.916666666666664,33.875,32.208333333333336,32.291666666666664,27.958333333333332,27.916666666666668,24.416666666666668,24.625,26.541666666666668,29.083333333333332,50.125,33.208333333333336,47.75,23.25,18.833333333333332,36.666666666666664,58.375,108.70833333333333,23.708333333333332,24.041666666666668,27.75,33.541666666666664,25.833333333333332
20190109,65.70833333333333,73.52083333333333,63.791666666666664,69.875,53.916666666666664,67.45833333333333,65.29166666666667,61.791666666666664,,81.95833333333333,64.45833333333333,71.70833333333333,77.0,84.54166666666667,72.33333333333333,65.66666666666667,50.1875,48.25,55.729166666666664,62.166666666666664,38.291666666666664,50.708333333333336,73.70833333333333,54.458333333333336,63.291666666666664,34.333333333333336,52.791666666666664,81.20833333333333,107.41666666666667,107.375,70.08333333333333,69.45833333333333,65.875,84.5,75.58333333333333
20190110,117.79166666666667,116.29166666666667,116.91666666666667,115.16666666666667,114.41666666666667,97.875,84.1875,91.35416666666667,,127.625,116.6875,114.45833333333333,125.75,134.04166666666666,118.25,106.375,94.52083333333333,107.83333333333333,106.95833333333333,107.54166666666667,71.0,76.375,128.70833333333334,92.5,133.58333333333334,56.916666666666664,96.125,164.375,200.33333333333334,147.79166666666666,125.9375,119.25,112.70833333333333,133.125,110.33333333333333
20190111,132.16666666666666,146.5,154.45833333333334,168.83333333333334,118.5,123.79166666666667,127.64583333333333,128.16666666666666,,189.41666666666666,160.625,158.04166666666666,210.0,238.79166666666666,196.33333333333334,142.29166666666666,120.54166666666667,135.33333333333334,128.97916666666666,148.375,78.52083333333333,84.33333333333333,197.20833333333334,135.5,187.95833333333334,66.41666666666667,168.83333333333334,289.0416666666667,324.9166666666667,274.625,145.33333333333334,155.79166666666666,138.25,188.91666666666666,112.75
