date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220101,28.458333333333332,29.958333333333332,27.458333333333332,27.166666666666668,30.666666666666668,27.041666666666668,29.75,28.083333333333332,28.708333333333332,33.291666666666664,29.666666666666668,28.75,33.541666666666664,31.458333333333332,36.125,32.166666666666664,33.708333333333336,36.083333333333336,37.708333333333336,27.708333333333332,32.25,32.75,31.125,29.583333333333332,30.958333333333332,21.541666666666668,26.458333333333332,23.791666666666668,26.625,22.9375,26.0,34.375,34.708333333333336,27.25,38.166666666666664
20220102,42.833333333333336,45.166666666666664,42.416666666666664,40.75,44.833333333333336,41.666666666666664,36.625,28.291666666666668,33.791666666666664,39.166666666666664,32.0,32.458333333333336,43.541666666666664,41.625,46.0,30.375,27.125,37.416666666666664,41.958333333333336,33.875,38.25,42.583333333333336,39.083333333333336,38.458333333333336,39.291666666666664,32.083333333333336,34.833333333333336,33.666666666666664,38.125,35.0,27.083333333333332,31.416666666666668,31.666666666666668,34.541666666666664,44.416666666666664
20220103,19.208333333333332,15.583333333333334,14.833333333333334,16.0,19.833333333333332,17.708333333333332,13.75,11.166666666666666,9.958333333333334,15.416666666666666,11.125,10.541666666666666,28.0,21.5,44.083333333333336,25.458333333333332,26.541666666666668,30.875,35.041666666666664,25.125,32.916666666666664,31.083333333333332,26.25,24.833333333333332,22.166666666666668,14.833333333333334,13.625,5.666666666666667,13.75,13.0,13.666666666666666,13.833333333333334,11.75,10.916666666666666,31.5
20220104,11.583333333333334,8.875,15.020833333333334,13.916666666666666,19.0,7.5,8.333333333333334,8.75,9.208333333333334,17.125,10.708333333333334,11.916666666666666,24.625,12.75,36.291666666666664,18.75,20.208333333333332,33.208333333333336,37.541666666666664,24.666666666666668,36.458333333333336,26.75,19.333333333333332,25.0,24.208333333333332,8.625,8.833333333333334,5.486111111111111,8.291666666666666,7.208333333333333,8.291666666666666,14.833333333333334,11.5,10.333333333333334,20.770833333333332
20220105,9.125,8.791666666666666,8.125,7.75,10.4375,7.708333333333333,7.583333333333333,6.25,6.916666666666667,10.291666666666666,7.208333333333333,6.833333333333333,8.5,7.208333333333333,14.0,10.75,9.708333333333334,17.666666666666668,21.625,11.958333333333334,17.875,21.916666666666668,19.541666666666668,8.416666666666666,9.916666666666666,8.625,8.5,13.682449494949495,11.458333333333334,9.75,12.708333333333334,7.458333333333333,9.1875,12.789855072463768,11.625
20220106,17.25,17.416666666666668,15.375,15.75,19.333333333333332,15.875,14.666666666666666,12.083333333333334,14.0625,15.791666666666666,13.541666666666666,12.958333333333334,18.333333333333332,15.166666666666666,33.416666666666664,12.333333333333334,10.854166666666666,26.775000000000002,29.25,21.708333333333332,32.833333333333336,17.916666666666668,13.791666666666666,21.791666666666668,22.458333333333332,11.708333333333334,12.375,19.143939393939394,14.25,12.25,10.625,13.041666666666666,18.208333333333332,33.2518115942029,22.166666666666668
20220107,6.083333333333333,4.541666666666667,4.25,4.541666666666667,9.458333333333334,4.916666666666667,4.166666666666667,3.0208333333333335,3.7083333333333335,5.666666666666667,4.166666666666667,4.166666666666667,6.479166666666667,5.0,13.083333333333334,9.583333333333334,7.958333333333333,22.058333333333334,17.208333333333332,9.375,14.083333333333334,9.375,8.541666666666666,9.333333333333334,9.166666666666666,6.083333333333333,4.25,2.8333333333333335,4.958333333333333,4.041666666666667,8.125,7.416666666666667,8.625,4.583333333333333,12.458333333333334
20220110,45.166666666666664,49.25,41.166666666666664,46.291666666666664,50.166666666666664,39.25,38.166666666666664,38.458333333333336,40.125,40.041666666666664,40.25,38.333333333333336,53.791666666666664,56.916666666666664,61.375,39.791666666666664,43.708333333333336,40.75,44.25,43.395833333333336,44.791666666666664,42.958333333333336,44.75,40.75,42.25,30.416666666666668,35.833333333333336,37.875,38.333333333333336,32.375,32.708333333333336,47.666666666666664,44.625,37.458333333333336,44.666666666666664
20220111,31.4375,35.166666666666664,31.333333333333332,34.25,32.333333333333336,29.666666666666668,26.541666666666668,28.208333333333332,27.75,34.916666666666664,30.145833333333332,26.833333333333332,28.333333333333332,27.208333333333332,36.333333333333336,37.0,37.125,38.083333333333336,41.5,41.083333333333336,42.916666666666664,38.458333333333336,33.958333333333336,36.541666666666664,37.25,28.416666666666668,28.916666666666668,25.25,29.333333333333332,27.854166666666668,22.916666666666668,32.333333333333336,25.666666666666668,26.75,38.666666666666664
20220112,24.291666666666668,27.833333333333332,26.833333333333332,28.208333333333332,29.75,23.416666666666668,24.75,24.958333333333332,27.125,29.125,25.416666666666668,25.125,30.333333333333332,31.833333333333332,39.541666666666664,31.625,32.291666666666664,36.645833333333336,39.416666666666664,30.875,36.5,34.208333333333336,30.4375,29.708333333333332,29.729166666666668,22.625,27.625,21.833333333333332,23.291666666666668,20.333333333333332,26.833333333333332,31.125,29.708333333333332,24.083333333333332,35.125
