date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20170101,6.5,3.9166666666666665,6.733333333333334,6.7,6.566666666666666,7.800000000000001,5.95,5.616666666666667,5.375,5.85,6.7,8.0,4.3999999999999995,3.65,5.45,3.0250000000000004
20170102,4.26875,3.3722222222222222,3.2180555555555554,3.391666666666667,5.213888888888889,3.4291666666666667,4.714583333333334,5.593055555555555,4.4750000000000005,3.345833333333333,2.40625,2.279166666666667,5.479166666666667,3.3166666666666664,1.2875,1.3687500000000001
20170103,6.708333333333333,5.729166666666667,5.864583333333333,5.029861111111111,6.2756944444444445,5.645833333333333,8.112499999999999,7.620138888888889,8.060416666666667,4.3062499999999995,3.5,3.7291666666666665,3.8791666666666664,2.654166666666667,2.0500000000000003,2.095833333333333
20170104,8.359375,7.176388888888888,7.977777777777778,6.236111111111111,9.801388888888889,7.291666666666667,8.414583333333333,8.852777777777778,7.5874999999999995,6.566666666666666,4.2562500000000005,4.7,8.591666666666667,3.625,3.091666666666667,1.8354166666666665
20170105,4.279166666666666,5.245833333333334,5.593055555555555,5.003472222222222,5.563194444444445,5.779166666666666,4.747916666666667,5.947222222222223,6.075,6.2375,5.264583333333333,6.079166666666667,6.808333333333334,4.6875,5.4125000000000005,3.1437500000000003
20170106,3.798958333333333,4.248611111111111,5.350694444444444,4.372916666666667,4.697222222222222,3.529166666666667,4.554166666666666,5.25,6.027083333333334,3.747916666666667,3.3312500000000003,3.704166666666667,3.3083333333333336,3.2416666666666667,2.5875,2.5458333333333334
20170107,2.6479166666666667,2.8319444444444444,3.5354166666666664,3.8249999999999997,3.579166666666667,3.9416666666666664,3.9562500000000003,4.190277777777777,5.8187500000000005,3.3249999999999997,2.80625,3.358333333333333,3.85,2.5625,2.1770833333333335,1.6541666666666668
20170108,1.0697916666666667,0.8999999999999999,0.55,0.7909722222222223,1.9027777777777777,1.3583333333333334,2.345833333333333,2.902777777777778,1.5916666666666668,1.4479166666666667,0.5666666666666667,0.5041666666666667,1.5625,0.8791666666666668,0.8916666666666666,0.7604166666666666
20170109,0.8184027777777779,0.6493055555555556,0.5951388888888889,0.6062500000000001,0.9152777777777779,0.8875000000000001,0.8166666666666668,0.8159722222222222,0.5708333333333333,0.5520833333333334,0.5812499999999999,0.7041666666666666,0.9854166666666666,0.5041666666666667,0.45625,0.5625
20170110,0.8215277777777777,0.4770833333333333,0.6444444444444445,0.5222222222222223,0.8388888888888889,0.9458333333333333,0.9249999999999999,0.8791666666666668,0.7583333333333333,0.5270833333333333,0.5041666666666667,0.6124999999999999,1.0708333333333333,0.3416666666666666,0.4083333333333334,0.5291666666666667
20170111,2.388742469879518,1.9415160642570282,2.1270917001338687,2.506459170013387,2.4113119143239623,2.4002008032128512,2.668298192771084,2.9363453815261042,1.8879016064257028,1.3634538152610443,1.1063002008032128,1.135843373493976,1.2782128514056226,0.7392068273092369,0.678363453815261,1.0124246987951808
20170112,2.4168674698795183,1.8206827309236948,1.9923694779116463,2.4342369477911645,2.583534136546185,3.016867469879518,2.3495481927710844,2.803012048192771,1.371234939759036,1.530120481927711,1.1792168674698795,1.5858433734939759,1.469879518072289,0.8433734939759036,0.6575301204819276,0.9561746987951808
20170113,2.127710843373494,1.637550200803213,1.7803212851405619,2.333032128514056,2.2943775100401607,2.727710843373494,2.4001506024096386,2.4656626506024097,1.3929216867469878,1.3566265060240965,1.1069277108433735,1.5713855421686747,1.6433734939759035,0.7855421686746987,0.614156626506024,1.06460843373494
20170114,1.83855421686747,1.454417670682731,1.5682730923694779,2.2318273092369476,2.0052208835341365,2.4385542168674696,2.450753012048193,2.1283132530120485,1.4146084337349396,1.183132530120482,1.0346385542168675,1.5569277108433734,1.816867469879518,0.7277108433734939,0.5707831325301205,1.173042168674699
20170115,1.5493975903614459,1.271285140562249,1.3562248995983934,2.130622489959839,1.7160642570281126,2.149397590361446,2.501355421686747,1.790963855421687,1.4362951807228914,1.0096385542168675,0.9623493975903615,1.5424698795180722,1.9903614457831325,0.6698795180722891,0.5274096385542169,1.2814759036144578
20170116,1.2602409638554215,1.0881526104417671,1.1441767068273092,2.0294176706827307,1.4269076305220885,1.8602409638554216,2.5519578313253013,1.4536144578313255,1.4579819277108435,0.836144578313253,0.8900602409638555,1.528012048192771,2.163855421686747,0.6120481927710842,0.4840361445783133,1.389909638554217
20170117,0.9710843373493975,0.9050200803212852,0.9321285140562251,1.9282128514056225,1.1377510040160643,1.5710843373493975,2.6025602409638555,1.1162650602409643,1.479668674698795,0.6626506024096386,0.8177710843373495,1.5135542168674698,2.3373493975903616,0.5542168674698794,0.44066265060240967,1.4983433734939762
20170118,0.8067771084337348,0.757764390896921,0.7674698795180723,1.4902192101740293,0.9345548862115126,1.2734437751004017,1.9847515060240966,0.9127677376171354,1.3812625502008034,0.7144829317269076,0.6902359437751003,1.36804718875502,1.7376004016064257,0.4930220883534136,0.48539156626506025,1.231312751004016
20170119,1.2121527777777776,1.2291666666666667,1.136111111111111,1.1666666666666667,1.1805555555555556,1.1625,1.6583333333333332,1.3527777777777779,1.4895833333333333,0.9041666666666667,0.75,1.0625,1.075,0.61875,0.61875,0.7520833333333333
20170120,0.6604166666666667,0.5625,0.5388888888888889,0.6194444444444445,0.7833333333333333,0.7458333333333335,1.3020833333333333,0.8305555555555556,0.8354166666666667,0.65,0.6687500000000001,0.4166666666666667,0.775,0.46249999999999997,0.425,0.6020833333333333
