date,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
20210101,0.7885416666666667,0.8180555555555555,0.7458333333333332,0.8270833333333334,0.8777777777777778,0.7833333333333333,0.5833333333333334,0.7937500000000001,0.5958333333333333,0.5437500000000001,0.5375,0.7916666666666666,1.2791666666666666,0.8875000000000001,0.6916666666666668,0.8916666666666666
20210102,1.3293478260869565,1.3681159420289855,1.2840579710144928,1.2086956521739132,1.391304347826087,1.1695652173913043,0.8956521739130435,0.4717391304347826,0.9304347826086956,0.6630434782608695,0.8826086956521739,1.0717391304347827,1.4782608695652173,1.5057971014492753,1.126086956521739,1.4934782608695654
20210103,0.40208333333333335,0.5291666666666667,0.43472222222222223,0.5208333333333334,0.47222222222222227,0.5,0.45208333333333334,0.44375000000000003,0.35000000000000003,0.2625,0.4291666666666667,0.40208333333333335,0.4770833333333333,0.6208333333333333,0.5708333333333333,0.9874999999999999
20210104,0.44456521739130433,0.48333333333333334,0.5333333333333333,0.4826086956521739,0.4492753623188405,0.4826086956521739,0.3782608695652174,0.4608695652173913,0.34782608695652173,0.3652173913043478,0.34782608695652173,0.42173913043478267,0.6,0.6231884057971014,0.5043478260869565,0.717391304347826
20210105,0.36590909090909096,0.3765151515151515,0.3772727272727273,0.34545454545454546,0.3621212121212121,0.4272727272727273,0.30454545454545456,0.43863636363636366,0.30454545454545456,0.325,0.3727272727272727,0.2727272727272727,0.25,0.35000000000000003,0.39545454545454545,0.5318181818181817
20210106,0.27152777777777776,0.30763888888888885,0.28541666666666665,0.2833333333333333,0.3055555555555555,0.2708333333333333,0.2354166666666667,0.25833333333333336,0.225,0.23124999999999998,0.30833333333333335,0.25625000000000003,0.21250000000000002,0.3625,0.3125,0.4791666666666667
20210107,0.31136363636363634,0.3348484848484849,0.3416666666666667,0.2931818181818182,0.36363636363636365,0.29545454545454547,0.26136363636363635,0.4,0.19090909090909092,0.27954545454545454,0.4,0.27499999999999997,0.27499999999999997,0.45151515151515154,0.21363636363636365,0.5613636363636364
20210108,0.2833333333333333,0.26159420289855073,0.1920289855072464,0.20652173913043478,0.39999999999999997,0.31956521739130433,0.20434782608695654,0.14782608695652175,0.2608695652173913,0.22826086956521738,0.22608695652173913,0.2456521739130435,0.32608695652173914,0.5,0.10217391304347827,0.6065217391304348
20210109,0.265625,0.2986111111111111,0.22708333333333333,0.2520833333333334,0.33194444444444443,0.30833333333333335,0.25833333333333336,0.27291666666666664,0.30416666666666664,0.27499999999999997,0.18333333333333335,0.325,0.3520833333333333,0.45,0.2041666666666667,0.5854166666666666
20210110,0.26145833333333335,0.3590277777777778,0.2520833333333334,0.25625000000000003,0.2722222222222222,0.28750000000000003,0.27291666666666664,0.25833333333333336,0.31666666666666665,0.2604166666666667,0.2708333333333333,0.26875,0.2625,0.3013888888888889,0.22916666666666666,0.3166666666666667
20210111,0.4104166666666667,0.4833333333333334,0.3680555555555556,0.39166666666666666,0.4291666666666667,0.4791666666666667,0.35833333333333334,0.28958333333333336,0.33749999999999997,0.3625,0.37916666666666665,0.3625,0.43333333333333335,0.44027777777777777,0.6041666666666666,0.5166666666666667
20210112,0.8729166666666667,0.9958333333333332,0.8791666666666668,0.8604166666666666,0.9493055555555556,0.84375,0.7104166666666667,0.42291666666666666,0.625,0.5666666666666668,0.6,0.6479166666666667,0.93125,0.8652777777777777,0.6749999999999999,0.7708333333333334
20210113,0.5822916666666668,0.6402777777777777,0.59375,0.56875,0.5361111111111111,0.5916666666666667,0.39166666666666666,0.35833333333333334,0.6437499999999999,0.5895833333333333,0.6375000000000001,0.6625,0.6354166666666666,0.6791666666666667,0.5916666666666667,0.6354166666666666
20210114,1.0166666666666666,1.0020833333333334,1.0166666666666666,0.9979166666666667,1.1770833333333333,1.0541666666666667,0.8166666666666668,0.7604166666666666,0.7833333333333333,0.8895833333333334,0.8208333333333333,0.8562500000000001,1.1208333333333333,1.2375,1.0395833333333333,1.0166666666666666
20210115,0.48333333333333334,0.525,0.525,0.50625,0.5,0.47500000000000003,0.42083333333333334,0.46875,0.5041666666666667,0.45208333333333334,0.5166666666666667,0.48333333333333334,0.4895833333333333,0.5944444444444444,0.37083333333333335,0.61875
20210116,0.2787878787878788,0.3333333333333333,0.27575757575757576,0.2772727272727273,0.3151515151515151,0.2636363636363636,0.30454545454545456,0.32727272727272727,0.2818181818181818,0.225,0.24545454545454548,0.2545454545454545,0.23181818181818184,0.3242424242424242,0.3477272727272727,0.3590909090909091
20210117,0.45,0.5111111111111111,0.35694444444444445,0.4083333333333334,0.4930555555555556,0.39999999999999997,0.36041666666666666,0.31875000000000003,0.425,0.37083333333333335,0.3958333333333333,0.40625,0.4145833333333333,0.49722222222222223,0.43124999999999997,0.5499999999999999
20210118,0.4956521739130435,0.555072463768116,0.42608695652173906,0.4934782608695652,0.6072463768115942,0.5391304347826087,0.34782608695652173,0.27608695652173915,0.3782608695652174,0.34130434782608693,0.42608695652173917,0.39999999999999997,0.4782608695652174,0.65,0.6347826086956522,0.7630434782608696
20210123,1.4500000000000002,1.5499999999999998,2.0,1.4,1.2,1.25,1.1,1.4,0.95,1.1,1.0,1.2000000000000002,1.0,1.225,1.75,1.2
20210124,1.3291666666666666,1.2979166666666666,1.3395833333333333,1.4395833333333332,1.2583333333333333,1.3395833333333333,1.2680555555555555,1.75,1.0479166666666666,1.0875000000000001,1.0166666666666668,1.0395833333333333,1.125,1.2135416666666667,1.51875,1.2833333333333334
