month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202301,61.334454912516826,61.664872139973085,61.76514131897712,59.14199192462988,62.92530282637954,60.90309555854643,57.13346792283535,60.44481830417227,52.00942126514132,53.97308209959623,63.67563930013459,57.51514131897712,67.11776581426649,71.07626738447735,58.09690444145357,59.22476446837147
202302,82.6476407914764,82.77549467275495,81.58447488584476,80.7579908675799,82.31963470319634,78.43531202435312,77.01090816844241,68.16666666666667,73.73211567732116,69.91552511415524,81.78919330289193,78.62557077625571,86.94292237442923,91.20826991374938,77.55022831050228,85.25570776255708
202303,112.99211248285323,114.13888888888889,114.54903978052126,112.7846364883402,115.41872427983539,111.07887517146776,104.43689986282578,94.97256515775034,103.41358024691358,101.06995884773663,110.11488340192044,112.83641975308642,123.25102880658436,120.96993598536808,107.72085048010975,117.41906721536351
202304,97.97013888888888,97.60833333333333,96.61111111111111,96.19097222222223,101.32777777777778,102.0826388888889,92.33333333333333,85.24097222222223,91.92152777777778,95.83020833333333,96.80208333333333,97.625,106.03888888888889,102.36863425925927,97.66805555555555,103.62152777777777
202305,66.95295698924731,63.40456989247312,63.69758064516129,60.70161290322581,62.30779569892473,65.80510752688173,60.893593189964164,60.168010752688176,63.854838709677416,63.829301075268816,66.46975806451613,66.48051075268818,70.61760752688173,65.57829301075269,59.50403225806452,62.350806451612904
202306,62.321527777777774,58.09861111111111,56.798611111111114,56.77638888888889,59.09652777777778,59.66388888888889,53.78611111111111,54.391666666666666,54.704166666666666,54.58958333333333,59.265972222222224,58.25277777777778,61.364583333333336,60.765972222222224,55.447916666666664,57.28611111111111
202307,51.793010752688176,51.52889784946237,48.118951612903224,47.93077956989247,47.14986559139785,48.96639784946237,47.11827956989247,45.108198924731184,46.395161290322584,46.97379032258065,49.375,48.858870967741936,50.30981182795699,51.707661290322584,46.59475806451613,50.57459677419355
202308,47.19758064516129,49.94153225806452,45.24327956989247,43.258736559139784,44.22043010752688,48.51881720430107,40.82101254480287,37.27956989247312,40.16599462365591,40.14381720430107,41.21236559139785,46.17036290322581,48.980510752688176,47.6472894265233,48.240591397849464,48.44556451612903
202309,55.625,59.22708333333333,54.18541666666667,50.11527777777778,49.8625,53.99305555555556,43.64861111111111,40.607638888888886,44.672222222222224,43.50833333333333,48.988194444444446,53.87222222222222,63.925,57.864699074074075,47.61527777777778,54.09652777777778
202310,65.94825268817205,68.42943548387096,65.50470430107526,55.821908602150536,59.622983870967744,63.85618279569893,50.36021505376344,47.336021505376344,52.26209677419355,54.66129032258065,59.994623655913976,60.79435483870968,72.05443548387096,67.4616935483871,59.45967741935484,60.395161290322584
202311,57.4791086350975,57.12116991643454,55.15389972144847,54.63857938718663,57.97353760445682,57.825905292479106,47.83008356545961,46.649721448467965,45.08983286908078,46.34818941504178,51.000696378830085,51.409470752089135,60.206824512534816,63.81824512534819,59.60654596100279,64.03760445682451
202312,74.42204301075269,75.86693548387096,71.82459677419355,67.89583333333333,73.42137096774194,72.58333333333333,59.19153225806452,59.71236559139785,52.755376344086024,54.773521505376344,64.42674731182795,63.5,77.13239247311827,84.48454301075269,67.4274193548387,74.96438172043011
