month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
201401,136.63345654121864,136.40210573476702,132.89628136200716,128.2271505376344,150.08736559139786,129.92674731182797,185.25672043010752,180.30365143369173,184.1206317204301,117.51512096774194,107.97983870967742,101.35551075268818,147.03763440860214,113.58534946236558,94.26243279569891,100.9119623655914
201402,182.47513640873015,181.76909722222223,179.1044146825397,184.36160714285717,194.17088293650792,184.41071428571428,197.82924107142856,189.0518353174603,201.10193452380952,180.9494047619048,178.796875,180.01785714285714,190.40997023809524,182.8876488095238,165.26450892857142,167.7328869047619
201403,128.39322916666669,130.0853713768116,135.5120018115942,128.17164855072463,141.41689311594203,139.13247282608697,154.80434782608697,139.75679347826087,141.68851902173913,124.3023097826087,117.93240489130434,129.4381793478261,129.05366847826087,120.30842391304348,104.2163722826087,104.6694972826087
201404,135.6570925245098,132.98988970588235,139.06832107843138,133.9142156862745,146.83057598039215,142.03308823529412,158.0266544117647,133.1444546568627,140.57904411764707,130.63648897058823,129.81387867647058,133.76930147058823,136.515625,124.76838235294116,112.4076286764706,110.23345588235294
201405,100.10674283154124,96.6581541218638,97.90860215053765,99.5347222222222,105.54928315412188,109.06586021505376,105.84778225806453,103.45564516129032,103.8807123655914,94.46438172043013,82.56014784946237,99.29368279569891,81.30309139784946,83.06503088538092,76.22748655913979,84.3508064516129
201406,88.99080540037244,88.86103351955308,90.45460893854748,78.08240223463687,92.43319366852889,89.42458100558659,94.69064245810056,94.55982309124768,97.18575418994412,82.25768156424581,69.44692737430168,76.39804469273743,73.82472067039106,72.41426958278853,67.29748603351955,66.44832402234637
201407,127.46238425925928,118.01412037037038,122.86712962962962,118.31226851851852,121.13958333333332,129.50347222222223,115.49513888888887,115.60763888888889,122.89166666666668,119.95347222222222,114.36215277777778,107.23402777777778,112.74236111111112,127.3861111111111,107.22013888888888,110.51423611111112
201408,100.74303683737644,93.98270440251574,97.4207097933513,91.33760107816713,99.13072776280325,99.18598382749326,92.05727762803234,101.90071877807726,105.61219676549864,85.57850404312669,85.62870619946092,80.49191374663073,84.69407008086253,83.15431266846362,72.84535040431267,81.93059299191374
201409,103.1278935185185,100.67731481481482,98.63310185185183,91.16527777777776,99.42893518518518,105.86111111111111,96.69236111111113,101.80601851851851,99.18263888888887,83.09027777777777,82.64305555555555,81.99166666666666,79.95694444444445,85.80347222222223,76.45833333333333,82.37916666666666
201410,168.47259963768116,162.70153985507247,170.0690670289855,148.734375,171.62545289855072,158.4055706521739,171.4069293478261,177.95923913043478,161.13688858695653,134.88688858695653,144.05502717391303,146.62092391304347,125.82201086956522,123.90489130434784,136.56419836956522,135.87330163043478
201411,137.6172818012999,134.74918755803157,145.61107242339833,130.34714484679665,153.56197771587745,125.5341225626741,207.2883008356546,169.8674558960074,180.866643454039,111.90947075208912,104.14693593314765,111.8050139275766,119.99303621169916,96.21239554317548,98.80640668523677,99.79317548746518
201412,108.96471774193547,100.1939964157706,114.56362007168458,95.6568100358423,121.08691756272404,91.74529569892474,189.48958333333331,158.07101254480287,161.86323924731184,85.95934139784946,79.10954301075269,83.81720430107526,88.95362903225806,72.10685483870968,72.45362903225806,76.29099462365592
201501,138.8980734767025,132.53360215053763,140.4285394265233,131.59923835125448,147.9807347670251,127.41465053763442,199.05779569892476,173.63082437275986,180.01747311827958,121.96875,120.32862903225806,111.39112903225806,132.4731182795699,106.93951612903226,95.42674731182797,98.41801075268818
201502,145.9573939881911,141.84353193773484,143.04133118625873,135.19994632313472,150.90096618357487,136.30837359098228,180.3719806763285,167.50751476113797,175.2757648953301,133.524154589372,121.89371980676329,137.31561996779388,155.87922705314008,125.06038647342996,118.46497584541063,117.98188405797102
201503,138.31255771006465,130.63354108956602,136.05747922437672,125.87742382271468,141.84695290858727,132.3808864265928,154.0003462603878,143.10710987996305,143.65304709141273,120.01696675900276,115.3452216066482,128.1308864265928,124.75346260387812,123.03324099722992,114.63850415512464,115.37742382271468
201504,111.47413194444444,108.5074074074074,111.25393518518518,100.12986111111113,115.56550925925929,108.07152777777776,118.63645833333334,114.07569444444444,118.46979166666668,110.52430555555556,89.99131944444444,99.46805555555557,94.24513888888887,97.67361111111111,88.40243055555555,79.77048611111111
201505,90.7869623655914,90.9222670250896,93.45452508960574,90.65098566308244,96.99036738351252,93.88239247311829,92.21538978494624,87.41778673835125,95.36995967741936,89.67708333333333,82.87701612903226,80.48790322580645,88.69220430107526,86.19623655913979,83.72849462365592,77.3635752688172
201506,93.83443287037038,89.990625,94.02256944444444,88.10092592592592,95.25532407407408,98.90416666666668,91.74618055555555,96.53287037037038,90.89236111111111,91.63472222222222,84.85659722222222,82.17222222222222,97.73819444444445,82.43611111111112,75.60798611111112,80.61458333333333
201507,93.59543010752688,90.80443548387096,91.40479390681004,85.36626344086021,88.85327060931898,91.89381720430109,86.14448924731182,88.80510752688173,91.86055107526882,86.19254032258064,78.07594086021506,75.33736559139786,83.47311827956989,77.67876344086021,68.44724462365592,78.25806451612904
201508,76.98521505376344,76.67181899641578,75.6913082437276,72.69287634408602,78.32168458781362,78.91196236559139,76.50940860215054,79.21012544802868,84.9445564516129,69.83467741935483,62.81922043010753,62.19556451612903,70.84072580645162,66.78360215053763,55.23286290322581,65.81182795698925
