month,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,昌平区,延庆区,怀柔区,密云区,平谷区,顺义区,通州区,大兴区,门头沟区,房山区
202101,57.01607843137255,60.8,63.01098039215687,65.2870588235294,62.16039215686275,70.30588235294118,56.385882352941174,69.58235294117647,43.40705882352941,40.67058823529412,48.184705882352944,55.868235294117646,71.07764705882353,69.37941176470588,62.81058823529412,72.7129411764706
202102,94.9035874439462,94.55455904334828,95.10239162929746,94.47533632286995,94.35276532137519,92.11584454409567,88.58943697060289,83.96412556053812,85.89910313901345,89.48355754857997,95.38041853512705,96.62742899850524,102.14872944693572,100.70004982561035,89.37294469357249,95.70627802690584
202103,142.27414772727272,145.47395833333334,144.7495265151515,149.09564393939394,152.57717803030303,150.9900568181818,147.58964646464645,133.74810606060606,138.21448863636363,135.2064393939394,131.54498106060606,141.54214015151516,139.47679924242425,138.3504577020202,156.1590909090909,149.6344696969697
202104,67.0826388888889,68.22673611111111,69.05208333333333,66.10069444444444,74.43611111111112,74.15069444444444,65.30833333333334,64.97361111111111,61.222569444444446,63.23715277777778,64.55034722222223,68.346875,76.44652777777777,70.31064814814815,73.19722222222222,74.7
202105,60.73736263736264,59.393406593406596,63.58901098901099,57.465934065934064,62.402197802197804,64.07582417582418,57.32271062271062,56.043956043956044,56.63296703296703,63.34505494505495,64.12747252747253,63.62197802197802,70.3076923076923,60.9029304029304,61.606043956043955,61.652747252747254
202106,50.63113604488078,47.114656381486675,48.194249649368864,44.98001402524544,48.781206171107996,48.53821879382889,44.21961196820944,41.20091164095372,43.540673211781204,46.29628330995792,47.495441795231415,49.12307152875175,52.639200561009815,54.266012155212714,49.32012622720897,48.28015427769986
202107,40.969202898550726,37.80434782608695,37.88405797101449,35.04347826086956,37.55072463768116,37.25815217391305,36.647644927536234,32.78713768115942,36.4356884057971,33.88677536231884,38.977355072463766,38.572463768115945,41.55072463768116,40.44670893719807,37.86684782608695,37.34239130434783
202108,42.76684636118598,41.38072776280323,39.77291105121294,38.785714285714285,41.599730458221025,42.757412398921836,38.15678346810422,37.37264150943396,35.17048517520216,33.58827493261455,37.3955525606469,38.89016172506739,44.179245283018865,42.11848607367475,41.98315363881402,41.424528301886795
202109,38.4546568627451,37.62622549019608,37.93872549019608,35.595588235294116,38.643382352941174,39.627450980392155,33.060457516339866,31.958333333333332,31.622549019607842,30.27573529411765,34.493872549019606,35.754901960784316,43.30882352941177,40.55514705882353,36.03186274509804,38.54289215686274
202110,60.417495029821076,60.2544731610338,60.26938369781312,53.012922465208746,59.283300198807154,59.93041749502982,46.067263088137835,43.50596421471173,46.17296222664016,54.44731610337972,58.6565606361829,58.335984095427435,69.9145129224652,66.39711729622266,52.288270377733596,55.192842942345926
202111,73.80296610169492,73.86723163841808,77.31073446327683,71.2888418079096,75.4569209039548,75.6885593220339,70.10758003766477,61.086158192090394,69.27612994350282,68.35522598870057,70.82132768361582,73.0572033898305,82.48234463276836,75.13700564971751,72.83686440677967,74.11581920903954
202112,53.45337301587302,54.11805555555556,55.51488095238095,52.455357142857146,56.46527777777778,55.76488095238095,49.92162698412698,45.2718253968254,42.82440476190476,45.79761904761905,48.541666666666664,51.56150793650794,63.92063492063492,59.651289682539684,53.10912698412698,51.67063492063492
